name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
NormalizedIncome,"156,363,555.341","-75,479,000","357,517,000","528,064,000","402,461,000","301,212,780","514,693,546","259,291,400","414,520,967","989,865,600","432,616,532","160,212,000","84,309,000","174,917,000","244,491,184","-89,584,500","3,138,000","155,042,000","92,985,000","161,062,000","251,999,000","250,383,000","297,447,000","305,777,000"
InterestIncome,"42,794,000","42,022,000","29,457,000","5,551,000","5,666,000","15,787,000","13,127,000","7,144,000","5,233,000","5,286,000","5,360,000","4,705,000","6,008,000","14,609,000","20,967,000","29,233,000","81,945,000","89,942,000","45,074,000","34,618,000","27,668,000",,,
InterestExpense,"82,364,000","77,673,000","81,522,000","80,768,000","80,631,000","80,185,000","58,481,000","53,518,000","50,292,000","51,159,000","62,570,000","79,381,000","81,565,000","90,126,000","97,709,000","107,890,000","139,899,000","137,110,000","104,254,000","78,365,000","39,551,000",,,
NetInterestIncome,"-39,570,000","-35,651,000","-52,065,000","-75,217,000","-74,965,000","-64,398,000","-45,354,000","-46,374,000","-45,059,000","-45,873,000","-57,210,000","-74,676,000","-75,557,000","-75,517,000","-76,742,000","-78,657,000","-57,954,000","-47,168,000","-59,180,000","-43,747,000","-11,883,000",,,
EBIT,"267,605,000","-2,284,000","598,370,000","804,616,000","582,772,000","472,883,000","739,247,000","878,964,000","567,753,000","34,539,000","582,035,000","296,188,000","205,450,000","325,625,000","341,359,000","-74,344,000","165,039,000","555,405,000","266,051,000","298,412,000","319,822,000",,,
EBITDA,"307,444,000","40,903,000","640,766,000","842,991,000","619,662,000","527,865,000","757,453,000","919,976,000","636,264,000","73,145,000","622,886,000","341,052,000","244,664,000","362,120,000","371,938,000","-46,813,000","190,460,000","593,662,000","306,651,000","316,655,000","336,760,000",,,
ReconciledCostOfRevenue,"1,927,196,000","1,903,157,000","1,614,115,000","1,857,544,000","1,515,589,000","1,563,395,000","1,514,735,000","1,512,873,000","1,340,543,000","1,319,746,000","1,313,606,000","1,243,784,000","1,320,274,000","1,144,365,000","1,171,456,000",,,,,,,,,
ReconciledDepreciation,"39,839,000","43,187,000","42,396,000","38,375,000","36,890,000","54,982,000","18,206,000","41,012,000","68,511,000","38,606,000","40,851,000","44,864,000","39,214,000","36,495,000","30,579,000","27,531,000","25,421,000","38,257,000","40,600,000","18,243,000","16,938,000",,,
NetIncomeFromContinuingOperationNetMinorityInterest,"156,370,000","-75,479,000","357,517,000","528,064,000","402,461,000","286,500,000","527,125,000","253,583,000","387,698,000","986,373,000","427,277,000","160,212,000","84,309,000","174,917,000","174,979,000","-130,242,000","3,138,000","155,042,000","92,985,000","161,062,000","251,999,000","250,383,000","297,447,000","305,777,000"
TotalUnusualItemsExcludingGoodwill,"7,000",,,"-60,000","-1,795,000","-19,410,000","15,897,000","-9,514,000","-35,247,000","-5,821,000","-6,387,000",,"0","0","-87,108,000","-62,550,000","0",,,,"35,508,000",,,
TotalUnusualItems,"7,000",,,"-60,000","-1,795,000","-19,410,000","15,897,000","-9,514,000","-35,247,000","-5,821,000","-6,387,000",,"0","0","-87,108,000","-62,550,000","0",,,,"35,508,000",,,
NormalizedEBITDA,"307,437,000","40,903,000","640,766,000","842,991,000","619,662,000","547,275,000","741,556,000","929,490,000","671,511,000","78,966,000","629,273,000","341,052,000","244,664,000","362,120,000","459,046,000","15,737,000","190,460,000","593,662,000","306,651,000","316,655,000","336,760,000",,,
TaxRateForCalcs,"0.079","0.283","0.241","0.25","0.198","0.242","0.218","0.4","0.239","0.4","0.164","0.238","0.251","0.191","0.202","0.35","0.35","0.193","0.4","0.268","0.101","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"555.341","0","0","0","0","-4,697,220","3,465,546","-3,805,600","-8,424,033","-2,328,400","-1,047,468","0","0","0","-17,595,816","-21,892,500","0","0","0","0","0","0","0","0"
