name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
		AllowanceForLoansAndLeaseLosses,"2,129,000,000","1,925,000,000","1,469,226,000","1,736,387,000","1,051,071,000","1,019,444,000","1,017,198,000","988,997,000","955,992,000","919,562,000","916,676,000","925,860,000","908,290,000","902,941,000","878,022,000","787,904,000","759,439,000","649,948,000","637,663,000","626,864,000","614,058,000","436,472,000","425,008,000","374,703,000","316,200,000","306,300,000","274,700,000","270,500,000","262,300,000","243,300,000","195,900,000","151,700,000","100,300,000","75,000,000","58,000,000"
		UnearnedIncome,"-868,000,000","-510,000,000","-224,226,000","-339,921,000","-265,656,000","-267,015,000","-253,903,000","-248,261,000","-229,735,000","-230,413,000","-252,624,000","-219,229,000","-281,870,000","-325,560,000","-369,771,000","-359,274,000","-330,700,000","-259,657,000","-223,046,000","-246,145,000","-265,163,000","-209,158,000","-207,708,000","-227,500,000","-166,100,000","-214,200,000","-269,000,000","-398,100,000","-317,900,000","-229,800,000","-178,000,000","-164,700,000","-160,100,000","-129,200,000","-125,200,000"
	Receivables,"2,814,000,000","2,582,000,000","1,096,646,000","1,246,896,000","1,412,197,000","1,406,901,000","1,425,562,000","1,419,510,000","1,353,318,000","1,337,204,000","1,398,928,000","1,472,938,000","1,532,615,000","1,646,535,000","1,877,300,000","1,715,021,000","1,624,858,000","1,423,637,000","1,286,930,000","1,721,705,000","1,736,863,000","1,155,775,000","1,083,584,000","1,006,057,000","717,600,000","707,600,000","489,000,000","257,400,000","265,300,000","249,900,000","145,600,000","165,900,000","170,500,000",,
		AccountsReceivable,"9,171,000,000","8,930,000,000","7,506,573,000","6,701,959,000","5,644,050,000","4,773,750,000","5,013,325,000","5,323,235,000","5,961,703,000","5,617,564,000","5,282,212,000","4,448,779,000","4,611,773,000","4,138,092,000","4,131,577,000","3,633,256,000","2,768,542,000","2,153,513,000","2,013,320,000","1,721,705,000","1,736,863,000","1,155,775,000","1,083,584,000","1,006,057,000","717,600,000","707,600,000","489,000,000","257,400,000","265,300,000","249,900,000","145,600,000","165,900,000","170,500,000",,
			GrossAccountsReceivable,,,,,,,,,,,,,"4,611,773,000","4,138,092,000","4,131,577,000","3,633,256,000","2,768,542,000","2,153,513,000","2,013,320,000","1,721,705,000","1,736,863,000","1,155,775,000","1,083,584,000","1,006,057,000","717,600,000","707,600,000","489,000,000","257,400,000","265,300,000","249,900,000","145,600,000","165,900,000","170,500,000",,
		OtherReceivables,"2,814,000,000","2,582,000,000","1,096,646,000","1,246,896,000","1,412,197,000","1,406,901,000","1,425,562,000","1,419,510,000","1,353,318,000","1,337,204,000","1,398,928,000","1,472,938,000","1,532,615,000","1,646,535,000","1,877,300,000","1,715,021,000","1,624,858,000","1,423,637,000","1,286,930,000",,,,,,,,,,,,,,,,
	NetPPE,"1,739,000,000","1,654,000,000","1,144,765,000","1,161,558,000","1,140,924,000","647,408,000","646,451,000","675,263,000","666,682,000","612,984,000","633,520,000","594,652,000","581,435,000","435,837,000","435,845,000","388,855,000","370,765,000","335,008,000","337,115,000","367,204,000","398,971,000","238,986,000","261,877,000","257,975,000","173,800,000","162,800,000","122,000,000","128,500,000","128,500,000","127,300,000","134,900,000","128,800,000","88,800,000","65,600,000","61,800,000"
		GrossPPE,"2,959,000,000","2,810,000,000","2,171,645,000","2,139,470,000","2,031,621,000","1,491,659,000","1,487,347,000","1,437,117,000","1,406,579,000","1,314,422,000","1,261,890,000","1,160,729,000","1,096,327,000","886,399,000","846,804,000","771,128,000","731,153,000","677,101,000","673,010,000",,,,,,,,,,,,,,,,
			LandAndImprovements,"148,000,000","149,000,000","93,862,000","94,929,000","96,118,000","97,082,000","98,077,000","104,671,000","105,435,000","82,335,000","84,220,000","84,545,000","86,120,000","64,728,000","63,961,000","55,081,000","55,117,000","48,833,000","49,191,000",,,,,,,,,,,,,,,,
			BuildingsAndImprovements,"685,000,000","654,000,000","512,988,000","513,290,000","482,182,000","465,482,000","454,610,000","448,442,000","444,615,000","407,653,000","403,196,000","394,658,000","366,218,000","281,419,000","272,312,000","260,888,000","249,432,000","232,160,000","227,426,000",,,,,,,,,,,,,,,,
			MachineryFurnitureEquipment,"1,097,000,000","1,004,000,000","880,268,000","816,331,000","753,956,000","688,364,000","694,704,000","651,068,000","626,610,000","605,282,000","565,527,000","483,028,000","445,610,000","367,614,000","345,421,000","312,696,000","302,429,000","294,655,000","303,652,000",,,,,,,,,,,,,,,,
			Leases,"413,000,000","387,000,000","304,825,000","302,246,000","262,438,000","240,731,000","239,956,000","232,936,000","229,919,000","219,152,000","208,947,000","198,498,000","198,379,000","172,638,000","165,110,000","142,463,000","124,175,000","101,453,000","92,741,000",,,,,,,,,,,,,,,,
			OtherProperties,"616,000,000","616,000,000","379,702,000","412,674,000","436,927,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AccumulatedDepreciation,"-1,220,000,000","-1,156,000,000","-1,026,880,000","-977,912,000","-890,697,000","-844,251,000","-840,896,000","-761,854,000","-739,897,000","-701,438,000","-628,370,000","-566,077,000","-514,892,000","-450,562,000","-410,959,000","-382,273,000","-360,388,000","-342,093,000","-335,895,000",,,,,,,,,,,,,,,,
	GoodwillAndOtherIntangibleAssets,"8,612,000,000","8,699,000,000","4,597,110,000","4,607,277,000","4,622,146,000","4,640,179,000","4,664,701,000","4,690,767,000","4,733,380,000","3,559,652,000","3,593,476,000","3,640,388,000","3,701,019,000","3,650,542,000","3,707,043,000","3,375,624,000","3,444,989,000","3,159,082,000","3,012,341,000","3,069,588,000","3,144,911,000","1,216,343,000","1,267,826,000","1,199,407,000","648,000,000","546,000,000",,,,,,,,,
		Goodwill,"8,465,000,000","8,490,000,000","4,593,112,000","4,593,112,000","4,593,112,000","4,593,112,000","4,593,112,000","4,593,112,000","4,593,112,000","3,524,625,000","3,524,625,000","3,524,625,000","3,524,625,000","3,524,625,000","3,524,625,000","3,192,128,000","3,196,433,000","2,908,849,000","2,904,081,000",,,,,,,,,,,,,,,,
		OtherIntangibleAssets,"147,000,000","209,000,000","3,998,000","14,165,000","29,034,000","47,067,000","71,589,000","97,655,000","140,268,000","35,027,000","68,851,000","115,763,000","176,394,000","125,917,000","182,418,000","183,496,000","248,556,000","250,233,000","108,260,000",,,,,,,,,,,,,,,,
	OtherAssets,"9,171,000,000","8,930,000,000","7,506,573,000","6,701,959,000","5,644,050,000","4,773,750,000","5,013,325,000","5,323,235,000","5,961,703,000","5,617,564,000","5,282,212,000","4,448,779,000","4,611,773,000","4,138,092,000","4,131,577,000","3,633,256,000","2,768,542,000","2,153,513,000","2,013,320,000",,,,,,,,"-100,000",,,,"100,000",,,"98,700,000","106,100,000"
TotalLiabilitiesNetMinorityInterest,"181,307,000,000","175,412,000,000","137,203,755,000","126,413,822,000","104,156,108,000","104,637,212,000","102,342,668,000","106,962,584,000","106,614,595,000","84,349,639,000","73,856,859,000","72,806,210,000","68,653,078,000","59,663,568,000","61,127,492,000","59,031,026,000","58,390,383,000","50,783,810,000","49,270,020,000","47,209,107,000","44,108,871,000","29,992,702,000","28,510,745,000","26,248,971,000","20,612,100,000","18,981,500,000","12,972,600,000","12,038,200,000","11,109,600,000","9,807,600,000","9,641,100,000","8,961,100,000","8,635,300,000","7,278,200,000","5,827,500,000"
	TotalDeposits,"163,274,000,000","163,515,000,000","131,543,409,000","119,805,738,000","94,770,069,000","90,156,572,000","92,432,146,000","95,493,876,000","91,957,841,000","73,582,053,000","67,118,612,000","65,611,253,000","59,394,649,000","49,805,284,000","47,449,838,000","42,581,263,000","41,266,188,000","39,910,503,000","37,100,174,000","35,429,473,000","33,114,944,000","21,664,923,000","21,580,400,000","20,232,673,000","15,373,600,000","14,737,100,000","11,163,100,000","10,514,500,000","9,469,600,000","8,243,100,000","7,353,300,000","8,077,100,000","7,474,300,000","6,201,000,000","4,870,600,000"
		InterestBearingDepositsLiabilities,"113,980,000,000","98,013,000,000","71,411,929,000","72,232,854,000","62,373,662,000","57,899,904,000","58,456,966,000","62,679,980,000","62,847,206,000","46,634,173,000","42,457,605,000","41,370,451,000","39,376,766,000","35,247,716,000","33,655,202,000","33,725,149,000","33,134,526,000","32,030,526,000","28,958,246,000","27,012,108,000","24,703,648,000","17,592,838,000","17,876,396,000","16,887,760,000","13,113,200,000","12,670,300,000","9,704,900,000","9,161,600,000","8,285,200,000","7,156,000,000","6,301,000,000","6,998,400,000","7,474,300,000","5,578,500,000","4,348,600,000"
			CustomerAccounts,"113,980,000,000","98,013,000,000","71,411,929,000","72,232,854,000","62,373,662,000","57,899,904,000","58,456,966,000","62,679,980,000","62,847,206,000","46,634,173,000","42,457,605,000","41,370,451,000","39,376,766,000","35,247,716,000","33,655,202,000","33,725,149,000","33,134,526,000","32,030,526,000","28,958,246,000","27,012,108,000","24,703,648,000","17,592,838,000","17,876,396,000","16,887,760,000","13,113,200,000","12,670,300,000","9,704,900,000","9,161,600,000","8,285,200,000","7,156,000,000","6,301,000,000","6,998,400,000","7,474,300,000","5,578,500,000","4,348,600,000"
		NonInterestBearingDeposits,"49,294,000,000","65,502,000,000","60,131,480,000","47,572,884,000","32,396,407,000","32,256,668,000","33,975,180,000","32,813,896,000","29,110,635,000","26,947,880,000","24,661,007,000","24,240,802,000","20,017,883,000","14,557,568,000","13,794,636,000","8,856,114,000","8,131,662,000","7,879,977,000","8,141,928,000","8,417,365,000","8,411,296,000","4,072,085,000","3,704,004,000","3,344,913,000","2,260,400,000","2,066,800,000","1,458,200,000","1,352,900,000","1,184,400,000","1,087,100,000","1,052,300,000","1,078,700,000",,"622,500,000","522,000,000"
	FederalFundsPurchasedAndSecuritiesSoldUnderAgreementToRepurchase,"316,000,000","355,000,000","47,046,000","59,482,000","164,042,000","607,532,000","596,870,000","1,248,136,000","2,049,827,000","1,592,676,000","1,660,455,000","2,474,482,000","2,132,059,000","2,491,556,000","3,836,693,000","2,595,530,000","5,976,314,000","3,556,685,000","4,586,979,000","3,924,576,000","3,832,182,000","2,067,834,000","2,133,558,000","1,440,887,000","1,788,900,000","1,746,100,000","930,800,000","1,015,400,000","1,213,400,000","695,700,000","1,381,300,000","329,200,000","492,900,000","545,700,000","768,400,000"
		FederalFundsPurchased,,,"47,046,000","59,482,000","62,363,000","198,378,000","175,099,000","163,442,000","150,546,000","192,676,000","260,455,000","1,074,482,000","732,059,000","866,555,000","2,211,692,000","970,529,000","4,351,313,000","2,531,684,000","4,211,978,000",,,,,,,,,,,,,,,,
		FinancialInstrumentsSoldUnderAgreementsToRepurchase,,,,"0","101,679,000","409,154,000","421,771,000","1,084,694,000","1,899,281,000","1,400,000,000","1,400,000,000","1,400,000,000","1,400,000,000","1,625,001,000","1,625,001,000","1,625,001,000","1,625,001,000","1,025,001,000","375,001,000",,,,,,,,,,,,,,,,
