name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
InvestingCashFlow,"-9,392,000,000","-2,576,000,000","-17,175,000,000","23,595,000,000","-1,892,000,000","-10,280,000,000","7,634,000,000","2,433,000,000","11,239,000,000","-8,242,000,000","-12,824,000,000","-3,015,000,000","-2,647,000,000","11,915,000,000","7,477,000,000","401,000,000","-769,000,000","-4,388,000,000","-3,470,000,000","-49,639,000,000","-728,000,000","7,455,147,670","23,658,433,220","15,434,656,030","-2,482,973,680"
	CashFlowFromContinuingInvestingActivities,"-9,390,000,000","-2,575,000,000","-17,176,000,000","23,595,000,000","-1,893,000,000","-10,280,000,000","7,634,000,000","2,433,000,000","11,239,000,000","-8,242,000,000","-12,824,000,000","-3,015,000,000","-2,647,000,000","11,915,000,000","7,477,000,000","401,000,000","-769,000,000","-4,388,000,000","-3,470,000,000","-49,639,000,000","-728,000,000","7,455,147,670","23,658,433,220","15,434,656,030","-2,482,973,680"
		ProceedsPaymentFederalFundsSoldAndSecuritiesPurchasedUnderAgreementToResell,,,,,,,,,,,,,,,,,,,"-7,554,000,000","-7,072,000,000","-11,679,000,000",,,,
		ProceedsPaymentInInterestBearingDepositsInBank,,,,,,,,,,,,,,,,,,,"-7,146,000,000","5,885,000,000","-4,573,000,000",,,,
		NetInvestmentPurchaseAndSale,"-7,110,000,000","-439,000,000","-16,214,000,000","25,046,000,000","-365,000,000","-10,829,000,000","8,814,000,000","4,051,000,000","11,214,000,000","-7,582,000,000","-13,393,000,000","-1,915,000,000","-1,623,000,000","12,711,000,000","851,000,000","2,723,000,000","126,000,000","-4,515,000,000","-2,181,000,000","-34,722,000,000","7,551,000,000","6,555,511,680","-2,288,080,970","-38,675,990,920","43,228,444,000"
			PurchaseOfInvestment,"-51,286,000,000","-43,567,000,000","-59,858,000,000","-54,067,000,000","-86,723,000,000","-76,719,000,000","-41,341,000,000","-13,484,000,000","-21,720,000,000","-29,760,000,000","-34,236,000,000","-31,609,000,000","-22,184,000,000","-20,208,000,000","-14,232,000,000","-15,812,000,000","-38,700,000,000","-26,495,000,000","-24,375,000,000","-51,078,000,000","-26,401,000,000","-19,907,126,130","-40,977,710,000","-82,626,491,470","-55,616,693,900"
			SaleOfInvestment,"44,176,000,000","43,128,000,000","43,644,000,000","79,113,000,000","86,358,000,000","65,890,000,000","50,155,000,000","17,535,000,000","32,934,000,000","22,178,000,000","20,843,000,000","29,694,000,000","20,561,000,000","32,919,000,000","15,083,000,000","18,535,000,000","38,826,000,000","21,980,000,000","22,194,000,000","16,356,000,000","33,952,000,000","26,462,637,810","38,689,629,030","43,950,500,550","98,845,137,900"
		NetProceedsPaymentForLoan,,,,,,,,,,,,,,,,,,,"-11,682,000,000","-13,613,000,000","8,421,000,000",,,,
			ProceedsFromLoans,,,,,,,,,,,,,,,,,,,"4,762,000,000","4,596,000,000","11,147,000,000",,,,
			PaymentForLoans,,,,,,,,,,,,,,,,,,,"-16,444,000,000","-18,209,000,000","-2,726,000,000",,,,
		NetPPEPurchaseAndSale,"-443,000,000","-389,000,000","-315,000,000","-436,000,000","-488,000,000","-235,000,000","-109,000,000","-372,000,000","-519,000,000","-160,000,000","-536,000,000","-376,000,000","-417,000,000","-693,000,000","-765,000,000","-553,000,000","-832,000,000","312,000,000","-483,000,000","-427,000,000","-341,000,000","-989,361,380","-1,697,239,570","-3,695,416,080","-2,169,940,120"
			PurchaseOfPPE,"-484,000,000","-422,000,000","-337,000,000","-550,000,000","-512,000,000","-327,000,000","-465,000,000","-485,000,000","-725,000,000","-432,000,000","-669,000,000","-513,000,000","-614,000,000","-794,000,000","-873,000,000","-592,000,000","-939,000,000","-675,000,000","-606,000,000","-701,000,000","-792,000,000",,,,
			SaleOfPPE,"41,000,000","33,000,000","22,000,000","114,000,000","24,000,000","92,000,000","356,000,000","113,000,000","206,000,000","272,000,000","133,000,000","137,000,000","197,000,000","101,000,000","108,000,000","39,000,000","107,000,000","987,000,000","123,000,000","274,000,000","451,000,000",,,,
		NetBusinessPurchaseAndSale,"-361,000,000","-361,000,000","439,000,000","-5,000,000","5,000,000","1,762,000,000","220,000,000","82,000,000","2,023,000,000","555,000,000","1,931,000,000","-128,000,000","96,000,000","348,000,000","8,580,000,000","-20,000,000","-24,000,000","-648,000,000","-1,120,000,000","211,000,000","-223,000,000",,,,"-1,098,811,680"
			PurchaseOfBusiness,,,,,,,,,,,,,,,,"-20,000,000","-24,000,000",,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,"348,000,000","8,580,000,000",,,,,,,,,,
		NetOtherInvestingChanges,"-1,478,000,000","-1,387,000,000","-1,085,000,000","-1,010,000,000","-1,044,000,000","-978,000,000","-1,291,000,000","-1,328,000,000","-1,479,000,000","-1,055,000,000","-826,000,000","-596,000,000","-703,000,000","-451,000,000","-1,189,000,000","-1,749,000,000","-39,000,000","463,000,000","314,000,000","99,000,000","116,000,000","1,888,997,370","27,643,753,760","57,806,063,030","-42,442,665,880"
FinancingCashFlow,"-2,628,000,000","-2,852,000,000","614,000,000","1,630,000,000","-311,000,000","-2,802,000,000","-3,334,000,000","7,138,000,000","-1,649,000,000","-5,583,000,000","5,795,000,000","-544,000,000","-2,152,000,000","-3,160,000,000","9,092,000,000","-1,020,000,000","3,220,000,000","-3,369,000,000","-3,252,000,000","112,104,000,000","30,068,000,000","-18,262,690","-23,649,856,490","-637,256,970","30,116,170,900"
	CashFlowFromContinuingFinancingActivities,"-2,632,000,000","-2,853,000,000","614,000,000","1,629,000,000","-312,000,000","-2,802,000,000","-3,334,000,000","7,138,000,000","-1,649,000,000","-5,583,000,000","5,795,000,000","-544,000,000","-2,152,000,000","-3,160,000,000","9,092,000,000","-1,020,000,000","3,220,000,000","-3,369,000,000","-3,252,000,000","112,104,000,000","30,068,000,000","-18,262,690","-23,649,856,490","-637,256,970","30,116,170,900"
		ChangeInFederalFundsAndSecuritiesSoldForRepurchase,,,,,,,,,,,,,,,,,,,"42,263,000,000","49,932,000,000","923,000,000",,,,
