name,ttm,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,"-556,343,000","-483,664,000","-309,387,000","-252,414,000","-49,205,000","66,266,000","-88,360,000","-63,098,000","-130,768,000","-125,087,000","-260,713,000","-33,400,000","-9,500,000","100,000","-22,900,000","-56,300,000",,
			ChangeInPayablesAndAccruedExpense,"-271,800,000","-3,800,000","-120,100,000","-47,500,000","-183,600,000","-19,800,000","932,600,000","108,000,000","-90,200,000","-60,400,000","18,400,000","103,900,000","-60,500,000","98,000,000","298,900,000","-110,951,000","-26,855,000","245,636,000","76,429,000","48,335,000","143,336,000","44,893,000","24,170,000","60,608,000","59,995,000","43,619,000","44,777,000","120,229,000","48,115,000","16,054,000","-3,594,000","15,481,000","2,500,000","-300,000","3,300,000"
				ChangeInPayable,"-271,800,000","-3,800,000","-120,100,000","-47,500,000","-183,600,000","-19,800,000","932,600,000","108,000,000","-90,200,000","-60,400,000","18,400,000","103,900,000","-60,500,000","98,000,000","176,900,000","-35,930,000","-45,659,000","185,712,000","34,320,000","48,335,000","32,781,000","14,526,000","-2,485,000","6,552,000","14,996,000","8,797,000","7,049,000","18,058,000","6,787,000","19,191,000","-3,594,000","15,500,000","2,500,000","-300,000","3,300,000"
					ChangeInTaxPayable,"-70,000,000","-1,100,000","-180,100,000","-12,500,000","-123,000,000","-210,100,000","965,200,000","44,500,000","-14,000,000","20,000,000","15,800,000","50,100,000","-74,900,000","32,500,000","93,900,000","-25,258,000","-990,000","122,011,000",,,,,"584,000","-29,739,000","-2,079,000","-9,351,000","35,411,000","4,235,000","19,452,000","-9,405,000",,,"-3,100,000","2,900,000",
						ChangeInIncomeTaxPayable,"-70,000,000","-1,100,000","-180,100,000","-12,500,000","-123,000,000","-210,100,000","965,200,000","44,500,000","-14,000,000","20,000,000","15,800,000","50,100,000","-74,900,000","32,500,000","93,900,000","-25,258,000","-990,000","122,011,000",,,,,"584,000","-29,739,000","-2,079,000","-9,351,000","35,411,000","4,235,000","19,452,000","-9,405,000",,,"-3,100,000","2,900,000",
					ChangeInAccountPayable,"-201,800,000","-2,700,000","60,000,000","-35,000,000","-60,600,000","234,200,000","-17,200,000","52,200,000","-18,300,000",,,,,,,,,"361,299,000","130,177,000","360,246,000","203,305,000","95,536,000","90,906,000","74,826,000","90,660,000","69,295,000","98,808,000","142,599,000","6,787,000","19,191,000","-3,600,000","15,500,000","2,500,000","-300,000","3,300,000"
				ChangeInAccruedExpense,,,,,,,,,,,,,"-2,600,000","72,858,000","122,000,000","-75,021,000","18,804,000","59,924,000","42,109,000","65,384,000","110,555,000","30,367,000","26,655,000","54,056,000","44,999,000","34,822,000","37,728,000","102,171,000","41,328,000","-3,137,000",,,,,
			ChangeInOtherCurrentAssets,"20,200,000","2,800,000","-3,700,000","12,800,000","537,300,000","142,400,000","-39,200,000","130,200,000","-121,900,000","-157,800,000","-563,100,000","-211,500,000","-780,800,000","-518,400,000","-72,900,000",,,"-556,343,000","-483,664,000","-309,387,000","-252,414,000","-49,205,000","66,266,000","-88,360,000","-63,098,000","-130,768,000","-125,087,000","-260,713,000","-15,800,000","-11,300,000",,,"-56,300,000","-36,700,000","800,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,"361,299,000","130,177,000","246,527,000","83,797,000","50,643,000","66,736,000","14,218,000","33,229,000","25,676,000","54,031,000","22,370,000","3,315,000","-2,529,000",,"3,000,000","2,500,000","2,900,000","-1,200,000"
			ChangeInOtherWorkingCapital,"178,200,000","128,900,000","281,700,000","114,800,000","-10,500,000","89,400,000","-19,100,000","37,200,000","-76,700,000","-32,900,000","191,400,000","49,500,000","-100,000","99,100,000","-36,900,000","-436,914,000","-481,825,000","-213,557,000",,,,,,,,,,,,,,,,,
