name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
		NetIssuancePaymentsOfDebt,"-13,000,000","1,554,000,000","399,000,000","1,374,000,000","3,959,000,000","2,224,000,000","991,000,000","-64,000,000","1,972,000,000","1,735,000,000","1,530,000,000","35,000,000","0","0","0","-149,000,000","-80,000,000",,,,,"0","-34,893,000","5,443,000"
			NetLongTermDebtIssuance,"-13,000,000","1,554,000,000","399,000,000","1,374,000,000","3,959,000,000","2,224,000,000","991,000,000","-64,000,000","1,972,000,000","1,735,000,000","1,530,000,000","35,000,000","0","0","0","-149,000,000","-80,000,000",,,,,,,
				LongTermDebtIssuance,"987,000,000","1,554,000,000","1,123,000,000","2,024,000,000","3,959,000,000","2,724,000,000","991,000,000","0","1,972,000,000","1,735,000,000","1,530,000,000","35,000,000","0","0",,,,,,,,,,
				LongTermDebtPayments,"-1,000,000,000","0","-724,000,000","-650,000,000","0","-500,000,000","0","-64,000,000","0",,,,"0","-21,000,000","0","-149,380,000","-80,000,000",,,,,,,
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,"0","-34,893,000","5,443,000"
		NetCommonStockIssuance,"-8,369,000,000","-9,032,000,000","-8,753,000,000","-5,904,000,000","-4,473,000,000","-6,497,000,000","-4,933,000,000","-3,762,000,000","-3,511,000,000","-3,518,000,000","-3,386,000,000","-2,443,000,000","-1,748,000,000","-1,148,000,000","0","-4,620,000","-649,468,000","-598,935,000","649,973,000",,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,"0","1,597,000","2,449,910,000",,,,,
			CommonStockPayments,"-8,369,000,000","-9,032,000,000","-8,753,000,000","-5,904,000,000","-4,473,000,000","-6,497,000,000","-4,933,000,000","-3,762,000,000","-3,511,000,000","-3,518,000,000","-3,386,000,000","-2,443,000,000","-1,748,000,000","-1,148,000,000","0","0","-649,468,000","-600,532,000","-1,799,937,000",,,,,
		CashDividendsPaid,"-2,303,000,000","-2,158,000,000","-1,903,000,000","-1,741,000,000","-1,605,000,000","-1,345,000,000","-1,044,000,000","-942,000,000","-837,000,000","-727,000,000","-515,000,000","-255,000,000","-132,000,000","-77,000,000","-79,000,000","-79,000,000","-79,259,000","-74,002,000","-12,373,000",,,,,
			CommonStockDividendPaid,,"-2,158,000,000","-1,903,000,000","-1,741,000,000","-1,605,000,000","-1,345,000,000","-1,044,000,000","-942,000,000","-837,000,000","-727,000,000","-515,000,000","-255,000,000","-132,000,000","-77,000,000","-79,000,000",,,,,,,,,
		ProceedsFromStockOptionExercised,"180,000,000","237,000,000","90,000,000","61,000,000","97,000,000","126,000,000","104,000,000","57,000,000","37,000,000","27,000,000","28,000,000","26,000,000","31,000,000","19,000,000","11,000,000","9,000,000","9,546,000",,,,,,,
		NetOtherFinancingCharges,"-187,000,000","-89,000,000","-161,000,000","-345,000,000","-130,000,000","-375,000,000","-84,000,000","-53,000,000","-5,000,000","-33,000,000","4,000,000","8,000,000","51,000,000","-9,000,000","87,000,000","34,000,000","47,803,000","15,430,000",,,,,,
EndCashPosition,"8,798,000,000","10,465,000,000","9,196,000,000","9,902,000,000","12,419,000,000","8,969,000,000","8,337,000,000","7,592,000,000","8,273,000,000","5,747,000,000","5,137,000,000","3,599,000,000","2,052,000,000","3,734,000,000","3,067,000,000","2,055,000,000","1,505,160,000","1,659,295,000","1,185,080,000","545,273,000","328,996,000","374,169,000","336,474,000","176,143,000"
	ChangesInCash,"277,000,000","1,141,000,000","-603,000,000","-2,364,000,000","3,193,000,000","676,000,000","751,000,000","-881,000,000","1,130,000,000","870,000,000","1,758,000,000","1,502,000,000","-1,689,000,000","721,000,000","1,075,000,000","529,000,000","-136,499,000","427,495,000","611,535,000","239,193,000","69,281,000","28,762,000","159,024,000","-17,161,000"
	EffectOfExchangeRateChanges,"4,000,000","128,000,000","-103,000,000","-153,000,000","257,000,000","-44,000,000","-6,000,000","200,000,000","-50,000,000","-260,000,000","-220,000,000","45,000,000","7,000,000","-54,000,000","-63,000,000","21,000,000","-17,636,000","46,720,000","28,272,000","-22,916,000","11,596,000","8,933,000","1,307,000","0"
	BeginningCashPosition,"8,521,000,000","9,196,000,000","9,902,000,000","12,419,000,000","8,969,000,000","8,337,000,000","7,592,000,000","8,273,000,000","7,193,000,000","5,137,000,000","3,599,000,000","2,052,000,000","3,734,000,000","3,067,000,000","2,055,000,000","1,505,000,000","1,659,295,000","1,185,080,000","545,273,000","328,996,000","248,119,000","336,474,000","176,143,000","193,304,000"
CapitalExpenditure,"-1,177,000,000","-1,088,000,000","-1,097,000,000","-814,000,000","-708,000,000","-728,000,000","-504,000,000","-423,000,000","-382,000,000","-342,000,000","-334,000,000","-299,000,000","-218,000,000","-177,000,000","-151,000,000","-140,000,000","-170,273,000","-156,422,000","-94,468,000","-82,003,000","-78,155,000","-143,470,000","-101,365,000","-107,562,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,"0","1,597,000","2,449,910,000",,,,,
IssuanceOfDebt,"987,000,000","1,554,000,000","1,123,000,000","2,024,000,000","3,959,000,000","2,724,000,000","991,000,000","0","1,972,000,000","1,735,000,000","1,530,000,000","35,000,000","0","0",,,,,,,,,,
RepaymentOfDebt,"-1,000,000,000","0","-724,000,000","-650,000,000","0","-500,000,000","0","-64,000,000","0",,,,"0","-21,000,000","0","-149,380,000","-80,000,000",,,,,,,
RepurchaseOfCapitalStock,"-8,369,000,000","-9,032,000,000","-8,753,000,000","-5,904,000,000","-4,473,000,000","-6,497,000,000","-4,933,000,000","-3,762,000,000","-3,511,000,000","-3,518,000,000","-3,386,000,000","-2,443,000,000","-1,748,000,000","-1,148,000,000","0","0","-649,468,000","-600,532,000","-1,799,937,000",,,,,
FreeCashFlow,"10,996,000,000","10,892,000,000","10,098,000,000","8,649,000,000","6,516,000,000","7,455,000,000","5,719,000,000","5,241,000,000","4,255,000,000","3,759,000,000","3,073,000,000","3,836,000,000","2,730,000,000","2,507,000,000","1,546,000,000","1,238,000,000","242,955,000","613,439,000","555,693,000","190,845,000","265,640,000","46,975,000","208,507,000","88,934,000"
