name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
	InterestExpenseNonOperating,"931,000,000","808,000,000","616,000,000","423,000,000","357,000,000","285,000,000","244,000,000","187,000,000","178,000,000","97,000,000","96,000,000","56,000,000","39,000,000","35,000,000","30,541,000","22,922,000","19,573,000",,,,,,,,
OtherIncomeExpense,"-411,000,000","-580,000,000","-1,415,000,000","2,569,000,000","-25,000,000","56,000,000","125,000,000","290,000,000","-34,000,000","-88,000,000","-74,000,000","-373,000,000","-17,000,000","-17,000,000","-24,462,000","-4,092,000","-12,001,000","526,000","-426,000","-18,501,000","-1,420,000","948,000","1,492,000","-385,000",
	SpecialIncomeCharges,"-274,000,000","-269,000,000","-93,000,000","-102,000,000","-105,000,000","-2,000,000","-34,000,000","-36,000,000","-80,000,000","-88,000,000","-129,000,000","-143,000,000","-19,000,000","-16,000,000","-9,996,000","-6,139,000","-12,001,000","526,000","-426,000","-18,501,000","-1,420,000","948,000","1,492,000","-385,000",
		RestructuringAndMergernAcquisition,"274,000,000","269,000,000","93,000,000","102,000,000","105,000,000","2,000,000","34,000,000","36,000,000","80,000,000","88,000,000","129,000,000","143,000,000","19,000,000","16,000,000","9,996,000","6,139,000",,"11,121,000",,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,"-11,647,000",,,,,,,
	OtherNonOperatingIncomeExpenses,"-137,000,000","-311,000,000","-1,322,000,000","2,671,000,000","80,000,000","58,000,000","159,000,000","326,000,000","46,000,000",,"55,000,000","-230,000,000","2,000,000","-1,000,000","-14,466,000","2,047,000",,,,,,,,,
PretaxIncome,"3,023,000,000","2,894,000,000","1,808,000,000","5,698,000,000","2,766,000,000","2,481,000,000","2,520,000,000","2,526,000,000","2,043,000,000","1,653,000,000","1,407,000,000","504,000,000","790,000,000","760,000,000","609,473,000","493,705,000","473,496,000","358,434,000","212,543,000","59,995,000","33,722,000","19,866,000","52,445,000","26,545,000",
TaxProvision,"652,000,000","456,000,000","310,000,000","1,629,000,000","658,000,000","521,000,000","500,000,000","-28,000,000","586,000,000","358,000,000","402,000,000","184,000,000","228,000,000","238,000,000","201,706,000","179,551,000","172,524,000","117,822,000","69,275,000","19,585,000","11,773,000","6,489,000","17,739,000","10,748,000",
NetIncomeCommonStockholders,"2,313,000,000","2,368,000,000","1,446,000,000","4,058,000,000","2,089,000,000","1,933,000,000","1,988,000,000","2,526,000,000","1,430,000,000","1,274,000,000","981,000,000","254,000,000","552,000,000","510,000,000","398,298,000","315,988,000","300,972,000","240,612,000","143,268,000","40,410,000","21,949,000","19,987,000","20,320,000","7,777,000",
	NetIncome,"2,313,000,000","2,368,000,000","1,446,000,000","4,058,000,000","2,089,000,000","1,933,000,000","1,988,000,000","2,526,000,000","1,430,000,000","1,274,000,000","981,000,000","254,000,000","552,000,000","510,000,000","398,298,000","315,988,000","300,972,000","240,612,000","143,268,000","40,410,000","21,949,000","13,377,000","34,706,000","15,797,000",
		NetIncomeIncludingNoncontrollingInterests,"2,371,000,000","2,438,000,000","1,498,000,000","4,069,000,000","2,108,000,000","1,960,000,000","2,020,000,000","2,554,000,000","1,457,000,000","1,295,000,000","1,016,000,000","270,000,000","562,000,000","522,000,000","407,767,000","314,154,000","300,972,000","240,612,000","143,268,000","40,410,000","21,949,000","13,377,000","34,706,000","15,797,000",
			NetIncomeContinuousOperations,"2,371,000,000","2,438,000,000","1,498,000,000","4,069,000,000","2,108,000,000","1,960,000,000","2,020,000,000","2,554,000,000","1,457,000,000","1,295,000,000","1,005,000,000","320,000,000","562,000,000","522,000,000","407,767,000","314,154,000","300,972,000","240,612,000","143,268,000","40,410,000","21,949,000","13,377,000","34,706,000","15,797,000",
			NetIncomeDiscontinuousOperations,,,,,,,,,"0","0","11,000,000","-50,000,000","0",,,,,,,,,,,,
		MinorityInterests,"-58,000,000","-70,000,000","-52,000,000","-11,000,000","-19,000,000","-27,000,000","-32,000,000","-28,000,000","-27,000,000","-21,000,000","-35,000,000","-16,000,000","-10,000,000","-12,000,000","-9,469,000","1,834,000","0",,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,"-6,610,000","14,386,000","8,020,000",
DilutedNIAvailtoComStockholders,"2,313,000,000","2,368,000,000","1,446,000,000","4,058,000,000","2,089,000,000","1,933,000,000","1,988,000,000","2,526,000,000","1,430,000,000","1,274,000,000","981,000,000","254,000,000","552,000,000","510,000,000","398,298,000","315,988,000","300,972,000","240,612,000","143,268,000","40,410,000","21,949,000","19,987,000","20,320,000","7,777,000",
BasicEPS,"4.04","4.2","2.59","7.22","3.79","3.44","3.46","4.27","2.39","2.29","1.72","0.648","1.518","1.394","1.082","0.866","0.846","0.698","0.508","-0.078","0.084","0.072","0.074","0.052",
DilutedEPS,"4.03","4.19","2.58","7.18","3.77","3.42","3.43","4.23","2.37","2.278","1.71","0.642","1.504","1.38","1.07","0.854","0.834","0.678","0.48","-0.078","0.082","0.072","0.074","0.052",
BasicAverageShares,"570,500,000","564,000,000","559,000,000","562,000,000","552,000,000","561,000,000","575,000,000","589,000,000","595,000,000","555,000,000","570,000,000","390,000,000","363,560,000","365,000,000","368,120,000","364,925,000","355,920,000","344,925,000","282,370,000","266,090,000","264,325,000","271,645,000","271,963,010","148,893,360",
DilutedAverageShares,"572,000,000","565,000,000","561,000,000","565,000,000","555,000,000","565,000,000","579,000,000","594,000,000","599,000,000","560,000,000","575,000,000","395,000,000","366,830,000","370,000,000","372,380,000","370,450,000","360,820,000","354,900,000","297,995,000","266,090,000","265,310,000","273,198,750","274,250,475","149,368,945",
TotalOperatingIncomeAsReported,"3,899,000,000","3,694,000,000","3,638,000,000","3,449,000,000","3,033,000,000","2,673,000,000","2,583,000,000","2,379,000,000","2,172,000,000","1,750,000,000","1,448,000,000","790,000,000","827,000,000","793,000,000","652,319,000","512,619,000","493,534,000","353,563,000","204,635,000","56,205,000","32,394,000","18,918,000","50,953,000","26,930,000","-6,433,000"
RentExpenseSupplemental,"106,000,000","92,000,000","83,000,000","84,000,000","81,000,000","68,000,000","68,000,000","69,000,000","70,000,000","57,000,000","78,000,000","39,000,000","19,000,000","19,000,000","17,024,000","20,590,000",,,,,,,,,
TotalExpenses,"6,620,000,000","5,940,000,000","5,905,000,000","5,617,000,000","5,106,000,000","3,872,000,000","3,659,000,000","3,428,000,000","3,719,000,000","2,844,000,000","2,775,000,000","797,000,000","517,000,000","518,000,000","487,629,000","476,030,000","319,544,000","209,609,000","109,164,000","99,660,000","76,020,000","74,828,000","74,537,000","39,933,000","9,144,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"2,313,000,000","2,368,000,000","1,446,000,000","4,058,000,000","2,089,000,000","1,933,000,000","1,988,000,000","2,526,000,000","1,430,000,000","1,274,000,000","981,000,000","254,000,000","552,000,000","510,000,000","398,298,000","315,988,000","300,972,000","240,612,000","143,268,000","40,410,000","21,949,000","13,377,000","34,706,000","15,797,000",
NormalizedIncome,"2,527,903,738.009","2,593,960,000","1,523,190,000","4,130,420,000","2,168,800,000","1,934,580,000","2,015,253,968.254","2,547,600,000","1,486,800,000","1,342,640,000","1,061,590,000","394,090,000","565,490,000","521,040,000","404,995,320","319,894,363.934","308,600,290.359","240,258,903.162","143,555,152.096","52,871,461.955","22,873,250.638","12,738,653.277","33,718,654.171","16,028,000",
InterestIncome,"192,000,000","319,000,000","108,000,000","1,000,000","10,000,000","35,000,000","22,000,000","8,000,000","3,000,000",,,"3,000,000","1,626,000","3,000,000","2,161,000","1,961,000","11,536,000",,,,,,,,
InterestExpense,"931,000,000","808,000,000","616,000,000","423,000,000","357,000,000","285,000,000","244,000,000","187,000,000","178,000,000","97,000,000","96,000,000","56,000,000","39,000,000","35,000,000","30,541,000","22,922,000","19,573,000",,,,,,,,
NetInterestIncome,"-739,000,000","-489,000,000","-508,000,000","-422,000,000","-347,000,000","-250,000,000","-222,000,000","-179,000,000","-175,000,000","-97,000,000","-96,000,000","-56,000,000","-39,000,000","-32,000,000","-28,380,000","-20,961,000","-8,037,000",,,,,,,,
EBIT,"3,954,000,000","3,702,000,000","2,424,000,000","6,121,000,000","3,123,000,000","2,766,000,000","2,764,000,000","2,713,000,000","2,221,000,000","1,750,000,000","1,503,000,000","560,000,000","829,000,000","795,000,000","640,014,000","516,627,000","493,069,000","364,684,000","204,635,000","56,205,000","32,394,000","18,918,000","50,953,000","26,930,000","-6,433,000"
EBITDA,"5,404,000,000","4,917,000,000","3,455,000,000","7,130,000,000","3,874,000,000","3,428,000,000","3,350,000,000","3,248,000,000","2,831,000,000","2,124,000,000","1,836,000,000","716,000,000","960,000,000","927,000,000","761,223,000","627,984,000","555,316,000","398,083,000","218,496,000","73,051,000","49,800,000","38,264,000","65,321,000","33,982,000","-5,213,000"
ReconciledCostOfRevenue,"4,617,000,000","4,244,000,000","4,434,000,000","4,150,000,000","3,945,000,000","2,856,000,000","2,723,000,000","2,548,000,000","2,786,000,000","2,158,000,000","2,040,000,000","497,000,000","297,000,000","298,000,000","281,155,000","273,954,000","29,705,000","125,451,000","70,037,000","45,605,000","897,000",,,,
ReconciledDepreciation,"1,450,000,000","1,215,000,000","1,031,000,000","1,009,000,000","751,000,000","662,000,000","586,000,000","535,000,000","610,000,000","374,000,000","333,000,000","156,000,000","131,000,000","132,000,000","121,209,000","111,357,000","62,247,000","33,399,000","13,861,000","16,846,000","17,406,000","19,346,000","14,368,000","7,052,000","1,220,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"2,313,000,000","2,368,000,000","1,446,000,000","4,058,000,000","2,089,000,000","1,933,000,000","1,988,000,000","2,526,000,000","1,430,000,000","1,274,000,000","970,000,000","304,000,000","552,000,000","510,000,000","398,298,000","315,988,000","300,972,000","240,612,000","143,268,000","40,410,000","21,949,000","13,377,000","34,706,000","15,797,000",
TotalUnusualItemsExcludingGoodwill,"-274,000,000","-269,000,000","-93,000,000","-102,000,000","-105,000,000","-2,000,000","-34,000,000","-36,000,000","-80,000,000","-88,000,000","-129,000,000","-143,000,000","-19,000,000","-16,000,000","-9,996,000","-6,139,000","-12,001,000","526,000","-426,000","-18,501,000","-1,420,000","948,000","1,492,000","-385,000",
TotalUnusualItems,"-274,000,000","-269,000,000","-93,000,000","-102,000,000","-105,000,000","-2,000,000","-34,000,000","-36,000,000","-80,000,000","-88,000,000","-129,000,000","-143,000,000","-19,000,000","-16,000,000","-9,996,000","-6,139,000","-12,001,000","526,000","-426,000","-18,501,000","-1,420,000","948,000","1,492,000","-385,000",
NormalizedEBITDA,"5,678,000,000","5,186,000,000","3,548,000,000","7,232,000,000","3,979,000,000","3,430,000,000","3,384,000,000","3,284,000,000","2,911,000,000","2,212,000,000","1,965,000,000","859,000,000","979,000,000","943,000,000","771,219,000","634,123,000","567,317,000","397,557,000","218,922,000","91,552,000","51,220,000","37,316,000","63,829,000","34,367,000","-5,213,000"
TaxRateForCalcs,"0.216","0.16","0.17","0.29","0.24","0.21","0.198","0.4","0.29","0.22","0.29","0.37","0.29","0.31","0.33","0.364","0.364","0.329","0.326","0.326","0.349","0.327","0.338","0.4",
TaxEffectOfUnusualItems,"-59,096,261.991","-43,040,000","-15,810,000","-29,580,000","-25,200,000","-420,000","-6,746,031.746","-14,400,000","-23,200,000","-19,360,000","-37,410,000","-52,910,000","-5,510,000","-4,960,000","-3,298,680","-2,232,636.066","-4,372,709.641","172,903.162","-138,847.904","-6,039,538.045","-495,749.362","309,653.277","504,654.171","-154,000",
