name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
DilutedNIAvailtoComStockholders,"7,017,000,000","7,907,000,000","13,741,000,000","20,789,000,000","9,909,000,000","18,204,000,000","16,671,000,000","-8,048,000,000","13,640,000,000","16,249,000,000","6,689,000,000","13,203,000,000","7,360,000,000","10,872,000,000","10,505,000,000","-8,706,000,000","-28,760,000,000","3,320,000,000","21,474,000,000","24,521,000,000","16,978,000,000","17,782,000,000","15,193,000,000","14,016,000,000","13,400,000,000","11,094,000,000","6,734,000,000","6,422,000,000","6,414,000,000","2,205,000,000","1,240,000,000","890,000,000","720,800,000","478,800,000","372,900,000","289,000,000","161,800,000","23,700,000","45,900,000"
BasicEPS,"3.981","4.067","7.038","10.798","5.451","8.626","7.237","-2.299","5.163","5.74","2.412","4.581","2.573","3.73","3.684","-8","-56.3","6.8","43.9","48.4","33.2","34.9","29.9","27.9","26.9","22.3","13.5","14.3","12.65","9.2","6.435","9.6","5.4","3.5","2.8","2.3","3.1","0.4","1"
DilutedEPS,"3.62","4.04","7","10.14","4.87","8.04","6.68","-2.76","4.72","5.4","2.2","4.33","2.44","3.63","3.5","-8","-56.3","6.7","43.1","47.5","32.6","34.2","29.4","27.2","26.2","21.7","13.1","13.7","12.1","9.2","6.435","9.1","5.4","3.5","2.8","2.3","3.1","0.4","1"
BasicAverageShares,"1,913,050,000","1,930,100,000","1,946,700,000","2,033,000,000","2,085,800,000","2,249,200,000","2,493,300,000","2,698,500,000","2,888,100,000","3,004,000,000","3,031,500,000","3,035,800,000","2,930,600,000","2,909,800,000","2,877,600,000","1,156,830,000","526,540,000","490,580,000","488,730,000","506,760,000","510,720,000","509,330,000","507,800,000","503,170,000","497,700,000","497,920,000","499,510,000","449,568,760","219,514,512","190,435,239","193,146,871","146,857,143","133,481,481","136,800,000","133,178,571","125,652,174","114,969,466","59,250,000","45,900,000"
DilutedAverageShares,"1,944,850,000","1,955,800,000","1,964,300,000","2,049,400,000","2,099,000,000","2,265,300,000","2,494,800,000","2,698,500,000","2,888,300,000","3,007,700,000","3,037,000,000","3,041,600,000","3,015,500,000","2,998,800,000","2,967,810,000","1,209,900,000","576,890,000","492,400,000","498,610,000","516,040,000","520,740,000","519,360,000","516,620,000","514,700,000","512,220,000","512,780,000","514,370,000","471,528,211","234,114,147","190,655,738","193,333,333","146,857,143","133,481,481","136,800,000","133,178,571","125,652,174","114,969,466","59,250,000","45,900,000"
InterestIncomeAfterProvisionForLoanLoss,"44,520,000,000","45,777,000,000","43,556,000,000","46,385,000,000","27,376,000,000","39,818,000,000","39,095,000,000","37,719,000,000","38,698,000,000","39,448,000,000","41,327,000,000","39,109,000,000","36,244,000,000","36,262,000,000","29,109,000,000","9,492,000,000","20,438,000,000","28,407,000,000","31,358,000,000","31,067,000,000","35,384,000,000","31,730,000,000","27,696,000,000","25,891,000,000","20,951,000,000","21,555,000,000","19,583,000,000","15,380,000,000","14,262,000,000","3,667,000,000","2,201,000,000","-123,000,000","-233,800,000","-353,100,000","-309,700,000","-231,000,000",,,
NetIncomeFromContinuingAndDiscontinuedOperation,"8,295,000,000","9,228,000,000","14,845,000,000","21,952,000,000","11,047,000,000","19,401,000,000","18,045,000,000","-6,798,000,000","14,912,000,000","17,242,000,000","7,310,000,000","13,659,000,000","7,541,000,000","11,067,000,000","10,602,000,000","-1,606,000,000","-27,684,000,000","3,617,000,000","21,538,000,000","24,638,000,000","17,046,000,000","17,853,000,000","15,323,000,000","14,284,000,000","13,519,000,000","11,370,000,000","6,950,000,000","6,705,000,000","6,739,000,000","2,291,000,000","1,326,000,000","951,000,000","756,200,000","478,800,000","372,900,000","289,000,000","161,800,000","23,700,000","45,900,000"
NormalizedIncome,"9,057,965,421.614","9,796,787,000","15,076,000,000","21,945,000,000","11,067,000,000","19,405,000,000","18,053,000,000","-6,687,000,000","14,970,000,000","17,296,000,000","7,312,000,000","13,389,000,000","7,599,000,000","10,999,000,000","10,670,000,000","-1,234,450,000","-30,737,762,964.378","3,902,200,000","20,451,000,000","19,806,000,000","16,054,000,000","17,471,923,986.486","13,757,134,304.999","13,369,499,853.171","12,203,055,042.06","10,992,693,854.749","6,920,553,559.915","6,705,000,000","6,840,436,684.783","2,141,000,000","1,169,274,080.968","942,763,491.006","636,766,492.676","439,645,355.976","363,206,880.734","289,000,000","161,800,000","101,500,000","37,700,000"
TotalMoneyMarketInvestments,"41,007,000,000","38,125,000,000","11,669,000,000","1,629,000,000","3,211,000,000","9,554,000,000","7,695,000,000","4,884,000,000","3,514,000,000","3,243,000,000","3,325,000,000","3,592,000,000","4,679,000,000","5,373,000,000","4,408,000,000","4,562,000,000","12,224,000,000","21,438,000,000","16,439,000,000","11,327,000,000","5,558,000,000",,,,,,,,,,,,,,,,,,
ReconciledDepreciation,"4,524,000,000","4,560,000,000","4,262,000,000","3,964,000,000","3,937,000,000","3,905,000,000","3,754,000,000","3,659,000,000","3,720,000,000","3,506,000,000","3,589,000,000","3,303,000,000","2,507,000,000","2,872,000,000","2,664,000,000","2,853,000,000","2,466,000,000","2,421,000,000","2,503,000,000","2,318,000,000","2,056,000,000","2,120,000,000","1,926,000,000","4,479,000,000","4,324,000,000","3,839,000,000","3,319,000,000","2,642,000,000","2,374,000,000","416,000,000","349,000,000","125,000,000","97,100,000","120,400,000","124,100,000","102,500,000",,,
NetIncomeFromContinuingOperationNetMinorityInterest,"8,295,000,000","9,229,000,000","15,076,000,000","21,945,000,000","11,067,000,000","19,405,000,000","18,053,000,000","-6,687,000,000","14,970,000,000","17,296,000,000","7,312,000,000","13,389,000,000","7,599,000,000","10,999,000,000","10,670,000,000","-1,161,000,000","-31,686,000,000","2,909,000,000","20,451,000,000","19,806,000,000","16,054,000,000","17,853,000,000","13,448,000,000","13,229,000,000","12,231,000,000","11,370,000,000","6,950,000,000","6,705,000,000","7,073,000,000","2,141,000,000","1,326,000,000","951,000,000","756,200,000","478,800,000","372,900,000","289,000,000","161,800,000","101,500,000","37,700,000"
TotalUnusualItemsExcludingGoodwill,"-1,042,000,000","-781,000,000","0","0",,,,,,,,,,"0","0","113,000,000","-1,550,000,000","-1,528,000,000","0","0","836,000,000","556,000,000","-470,000,000","-217,000,000","44,000,000","594,000,000","46,000,000",,"363,000,000","-20,000,000","254,000,000","13,000,000","187,600,000","62,600,000","15,300,000",,,,
TotalUnusualItems,"-1,042,000,000","-781,000,000","0","0",,,,,,,,,,"0","0","113,000,000","-1,550,000,000","-1,528,000,000","0","0","836,000,000","556,000,000","-470,000,000","-217,000,000","44,000,000","594,000,000","46,000,000",,"363,000,000","-20,000,000","254,000,000","13,000,000","187,600,000","62,600,000","15,300,000",,,,
TaxRateForCalcs,"0.268","0.273","0.194","0.198","0.185","0.185","0.228","0.4","0.3","0.3","0.35","0.312","0.001","0.243","0.169","0.35","0.388","0.35","0.272","0.308","0.284","0.315","0.342","0.353","0.365","0.365","0.36","0.364","0.359","0.355","0.383","0.366","0.363","0.375","0.366","0.386","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-279,034,578.386","-213,213,000","0","0","0","0","0","0","0","0","0","0","0","0","0","39,550,000","-601,762,964.378","-534,800,000","0","0","0","174,923,986.486","-160,865,695.001","-76,500,146.829","16,055,042.06","216,693,854.749","16,553,559.915","0","130,436,684.783","0","97,274,080.968","4,763,491.006","68,166,492.676","23,445,355.976","5,606,880.734","0","0","0","0"
