name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,"1,246,100,000","1,197,500,000","544,400,000","718,100,000","582,900,000","388,700,000","140,600,000","118,600,000","116,400,000","120,400,000"
	MinorityInterest,"64,000,000","4,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"19,759,000,000","18,231,000,000","20,733,000,000","21,680,000,000","24,174,000,000","27,514,000,000","24,324,000,000","24,427,000,000","25,193,000,000","20,335,000,000","20,598,000,000","21,360,000,000","24,609,000,000","29,924,000,000","36,345,000,000","36,044,000,000","31,147,819,000","29,344,103,000","17,585,963,000","17,989,042,000","10,163,867,000","9,564,531,000","8,783,439,000","7,935,971,000","4,816,000,000","3,571,400,000","3,125,300,000","2,046,000,000","1,677,700,000","1,533,100,000","1,313,900,000","793,700,000","591,800,000","543,800,000","534,700,000"
PreferredStockEquity,"1,659,000,000","1,659,000,000","1,659,000,000","1,656,000,000","1,310,000,000","820,000,000","820,000,000","820,000,000","820,000,000","884,000,000","450,000,000","482,000,000","3,419,000,000","3,380,000,000","3,602,000,000","3,307,000,000",,,,,,,,,,,,,,,,,,,
CommonStockEquity,"15,770,000,000","14,288,000,000","16,667,000,000","16,455,000,000","14,985,000,000","14,270,000,000","15,372,000,000","15,844,000,000","16,024,000,000","15,989,000,000","15,318,000,000","15,017,000,000","13,080,000,000","13,354,000,000","14,279,000,000","13,506,000,000","19,823,029,000","20,701,454,000","10,614,283,000","10,749,457,000","4,452,115,000","4,178,422,000","4,035,765,000","3,457,944,000","3,065,100,000","3,000,400,000","2,679,800,000","1,598,700,000","1,125,100,000","1,013,900,000","851,000,000","656,700,000","573,000,000","524,100,000","489,400,000"
NetTangibleAssets,"10,585,000,000","9,153,000,000","11,859,000,000","12,503,000,000","11,000,000,000","9,728,000,000","10,775,000,000","11,215,000,000","11,454,000,000","11,525,000,000","10,360,000,000","10,147,000,000","11,052,000,000","10,521,000,000","11,574,000,000","10,466,000,000","7,250,216,000","8,193,102,000","4,860,863,000","5,003,461,000","4,452,115,000","4,178,422,000","4,035,765,000","3,457,944,000","3,065,100,000","3,000,400,000","2,679,800,000","1,598,700,000","1,125,100,000","1,013,900,000","851,000,000","656,700,000","573,000,000","524,100,000","489,400,000"
InvestedCapital,"18,100,000,000","16,572,000,000","19,074,000,000","20,024,000,000","24,914,000,000","28,294,000,000","24,004,000,000","23,607,000,000","24,383,000,000","19,951,000,000","20,148,000,000","21,003,000,000","21,924,000,000","27,765,000,000","34,518,000,000","45,416,000,000","33,447,706,000","31,334,920,000","18,624,057,000","19,304,727,000","14,590,905,000","13,649,988,000","12,881,839,000","9,072,301,000","6,826,400,000","6,000,900,000","3,703,900,000","2,108,200,000","2,632,000,000","2,544,600,000","1,517,700,000","814,900,000","616,700,000","581,000,000","563,900,000"
TangibleBookValue,"8,926,000,000","7,494,000,000","10,200,000,000","10,847,000,000","9,690,000,000","8,908,000,000","9,955,000,000","10,395,000,000","10,634,000,000","10,641,000,000","9,910,000,000","9,665,000,000","7,633,000,000","7,141,000,000","7,972,000,000","7,159,000,000","7,250,216,000","8,193,102,000","4,860,863,000","5,003,461,000","4,452,115,000","4,178,422,000","4,035,765,000","3,457,944,000","3,065,100,000","3,000,400,000","2,679,800,000","1,598,700,000","1,125,100,000","1,013,900,000","851,000,000","656,700,000","573,000,000","524,100,000","489,400,000"
TotalDebt,"2,330,000,000","2,284,000,000","2,407,000,000","3,569,000,000","9,929,000,000","14,024,000,000","8,632,000,000","7,763,000,000","8,359,000,000","3,962,000,000","4,830,000,000","5,986,000,000","8,844,000,000","14,411,000,000","20,239,000,000","31,910,000,000","13,624,677,000","10,633,466,000","8,009,774,000","8,555,270,000","10,138,790,000","9,471,566,000","8,846,074,000","5,614,357,000","3,761,300,000","3,000,500,000","1,024,100,000","509,500,000","1,506,900,000","1,530,700,000","666,700,000","158,200,000","43,700,000","56,900,000","74,500,000"
NetDebt,,,,,"5,815,000,000","10,486,000,000","4,721,000,000","2,327,000,000","3,045,000,000","58,000,000",,"497,000,000","1,799,000,000","7,888,000,000","12,607,000,000","21,727,000,000","9,872,606,000","6,812,123,000","5,503,116,000","6,586,853,000","8,786,400,000","7,590,468,000","6,939,290,000","4,400,239,000","2,358,200,000","1,003,600,000","103,200,000",,"975,200,000","933,900,000","86,900,000",,,,
ShareIssued,"963,375,681","975,524,168","982,940,601","1,001,507,052","998,278,188","1,068,858,925","1,175,327,565","1,255,839,866","1,338,591,703","1,395,204,638","1,419,006,360","1,454,626,952","1,301,230,838","1,299,000,755","1,235,850,589","735,667,693","734,689,800","730,075,510","456,347,629","466,241,489","221,967,484","221,336,905","230,081,087","219,769,018","220,636,000","220,454,000","136,696,000","125,310,000","90,920,000","90,016,000","82,098,000","74,550,000","72,712,000","72,104,000","72,604,000"
OrdinarySharesNumber,"922,343,005","934,491,492","941,907,925","960,474,376","957,245,512","1,027,826,249","1,134,068,245","1,214,580,547","1,297,330,685","1,353,941,993","1,377,720,684","1,413,339,492","1,258,816,394","1,256,236,497","1,192,609,569","691,366,000","693,635,687","730,075,510","456,347,629","466,241,489","221,967,484","221,336,905","230,081,087","219,769,018","220,636,000","220,454,000","136,696,000","125,310,000","90,920,000","90,016,000","82,098,000","74,550,000","72,712,000","72,104,000","72,604,000"
PreferredSharesNumber,"56,000,000","56,000,000","56,000,000",,,"1,000,000","1,000,000","1,000,000","1,000,000","40,000,000","20,000,000","20,000,000","3,500,000","3,500,000","3,767,665","3,500,000",,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"41,032,676","41,032,676","41,032,676","41,032,676","41,032,676","41,032,676","41,259,320","41,259,319","41,261,018","41,262,645","41,285,676","41,287,460","42,414,444","42,764,258","43,241,020","44,301,693","41,054,113",,,,,,,,,,,,,,,,,,
