name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
	SecurityBorrowed,,,,,,,"12,722,643,698.221","14,831,864,313.618","25,883,209,906.519","24,334,819,938.715","30,982,455,744.983","40,937,222,727.323","62,441,424,305.858","66,813,586,520.46","61,359,420,289.855","114,776,558,487.042","182,522,808,409.361","288,235,776,356.78",,,,,,,
	CustomerAcceptances,,,,,,,,,,,,,,,,,,"94,000,000","277,000,000",,,,,,
	SecuritiesAndInvestments,"192,337,000,000","151,332,000,000","181,674,000,000","194,942,000,000","186,224,000,000","165,441,000,000","194,907,000,000","197,143,000,000","139,663,510,177.654","149,364,400,351.931","171,387,201,820.907","218,387,354,722.809","220,203,168,666.121","268,237,496,656.86","270,547,826,086.957","270,808,311,930.89","691,233,000,000","729,403,000,000","502,788,000,000","468,314,000,000","376,564,000,000","275,033,000,000","257,927,000,000","167,107,000,000","137,492,000,000"
		TradingSecurities,"94,914,000,000","69,317,000,000","126,279,000,000","122,402,000,000","125,544,000,000","100,805,000,000","125,461,000,000","90,416,000,000","72,935,130,104.002","83,065,845,494.17","90,593,484,850.192","126,919,411,552.07","150,452,135,289.93","179,152,714,629.58","181,678,260,869.565","253,876,254,961.476","683,228,000,000","720,821,000,000","497,802,000,000","463,890,000,000","372,419,000,000","268,957,000,000","240,124,000,000","156,942,000,000","133,072,000,000"
		AvailableForSaleSecurities,"95,190,000,000","79,776,000,000","46,551,000,000","64,282,000,000","54,335,000,000","57,969,000,000","60,557,000,000","91,325,000,000","3,453,927,400.753","8,493,876,601.64","13,721,027,189.651","18,919,718,263.575","13,248,467,202.924","9,097,619,684.408","9,877,294,685.99","12,030,819,519.029","8,005,000,000","8,582,000,000","4,986,000,000","4,424,000,000","4,145,000,000","6,076,000,000","17,803,000,000","10,165,000,000","4,420,000,000"
		HeldToMaturitySecurities,,,,,,,"9,409,808,128.612","9,117,410,337.449","0",,,,,,,,,,,,,,,,
		OtherShortTermInvestments,"2,233,000,000","2,239,000,000","8,844,000,000","8,258,000,000","6,345,000,000","6,667,000,000","8,889,000,000","15,402,000,000","63,274,452,672.899","57,804,678,256.121","67,072,689,781.063","72,548,224,907.165","56,502,566,173.267","79,987,162,342.872","78,992,270,531.401","4,901,237,450.385","4,377,451,628.542","7,326,610,919.823",,,,,,,
	LongTermEquityInvestment,"2,373,000,000","1,101,000,000","1,243,000,000","1,557,000,000","1,051,000,000","1,099,000,000","1,045,000,000","947,000,000","965,157,217.434","937,471,557.295","948,764,465.278","939,851,683.079","844,765,112.795","845,145,760.899","840,579,710.145","833,060,938.594","1,744,457,666.711","1,248,565,338.58",,,,,,,
	DerivativeAssets,"176,084,000,000","150,108,000,000","118,142,000,000","159,617,000,000","121,841,000,000","126,210,000,000","121,285,000,000","155,642,000,000","169,393,185,221.157","259,880,869,310.195","286,301,508,783.396","458,924,757,095.442","517,043,003,325.931","429,147,900,508.157","407,433,816,425.121","797,665,187,952.37","377,466,613,777.602","269,261,354,320.38",,,,,,,
	NetLoan,"693,587,000,000","410,767,000,000","426,111,000,000","409,097,000,000","355,520,000,000","352,209,000,000","358,390,000,000","312,936,000,000","319,345,635,546.922","318,041,523,821.082","320,218,148,219.095","301,440,448,675.116","274,577,351,794.196","281,227,066,060.444","257,465,700,483.092","272,197,992,061.639","536,394,000,000","576,081,000,000","213,040,000,000","203,641,000,000","171,384,000,000","153,254,000,000","136,720,000,000","151,704,000,000","147,467,000,000"
		GrossLoan,"695,346,000,000","411,615,000,000","427,055,000,000","410,281,000,000","356,399,000,000","353,101,000,000","359,048,000,000","313,532,000,000","320,042,693,537.291","318,744,374,665.008","321,013,668,067.653","302,213,799,826.927","275,453,994,835.776","281,227,066,060.444","257,465,700,483.092","272,197,992,061.639","537,279,000,000","577,112,000,000","214,266,000,000","205,722,000,000","174,351,000,000","156,738,000,000","136,720,000,000","157,658,000,000","155,235,000,000"
			CommercialLoan,"56,041,000,000","26,129,000,000","28,423,000,000","30,622,000,000","21,909,000,000","21,690,000,000",,,,,,,"22,577,011,762.956",,,,,,,,,,,,
			ConsumerLoan,"221,732,000,000","161,144,000,000","209,773,000,000","160,810,000,000","137,347,000,000","139,832,000,000","329,945,000,000","300,010,000,000",,,,,"127,944,192,372.674","129,556,565,926.718","123,791,304,347.826",,,,,,,,,,
			MortgageLoan,"366,433,000,000","203,400,000,000","191,378,000,000","191,833,000,000","171,280,000,000","163,006,000,000","167,487,603,814.843","158,970,181,190.004","165,024,685,362.794","166,609,022,784.503","180,384,689,059.912","169,188,638,529.537","156,225,228,192.84","152,833,377,908.532","136,232,850,241.546","133,626,897,034.789","126,486,843,845.035","118,492,375,799.311",,,,,,,
			OtherLoanAssets,"51,140,000,000","20,942,000,000","25,904,000,000","27,016,000,000","25,863,000,000","28,573,000,000","29,103,000,000","13,522,000,000","155,018,008,174.497","152,135,351,880.505","140,628,979,007.741","133,025,161,297.39","119,228,766,642.935","281,227,066,060.444","257,465,700,483.092","272,197,992,061.639","537,279,000,000","577,112,000,000","214,266,000,000","205,722,000,000","174,351,000,000","156,738,000,000",,"157,658,000,000","155,235,000,000"
		AllowanceForLoansAndLeaseLosses,"1,759,000,000","848,000,000","944,000,000","1,184,000,000","879,000,000","892,000,000","658,000,000","596,000,000","697,057,990.369","702,850,843.927","795,519,848.558","773,351,151.811","876,643,041.579","1,162,877,774.806","2,558,454,106.28","2,713,051,599.346","885,000,000","1,031,000,000","1,226,000,000","2,081,000,000","2,967,000,000","3,484,000,000",,"5,954,000,000","7,768,000,000"
	Receivables,"85,972,000,000","58,462,000,000","56,839,000,000","61,881,000,000","45,496,000,000","44,204,000,000","47,485,000,000","26,198,000,000","38,334,142,689.491","46,871,555,272.393","45,691,685,352.744","44,049,249,104.512","57,303,764,783.389","46,576,089,863.6","57,574,879,227.053","85,775,391,081.018","5,795,000,000","6,784,000,000","4,660,000,000",,,,,,
		AccountsReceivable,"26,819,000,000","20,647,000,000","24,331,000,000","27,264,000,000","20,270,000,000","19,177,000,000","2,418,000,000","79,936,000,000","11,941,038,403.95","13,133,703,467.735","13,079,878,756.465","9,666,889,397.641","6,485,033,312.436","17,539,449,050.548",,,"24,681,563.753","93,457,943.925",,,,,,,
		OtherReceivables,"59,153,000,000","37,815,000,000","32,508,000,000","34,617,000,000","25,226,000,000","25,027,000,000","45,067,000,000","26,198,000,000","26,393,104,285.541","33,737,851,804.658","32,611,806,596.279","34,382,359,706.871","50,818,731,470.954","46,576,089,863.6","57,574,879,227.053","85,775,391,081.018","16,262,506,060.205","15,178,717,822.594",,,,,,,
	PrepaidAssets,"2,080,000,000","1,076,000,000","1,108,000,000","1,081,000,000","927,000,000","990,000,000","1,039,000,000","991,342,926.13","1,045,081,137.955","1,038,601,175.126","1,109,896,672.564","1,281,615,931.472",,,"5,619,323,671.498","5,735,232,313.799","780,995,195.91","667,322,511.887",,,,,,,
	NetPPE,"17,849,000,000","12,288,000,000","12,888,000,000","13,109,000,000","12,804,000,000","9,348,000,000","9,057,000,000","8,186,000,000","7,784,994,536.846","6,931,424,006.149","6,767,552,706.007","6,576,770,985.092","6,044,055,297.58","5,848,622,626.371","6,001,932,367.15","6,262,899,836.563","6,383,000,000","5,672,000,000","7,172,000,000","7,655,000,000","6,177,000,000","5,698,000,000","5,247,000,000","5,521,000,000","5,463,000,000"
		GrossPPE,"35,912,000,000","27,126,000,000","27,114,000,000","26,238,000,000","24,432,000,000","19,967,000,000","19,522,000,000","17,822,579,062.052","18,055,724,171.422","17,639,027,942.113","18,184,276,651.605","17,995,202,155.744","17,727,316,197.176","18,259,427,654.453","17,242,512,077.295","16,765,818,351.623","16,504,032,791.22","15,147,565,174.619",,,,,,,
			Properties,,,,,"11,395,000,000","7,679,000,000","7,923,000,000","7,589,171,786.969","7,954,959,329.853","7,843,613,158.986","8,980,585,259.22","9,099,473,113.45","9,222,284,797.416","9,971,650,173.843",,,,,,,,,,,
			MachineryFurnitureEquipment,"11,726,000,000","9,944,000,000","8,642,000,000","7,768,000,000","9,019,000,000","8,009,000,000","7,174,000,000","5,724,269,252.665","5,595,686,131.682","5,344,700,302.378","5,286,939,276.821","5,066,216,823.126","5,084,529,641.161","5,030,221,984.488","4,767,149,758.454","4,625,729,628.765","4,864,031,028.252","4,445,810,788.654",,,,,,,
			ConstructionInProgress,"863,000,000","1,136,000,000","1,250,000,000","1,036,000,000","1,014,000,000","1,157,000,000","1,050,000,000","1,104,218,605.838","1,284,852,899.518","1,356,148,175.116","900,312,123.227","897,131,152.03","579,115,706.256","227,868,414.014","209,661,835.749","296,054,167.64","587,068,623.562","457,452,041.318",,,,,,,
			Leases,"6,613,000,000","4,459,000,000","4,174,000,000","4,249,000,000","6,749,000,000","3,122,000,000","3,375,000,000","3,404,919,416.58","3,220,225,810.368","3,094,566,305.634","3,016,439,992.338","2,932,381,067.137","2,841,386,052.344","3,029,687,082.108","3,117,874,396.135","3,168,806,911.044","2,906,254,131.958","2,631,578,947.368",,,,,,,
			OtherProperties,"16,710,000,000","11,587,000,000","13,048,000,000","13,185,000,000","7,650,000,000","7,679,000,000","7,923,000,000","7,589,171,786.969","7,954,959,329.853","7,843,613,158.986","8,980,585,259.22","9,099,473,113.45","9,222,284,797.416","9,971,650,173.843","9,147,826,086.957","8,675,227,644.175","8,146,679,007.449","7,612,723,397.278",,,,,,,
		AccumulatedDepreciation,"-18,064,000,000","-14,838,000,000","-14,225,000,000","-13,129,000,000","-11,629,000,000","-10,618,000,000","-10,464,000,000","-9,646,453,740.602","-10,270,729,634.576","-10,713,671,713.035","-11,425,738,334.817","-11,526,875,595.623","-11,694,949,473.483","-12,512,436,480.342","-11,352,657,004.831","-10,703,712,351.156","-10,293,975,053.991","-9,491,719,954.091",,,,,,,
	GoodwillAndOtherIntangibleAssets,"7,515,000,000","6,267,000,000","6,378,000,000","6,480,000,000","6,469,000,000","6,647,000,000","6,563,000,000","6,442,000,000","6,644,814,050.423","6,861,644,569.845","7,090,943,919.231","7,077,367,977.128","10,301,883,985.591","10,507,622,358.919","10,635,748,792.271","12,080,317,534.438","12,827,000,000","12,121,000,000","10,264,000,000","10,646,000,000","9,298,000,000","9,917,000,000","11,518,000,000","12,105,000,000","2,225,000,000"
		Goodwill,"6,043,000,000","6,043,000,000","6,126,000,000","6,182,000,000","6,272,000,000","6,392,000,000","6,342,000,000","6,194,420,996.839","6,312,978,025.98","6,439,934,063.489","6,582,757,727.022","6,516,524,082.33","9,642,010,859.748","9,751,270,393.153","9,772,946,859.903","10,819,519,028.718","11,308,563,621.138","10,218,068,535.826",,,,,,,
		OtherIntangibleAssets,"1,472,000,000","224,000,000","252,000,000","298,000,000","197,000,000","255,000,000","221,000,000","240,474,274.16","331,836,024.443","421,710,506.356","508,186,192.209","560,843,894.798","659,873,125.843","756,351,965.766","862,801,932.367","1,260,798,505.72","1,506,456,873.375","1,892,933,267.749",,,,,,,
	DeferredAssets,"10,682,000,000","9,389,000,000","8,876,000,000","9,212,000,000","9,548,000,000","10,105,000,000","10,056,000,000","13,158,000,000","12,985,107,846.708","11,184,935,732.128","9,966,534,080.025","8,919,827,803.398","10,229,627,347.013","10,978,336,453.597","8,568,115,942.029","8,293,252,393.182","2,671,779,276.301","3,021,806,853.583",,,,,,,
		DeferredTaxAssets,"10,682,000,000","9,389,000,000","8,876,000,000","9,212,000,000","9,548,000,000","10,105,000,000","10,056,000,000","13,158,000,000","12,985,107,846.708","11,184,935,732.128","9,966,534,080.025","8,919,827,803.398","10,229,627,347.013","10,978,336,453.597","8,568,115,942.029","8,293,252,393.182","2,671,779,276.301","3,021,806,853.583",,,,,,,
	DefinedPensionBenefit,,,,,,,,"0","50,584,759.824","0","1,072,712,317.036","0",,,,,,,,,,,,,
	AssetsHeldForSale,"188,000,000","369,000,000","1,125,000,000","246,000,000","199,000,000","82,000,000","98,000,000","5,151,057,105.279","417,830,116.143","238,665,898.082","134,089,039.63","150,069,557.788","194,455,365.587","323,081,037.711","548,792,270.531","916,180,247.49","1,009,299,660.628","1,028,037,383.178",,,,,,,
	OtherAssets,"75,419,000,000","54,862,000,000","27,184,000,000","27,319,000,000","32,628,000,000","26,136,000,000","4,954,000,000","12,435,000,000","81,263,404,961.353","83,870,837,252.106","81,217,393,263.998","92,839,381,757.238","107,748,461,889.936","153,319,069,269.858","126,966,183,574.879","170,859,677,795.937","400,488,000,000","256,608,000,000","490,910,000,000","600,746,000,000","353,420,000,000","284,056,000,000","217,341,000,000","156,251,000,000","121,434,000,000"
TotalLiabilitiesNetMinorityInterest,"1,630,607,000,000","1,047,146,000,000","1,056,180,000,000","1,066,001,000,000","917,519,000,000","905,385,000,000","886,725,000,000","865,320,000,000","895,867,225,122.415","1,019,497,790,317.85","1,085,579,230,847.24","1,326,195,353,320.7","1,449,410,789,616.296","1,354,417,758,759.026","1,248,217,391,304.348","1,843,830,959,607.752","1,968,468,000,000","1,879,427,000,000","1,527,310,000,000","1,484,866,000,000","1,085,937,000,000","824,460,000,000","727,613,000,000","644,280,000,000","543,456,000,000"
	TotalDeposits,"862,991,000,000","536,647,000,000","555,108,000,000","535,655,000,000","454,854,000,000","430,800,000,000","427,305,000,000","426,726,000,000","406,722,714,580.551","425,451,290,919.572","454,873,967,570.735","434,306,777,228.862","395,934,501,482.324","399,883,391,281.091","358,632,850,241.546","410,423,534,905.44","96,284,000,000","93,754,000,000",,,,,,,
		InterestBearingDepositsLiabilities,"862,991,000,000","536,647,000,000","555,108,000,000","535,655,000,000","454,854,000,000","430,800,000,000","427,305,000,000","426,726,000,000","406,722,714,580.551","425,451,290,919.572","454,873,967,570.735","434,306,777,228.862","395,934,501,482.324","399,883,391,281.091","358,632,850,241.546","410,423,534,905.44","96,284,000,000","93,754,000,000",,,,,,,
			DepositsbyBank,"70,962,000,000","11,596,000,000","13,101,000,000","11,050,000,000","6,570,000,000","10,962,000,000","7,728,000,000","10,459,000,000","11,974,424,345.433","10,610,519,502.847","14,492,884,266.51","25,220,448,894.195","32,091,510,907.565","44,386,199,518.588","30,842,512,077.295","71,745,972,449.218","128,486,931,993.477","166,985,571,405.148",,,,,,,
			CustomerAccounts,"792,029,000,000","525,051,000,000","542,007,000,000","524,605,000,000","448,284,000,000","419,838,000,000","419,577,000,000","416,267,000,000","394,748,290,235.118","414,840,771,416.725","440,381,083,304.224","409,086,328,334.666","363,842,990,574.759","355,497,191,762.503","327,790,338,164.251","338,677,562,456.222","96,284,000,000","93,754,000,000",,,,,,,
	FederalFundsPurchasedAndSecuritiesSoldUnderAgreementToRepurchase,"21,810,000,000","19,535,000,000","11,910,000,000","13,638,000,000","13,520,000,000","19,757,000,000","17,869,000,000","9,266,000,000","10,624,822,953.341","13,131,680,875.378","17,333,543,669.082","44,066,775,476.224","109,347,671,317.302","80,017,116,876.17","62,004,830,917.874","95,784,263,366.799","269,884,000,000","447,566,000,000","364,192,000,000","370,313,000,000","335,394,000,000","265,642,000,000",,"183,099,000,000","123,642,000,000"
		FinancialInstrumentsSoldUnderAgreementsToRepurchase,,,,"13,638,000,000","13,520,000,000","19,757,000,000","17,869,000,000","9,266,000,000","10,624,822,953.341","13,131,680,875.378","17,333,543,669.082","44,066,775,476.224","109,347,671,317.302","80,017,116,876.17","62,004,830,917.874","95,784,263,366.799","269,634,624,708.008","447,188,063,616.986",,,,,,,
	SecuritiesLoaned,,,,,,,"1,836,585,941.751","2,765,944,916.668","8,122,900,732.467","9,283,698,916.902","10,694,446,009.443","10,080,949,929.347","8,645,294,286.413","7,115,271,462.958","7,724,637,681.159","13,133,784,730.329","27,873,418,837.322","51,719,954,090.835",,,,,,,
	PayablesAndAccruedExpenses,"96,646,000,000","86,893,000,000","80,801,000,000","80,637,000,000","73,465,000,000","72,495,000,000","66,862,000,000","34,852,000,000","90,365,626,644.005","87,495,322,755.175","93,416,115,474.326","126,574,361,108.981","120,236,109,192.532","71,315,324,953.196","72,257,004,830.918","96,318,468,363.297","17,961,000,000","14,122,000,000",,,,,,"243,453,000,000","223,736,000,000"
		Payables,"93,376,000,000","85,133,000,000","78,925,000,000","78,941,000,000","71,537,000,000","70,303,000,000","64,355,000,000","34,852,000,000","87,836,388,652.827","84,994,387,306.21","90,638,556,796.286","121,457,755,967.182","112,957,315,453.357","63,037,175,715.432","63,861,835,748.792","86,796,170,908.242","17,961,000,000","14,122,000,000",,,,,,"243,453,000,000","223,736,000,000"
			AccountsPayable,"49,214,000,000","47,034,000,000","45,139,000,000","40,097,000,000","38,795,000,000","39,964,000,000","31,965,000,000","9,266,000,000","47,825,867,022.783","41,066,715,208.883","39,094,279,243.242","42,216,647,862.33","40,510,471,899.606","38,922,706,606.044","327,790,338,164.251",,"13,222,266.296","74,602,393.835",,,,,,,
			TotalTaxPayable,"2,580,000,000","1,663,000,000","1,988,000,000","1,532,000,000","1,327,000,000","1,433,000,000","1,361,000,000","1,425,178,147.268","1,280,806,118.733","1,077,030,429.902","1,393,849,932.955","1,305,714,692.576","1,131,666,471.857","1,421,770,526.879","1,636,714,975.845","2,067,709,549.381","2,714,090,528.45","4,253,976,061.649",,,,,,,
				IncomeTaxPayable,"2,580,000,000","1,663,000,000","1,988,000,000","1,532,000,000","1,327,000,000","1,433,000,000","1,361,000,000","1,425,178,147.268","1,280,806,118.733","1,077,030,429.902","1,393,849,932.955","1,305,714,692.576","1,131,666,471.857","1,421,770,526.879","1,636,714,975.845","2,067,709,549.381","2,714,090,528.45","4,253,976,061.649",,,,,,,
			OtherPayable,"41,582,000,000","36,436,000,000","31,798,000,000","37,312,000,000","31,415,000,000","28,906,000,000","31,029,000,000","34,852,000,000","38,729,715,511.311","42,850,641,667.425","50,150,427,620.089","77,935,393,412.275","71,315,177,081.894","63,037,175,715.432","63,861,835,748.792","86,796,170,908.242","16,700,603,816.828","13,271,847,843.909",,,,,,,
		CurrentAccruedExpenses,"3,270,000,000","1,760,000,000","1,876,000,000","1,696,000,000","1,928,000,000","2,192,000,000","2,507,000,000","2,402,779,686.304","2,529,237,991.178","2,500,935,448.965","2,777,558,678.04","5,116,605,141.799","7,278,793,739.175","8,278,149,237.764","8,395,169,082.126","9,522,297,455.055","19,258,671,602.979","17,647,975,077.882",,,,,,,
	CurrentDebtAndCapitalLeaseObligation,"38,530,000,000","29,676,000,000","43,098,000,000","46,666,000,000","21,838,000,000","39,025,000,000","52,270,000,000","25,694,430,812.116","21,463,113,593.137","27,672,097,327.144","31,137,953,959.007","35,592,774,753.262","75,845,030,762.201","59,950,788,981.011","49,834,782,608.696","117,327,107,167.873","290,840,000,000","317,009,000,000","528,125,000,000",,,,,,
		CurrentDebt,"38,530,000,000","29,676,000,000","43,098,000,000","46,666,000,000","21,838,000,000","39,025,000,000","52,270,000,000","25,694,430,812.116","21,463,113,593.137","27,672,097,327.144","31,137,953,959.007","35,592,774,753.262","75,845,030,762.201","59,950,788,981.011","49,834,782,608.696","117,327,107,167.873","290,840,000,000","317,009,000,000","528,125,000,000",,,,,,
			CommercialPaper,,,"40,640,000,000","41,151,000,000","19,603,000,000","35,494,000,000","48,587,000,000","21,456,194,420.997","15,975,678,847.477","21,674,099,693.577","21,152,264,301.892","20,752,319,505.756","56,865,974,561.413","59,950,788,981.011","49,834,782,608.696","104,243,754,377.773","134,211,291,815.417","98,035,743,564.519",,,,,,,
			OtherCurrentBorrowings,"38,530,000,000","29,676,000,000","43,098,000,000","5,515,000,000","2,235,000,000","3,531,000,000","3,683,000,000","4,238,236,391.119","5,487,434,745.66","5,997,997,633.567","9,985,689,657.115","14,840,455,247.505","18,979,056,200.788","59,950,788,981.011","62,962,318,840.58","117,327,107,167.873","290,840,000,000","317,009,000,000","528,125,000,000",,,,,,
	TradingLiabilities,"38,027,000,000","30,972,000,000","32,855,000,000","35,183,000,000","31,522,000,000","30,612,000,000","32,633,000,000","74,276,000,000","29,477,762,939.582","28,273,818,553.24","29,982,985,340.35","37,514,103,252.237","41,950,291,683.048","166,601,765,177.855","154,707,246,376.812","153,142,190,053.701","145,258,054,563.886","167,874,241,678.964",,,,,,,
	DerivativeProductLiabilities,"192,181,000,000","154,906,000,000","121,309,000,000","161,102,000,000","120,880,000,000","125,723,000,000","119,137,000,000","151,121,000,000","164,329,650,762.818","256,971,370,205.192","279,535,082,876.041","432,967,105,191.092","503,033,716,222.678","421,248,462,155.657","396,080,193,236.715","795,576,932,056.969","390,972,718,057.208","272,612,723,397.278",,,,,,,
	LongTermDebtAndCapitalLeaseObligation,"339,155,000,000","163,600,000,000","175,645,000,000","159,797,000,000","161,434,000,000","152,726,000,000","146,103,000,000","150,894,000,000","135,647,080,247.663","139,532,578,906.384","137,788,319,605.17","178,083,272,173.599","167,618,399,940.495","139,364,535,972.185","126,910,144,927.536","184,220,406,257.296","230,875,000,000","177,430,000,000","44,180,000,000","103,253,000,000","96,971,000,000","153,936,000,000","94,278,000,000","80,322,000,000","35,371,000,000"
		LongTermDebt,"333,653,000,000","160,266,000,000","172,087,000,000","155,870,000,000","157,491,000,000","152,726,000,000","146,103,000,000","150,894,000,000","135,647,080,247.663","139,532,578,906.384","137,788,319,605.17","178,083,272,173.599","167,618,399,940.495","139,364,535,972.185","126,910,144,927.536","184,220,406,257.296","230,875,000,000","177,430,000,000","44,180,000,000","103,253,000,000","96,971,000,000","153,936,000,000","94,278,000,000","80,322,000,000","35,371,000,000"
		LongTermCapitalLeaseObligation,"5,502,000,000","3,334,000,000","3,558,000,000","3,927,000,000","3,943,000,000",,,,,,,,,,,,,,,,,,,,
	LongTermProvisions,"12,250,000,000","3,243,000,000","3,518,000,000","2,828,000,000","2,974,000,000","3,494,000,000","3,214,000,000","4,101,000,000","4,212,698,798.106","4,415,319,114.509","3,347,718,796.128","2,777,929,916.421","1,727,783,740.131","1,822,947,312.116","2,319,806,763.285","2,575,764,650.946","1,530,256,952.708","1,433,021,806.854",,,,,,,
	EmployeeBenefits,"9,746,000,000","6,822,000,000","7,257,000,000","7,468,000,000","6,855,000,000","7,278,000,000","7,873,000,000","7,283,916,687.933","6,918,983,448.667","6,808,045,872.395","6,307,818,855.849","1,406,491,329.923","3,331,243,558.002",,,,,,,,,,,,
		NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,"1,180,884,987.662","1,406,491,329.923","3,331,243,558.002",,,,,,,,,,,,
	NonCurrentDeferredLiabilities,"960,000,000","471,000,000","540,000,000","792,000,000","452,000,000","215,000,000","153,000,000","164,896,645.138","212,455,991.259","261,925,710.183","297,474,844.22","2,006,769,561.074","1,676,779,054.076","103,771,061.781","137,198,067.633","1,372,869,484.007","1,823,791,264.489","2,192,162,649.615",,,,,,,
		NonCurrentDeferredTaxesLiabilities,"325,000,000","236,000,000","300,000,000","564,000,000","311,000,000",,,,,,,,"83,945,212.466","103,771,061.781","137,198,067.633","1,372,869,484.007","1,823,791,264.489","2,192,162,649.615",,,,,,,
		NonCurrentDeferredRevenue,"635,000,000","235,000,000","240,000,000","228,000,000","141,000,000","215,000,000","153,000,000","164,896,645.138","212,455,991.259","261,925,710.183","297,474,844.22","2,006,769,561.074","1,676,779,054.076",,,,,,,,,,,,
	LiabilitiesOfDiscontinuedOperations,,,"1,298,000,000","0",,,"0","5,116,703,637.541","237,748,371.171","0",,,,,,,,,,,,,,,
