name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,11/30/2008,11/30/2007,11/30/2006,11/30/2005,11/30/2004,11/30/2003,11/30/2002,11/30/2001,11/30/2000,11/30/1999,11/30/1998,11/30/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,01/31/1993,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
	OtherLiabilities,"28,152,000,000","27,353,000,000","29,300,000,000","25,603,000,000","21,155,000,000","17,204,000,000","17,157,000,000","15,897,000,000","18,711,000,000","45,126,000,000","41,240,000,000","33,154,000,000","31,338,000,000","37,681,000,000","34,505,000,000","33,949,000,000","34,189,000,000","134,607,000,000","135,119,000,000","83,926,000,000","15,537,000,000","199,013,000,000","24,511,000,000","62,800,000,000","48,012,000,000","55,831,000,000","44,763,000,000","39,301,000,000","3,048,400,000","2,789,400,000","2,344,500,000","2,005,500,000","9,789,600,000","8,367,100,000","6,731,100,000","4,701,800,000","37,898,500,000","28,079,500,000","27,068,000,000","15,134,000,000"
TotalEquityGrossMinorityInterest,"99,982,000,000","101,231,000,000","106,598,000,000","103,149,000,000","82,697,000,000","81,406,000,000","78,466,000,000","77,177,000,000","76,184,000,000","72,104,000,000","69,030,000,000","65,428,000,000","70,078,000,000","65,407,000,000","52,780,000,000","49,456,000,000","50,831,000,000","31,269,000,000","35,364,000,000","29,182,000,000","28,206,000,000","27,677,000,000","23,095,000,000","21,926,000,000","19,671,000,000","17,414,000,000","15,518,000,000","14,955,000,000","5,164,400,000","4,833,700,000","4,108,000,000","3,477,100,000","3,434,100,000","2,993,400,000","2,171,500,000","2,021,000,000","1,337,500,000","1,000,500,000","785,600,000","302,100,000"
	StockholdersEquity,"99,038,000,000","100,141,000,000","105,441,000,000","101,781,000,000","81,549,000,000","80,246,000,000","77,391,000,000","76,050,000,000","75,182,000,000","70,900,000,000","65,921,000,000","62,109,000,000","62,049,000,000","57,211,000,000","46,688,000,000","48,753,000,000","50,831,000,000","31,269,000,000","35,364,000,000","29,182,000,000","28,206,000,000","24,867,000,000","21,885,000,000","20,716,000,000","19,271,000,000","17,014,000,000","15,518,000,000","14,955,000,000","5,164,400,000","4,833,700,000","4,108,000,000","3,477,100,000","3,434,100,000","2,993,400,000","2,171,500,000","2,021,000,000","1,337,500,000","1,000,500,000","785,600,000","302,100,000"
		CapitalStock,"8,770,000,000","8,770,000,000","7,770,000,000","9,270,000,000","8,540,000,000","8,540,000,000","8,540,000,000","7,540,000,000","7,540,000,000","6,040,000,000","3,240,000,000","1,528,000,000","1,528,000,000","9,613,000,000","9,612,000,000","19,180,000,000","19,167,000,000","1,112,000,000","1,112,000,000","12,000,000","12,000,000","12,000,000","12,000,000","357,000,000","557,000,000","682,000,000","1,074,000,000","876,000,000",,,,,,,,,,,,
			PreferredStock,"8,750,000,000","8,750,000,000","7,750,000,000","9,250,000,000","8,520,000,000","8,520,000,000","8,520,000,000","7,520,000,000","7,520,000,000","6,020,000,000","3,220,000,000","1,508,000,000","1,508,000,000","9,597,000,000","9,597,000,000","19,168,000,000","19,155,000,000","1,100,000,000","1,100,000,000","0",,,,"345,000,000","545,000,000","670,000,000","1,074,000,000","876,000,000",,,,,,,,,,,,
			CommonStock,"20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","16,000,000","15,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000",,,,,,,,,,,,,,
		RetainedEarnings,"97,996,000,000","94,862,000,000","89,432,000,000","78,694,000,000","70,589,000,000","64,175,000,000","57,577,000,000","53,679,000,000","49,204,000,000","44,625,000,000","42,172,000,000","39,912,000,000","40,341,000,000","38,603,000,000","35,056,000,000","36,154,000,000","38,096,000,000","38,045,000,000","41,422,000,000","35,185,000,000","31,426,000,000","28,038,000,000","25,250,000,000","23,270,000,000","20,802,000,000","16,285,000,000","12,080,000,000","9,330,000,000","2,972,700,000","2,165,700,000","1,418,300,000","762,600,000","2,442,400,000","2,011,500,000","1,621,900,000","1,424,900,000","1,036,900,000","680,300,000","473,400,000","281,800,000"
		AdditionalPaidInCapital,"29,832,000,000","29,339,000,000","28,841,000,000","25,546,000,000","23,935,000,000","23,794,000,000","23,545,000,000","23,271,000,000","24,153,000,000","24,249,000,000","24,570,000,000","23,426,000,000","22,836,000,000","13,521,000,000","8,619,000,000","459,000,000","1,619,000,000","1,902,000,000","2,213,000,000","2,389,000,000","2,088,000,000","4,028,000,000","3,678,000,000","3,745,000,000","3,377,000,000","3,836,000,000",,,,,,,,,,,,,,
		TreasuryStock,"31,139,000,000","26,577,000,000","17,500,000,000","9,767,000,000","18,727,000,000","13,971,000,000","9,211,000,000","5,797,000,000","4,059,000,000","2,766,000,000","2,968,000,000","2,241,000,000","2,499,000,000","4,059,000,000","6,039,000,000","6,620,000,000","7,926,000,000","9,591,000,000","9,348,000,000","8,214,000,000","6,614,000,000","6,766,000,000","7,176,000,000","6,935,000,000","6,024,000,000","4,355,000,000",,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-6,421,000,000","-6,253,000,000","-3,102,000,000","-1,962,000,000","-2,788,000,000","-2,292,000,000","-3,060,000,000","-2,643,000,000","-1,656,000,000","-1,248,000,000","-1,093,000,000","-516,000,000","-157,000,000","-467,000,000","-560,000,000","-420,000,000","-125,000,000","-199,000,000","-35,000,000","-190,000,000","1,294,000,000","-445,000,000","121,000,000","279,000,000","559,000,000","566,000,000",,,,,,,"-1,800,000","14,700,000","26,900,000","12,400,000",,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,"-46,000,000","114,000,000",,,,,,,,,,,,,,,"-1,800,000","14,700,000","26,900,000","12,400,000",,,,
			OtherEquityAdjustments,"-6,421,000,000","-6,253,000,000","-3,102,000,000","-1,962,000,000","-2,788,000,000","-2,292,000,000","-3,060,000,000","-2,643,000,000","-1,656,000,000","-1,248,000,000","-1,093,000,000","-516,000,000","-157,000,000","-467,000,000","-560,000,000","-420,000,000","-125,000,000","-199,000,000","-35,000,000","-190,000,000",,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,"2,399,000,000","2,364,000,000","4,749,000,000","2,191,700,000","2,668,000,000","2,689,700,000","2,714,500,000","993,500,000","967,200,000","522,700,000","583,700,000","300,600,000","320,200,000","312,200,000","20,300,000"
	MinorityInterest,"944,000,000","1,090,000,000","1,157,000,000","1,368,000,000","1,148,000,000","1,160,000,000","1,075,000,000","1,127,000,000","1,002,000,000","1,204,000,000","3,109,000,000","3,319,000,000","8,029,000,000","8,196,000,000","6,092,000,000","703,000,000",,,,,,"2,810,000,000","1,210,000,000","1,210,000,000","400,000,000","400,000,000",,,,,,,,,,,,,,
TotalCapitalization,"366,505,000,000","341,222,000,000","338,272,000,000","320,579,000,000","279,204,000,000","275,793,000,000","277,691,000,000","250,514,000,000","236,979,000,000","234,362,000,000","229,478,000,000","246,766,000,000","266,727,000,000","259,615,000,000","248,137,000,000","228,588,000,000","214,268,000,000","221,893,000,000","180,342,000,000","139,647,000,000","123,492,000,000","90,467,000,000","77,046,000,000","70,384,000,000","61,322,000,000","45,618,000,000","42,953,000,000","39,747,000,000","23,105,700,000","11,566,100,000","11,897,800,000","8,842,700,000","7,394,100,000","5,830,100,000","3,553,100,000","2,763,900,000","2,152,300,000","1,583,100,000","1,324,800,000","660,100,000"
PreferredStockEquity,"8,750,000,000","8,750,000,000","7,750,000,000","9,250,000,000","8,520,000,000","8,520,000,000","8,520,000,000","7,520,000,000","7,520,000,000","6,020,000,000","3,220,000,000","1,508,000,000","1,508,000,000","9,597,000,000","9,597,000,000","19,168,000,000","19,155,000,000","1,100,000,000","1,100,000,000",,,,,"345,000,000","545,000,000","670,000,000","1,074,000,000","876,000,000",,,,,,,,,,,,
CommonStockEquity,"90,288,000,000","91,391,000,000","97,691,000,000","92,531,000,000","73,029,000,000","71,726,000,000","68,871,000,000","68,530,000,000","67,662,000,000","64,880,000,000","62,701,000,000","60,601,000,000","60,541,000,000","47,614,000,000","37,091,000,000","29,585,000,000","31,676,000,000","30,169,000,000","34,264,000,000","29,182,000,000","28,206,000,000","24,867,000,000","21,885,000,000","20,371,000,000","18,726,000,000","16,344,000,000","14,444,000,000","14,079,000,000","5,164,400,000","4,833,700,000","4,108,000,000","3,477,100,000","3,434,100,000","2,993,400,000","2,171,500,000","2,021,000,000","1,337,500,000","1,000,500,000","785,600,000","302,100,000"
CapitalLeaseObligations,,,,,,,,"20,262,000,000","19,316,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"75,276,000,000","75,871,000,000","80,248,000,000","85,166,000,000","72,299,000,000","71,395,000,000","68,346,000,000","66,752,000,000","65,614,000,000","61,153,000,000","56,040,000,000","51,676,000,000","51,078,000,000","45,805,000,000","34,472,000,000","45,591,000,000","47,693,000,000","27,198,000,000","31,921,000,000","26,682,000,000","26,007,000,000","23,353,000,000","20,436,000,000","20,716,000,000","19,271,000,000","17,014,000,000","15,518,000,000","14,955,000,000","5,164,400,000","4,671,800,000","3,943,100,000","3,303,600,000","3,434,100,000","2,993,400,000","2,171,500,000","2,021,000,000","1,337,500,000","1,000,500,000","785,600,000","302,100,000"
InvestedCapital,"366,675,000,000","337,607,000,000","340,859,000,000","325,473,000,000","280,354,000,000","270,854,000,000","272,724,000,000","245,364,000,000","233,067,000,000","231,998,000,000","232,633,000,000","248,037,000,000","268,337,000,000","253,780,000,000","240,945,000,000","219,522,000,000","205,596,000,000","255,288,000,000","208,334,000,000","170,767,000,000","159,795,000,000","118,853,000,000","127,835,000,000","102,881,000,000","88,531,000,000","83,190,000,000","70,016,000,000","61,485,000,000","27,946,400,000","17,891,600,000","13,450,200,000","9,878,100,000","15,081,700,000","12,561,400,000","8,973,500,000","8,051,300,000","2,152,300,000","1,583,100,000","1,324,800,000","660,100,000"
TangibleBookValue,"66,526,000,000","67,121,000,000","72,498,000,000","75,916,000,000","63,779,000,000","62,875,000,000","59,826,000,000","59,232,000,000","58,094,000,000","55,133,000,000","52,820,000,000","50,168,000,000","49,570,000,000","36,208,000,000","24,875,000,000","26,423,000,000","28,538,000,000","26,098,000,000","30,821,000,000","26,682,000,000","26,007,000,000","23,353,000,000","20,436,000,000","20,371,000,000","18,726,000,000","16,344,000,000","14,444,000,000","14,079,000,000","5,164,400,000","4,671,800,000","3,943,100,000","3,303,600,000","3,434,100,000","2,993,400,000","2,171,500,000","2,021,000,000","1,337,500,000","1,000,500,000","785,600,000","302,100,000"
TotalDebt,"276,387,000,000","246,216,000,000","243,168,000,000","232,942,000,000","207,325,000,000","199,128,000,000","203,853,000,000","176,834,000,000","165,405,000,000","167,118,000,000","169,932,000,000","187,436,000,000","207,796,000,000","206,166,000,000","203,854,000,000","189,937,000,000","173,920,000,000","225,119,000,000","174,070,000,000","141,585,000,000","131,589,000,000","93,986,000,000","105,950,000,000","82,510,000,000","69,805,000,000","66,846,000,000","55,572,000,000","47,406,000,000","22,782,000,000","13,057,900,000","9,342,200,000","6,401,000,000","11,647,600,000","9,568,000,000","6,802,000,000","6,030,300,000","814,800,000","582,600,000","539,200,000","358,000,000"
NetDebt,"217,726,000,000","153,469,000,000","156,330,000,000","165,490,000,000","157,666,000,000","147,288,000,000","157,689,000,000","133,453,000,000","111,322,000,000","79,721,000,000","71,507,000,000","110,088,000,000","131,541,000,000","139,668,000,000","148,151,000,000","87,228,000,000","36,178,000,000","137,913,000,000","123,899,000,000","72,041,000,000","98,778,000,000","64,294,000,000","76,738,000,000","55,914,000,000","50,986,000,000","54,521,000,000","38,694,000,000","39,151,000,000","20,782,800,000","11,593,400,000","8,008,100,000","5,570,700,000","9,083,900,000","6,337,700,000","4,493,300,000","4,168,300,000","814,800,000","582,600,000","539,200,000","358,000,000"
ShareIssued,"2,038,893,979","2,039,842,714","2,038,893,979","2,038,893,979","2,038,893,979","2,038,893,979","2,038,893,979","2,038,893,979","2,038,893,979","2,038,893,979","2,038,893,979","2,038,893,979","1,989,377,171","1,603,913,074","1,487,850,163","1,074,497,565","1,238,600,723","1,056,289,659","1,048,877,006","1,057,677,994","1,087,087,116","1,084,696,446","1,081,417,377","1,093,006,744","1,107,270,331","1,134,181,000","1,131,342,000","1,189,418,000","639,400,000","675,200,000","675,600,000","682,400,000","680,000,000",,,,,,,
OrdinarySharesNumber,"1,626,828,437","1,675,000,000","1,772,226,530","1,809,624,144","1,593,973,680","1,699,828,943","1,788,086,805","1,852,481,601","1,920,024,027","1,950,980,142","1,944,868,751","1,974,042,123","1,926,986,130","1,512,022,095","1,360,595,214","1,074,497,565","1,074,497,565","1,056,289,659","1,048,877,006","1,057,677,994","1,087,087,116","1,084,696,446","1,081,417,377","1,093,006,744","1,107,270,331","1,134,181,000","1,131,342,000","1,189,418,000","639,400,000","675,200,000","675,600,000","682,400,000","680,000,000",,,,,,,
PreferredSharesNumber,"304,500,000","264,500,000","264,500,000","212,500,000","212,500,000","212,500,000","212,500,000","172,500,000","172,500,000","172,500,000","632,382","563,882","563,882","44,000,000","44,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"412,065,542","364,842,714","266,667,449","229,269,835","444,920,299","339,065,036","250,807,174","186,412,378","118,869,952","87,913,837","94,025,228","64,851,856","62,391,041","91,890,979","127,254,949",,"164,103,158",,,,,,,,,,,,,,,,,,,,,,,
