name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,11/30/2008,11/30/2007,11/30/2006,11/30/2005,11/30/2004,11/30/2003,11/30/2002,11/30/2001,11/30/2000,11/30/1999
NonInterestExpense,"34,203,000,000","32,794,000,000","30,274,000,000","31,795,000,000","25,392,000,000","23,658,000,000","22,617,000,000","17,877,000,000","17,082,000,000","18,456,000,000","18,556,000,000","19,166,000,000","20,300,000,000","20,004,000,000","23,133,000,000","22,342,000,000","16,617,000,000","25,588,000,000","21,075,000,000","15,512,000,000","13,000,000,000","11,567,000,000","10,733,000,000","12,115,000,000","11,570,000,000","11,353,000,000"
	OccupancyAndEquipment,"1,026,000,000","1,053,000,000","1,026,000,000","981,000,000","960,000,000","1,029,000,000","809,000,000","733,000,000","788,000,000","772,000,000","827,000,000","839,000,000","875,000,000","1,030,000,000","1,086,000,000","950,000,000","960,000,000","975,000,000","850,000,000","728,000,000","646,000,000","722,000,000","637,000,000","591,000,000","440,000,000","314,000,000"
		NetOccupancyExpense,"1,026,000,000","1,053,000,000","1,026,000,000","981,000,000","960,000,000","1,029,000,000","809,000,000","733,000,000","788,000,000","772,000,000","827,000,000","839,000,000","875,000,000","1,030,000,000","1,086,000,000","950,000,000","960,000,000","975,000,000","850,000,000","728,000,000","646,000,000",,,,,
	ProfessionalExpenseAndContractServicesExpense,"1,625,000,000","1,623,000,000","1,887,000,000","1,648,000,000","1,306,000,000","1,316,000,000","1,214,000,000","1,165,000,000","1,081,000,000","963,000,000","902,000,000","930,000,000","867,000,000","992,000,000","927,000,000","678,000,000","779,000,000","714,000,000","545,000,000","475,000,000","338,000,000",,,,,
	SellingGeneralAndAdministration,"17,232,000,000","16,128,000,000","15,960,000,000","18,272,000,000","13,710,000,000","13,092,000,000","13,068,000,000","12,241,000,000","11,905,000,000","13,235,000,000","13,240,000,000","13,330,000,000","14,051,000,000","13,392,000,000","16,304,000,000","16,535,000,000","11,144,000,000","20,791,000,000","16,949,000,000","12,136,000,000","10,055,000,000","7,657,000,000","7,050,000,000","8,106,000,000","8,279,000,000","6,823,000,000"
		GeneralAndAdministrativeExpense,"16,615,000,000","15,499,000,000","15,148,000,000","17,719,000,000","13,309,000,000","12,353,000,000","12,328,000,000","11,653,000,000","11,448,000,000","12,678,000,000","12,691,000,000","12,789,000,000","13,542,000,000","12,752,000,000","15,774,000,000","16,193,000,000","10,659,000,000","20,190,000,000","16,457,000,000","11,758,000,000","9,681,000,000","7,393,000,000","6,744,000,000","7,700,000,000","7,773,000,000","6,459,000,000"
			SalariesAndWages,"16,615,000,000","15,499,000,000","15,148,000,000","17,719,000,000","13,309,000,000","12,353,000,000","12,328,000,000","11,653,000,000","11,448,000,000","12,678,000,000","12,691,000,000","12,613,000,000","12,944,000,000","12,223,000,000","15,376,000,000","16,193,000,000","10,659,000,000","20,190,000,000","16,457,000,000","11,758,000,000","9,681,000,000","7,393,000,000","6,744,000,000","7,700,000,000","7,773,000,000","6,459,000,000"
			InsuranceAndClaims,,,,,,,,,,"0","0","176,000,000","598,000,000","529,000,000","398,000,000",,,,,,,,,,,
			OtherGandA,,,,,"5,488,000,000","4,680,000,000","4,515,000,000","897,000,000","809,000,000","806,000,000","779,000,000","776,000,000","782,000,000","828,000,000","758,000,000","709,000,000","759,000,000",,,,,,,,,
		SellingAndMarketingExpense,"617,000,000","629,000,000","812,000,000","553,000,000","401,000,000","739,000,000","740,000,000","588,000,000","457,000,000","557,000,000","549,000,000","541,000,000","509,000,000","640,000,000","530,000,000","342,000,000","485,000,000","601,000,000","492,000,000","378,000,000","374,000,000","264,000,000","306,000,000","406,000,000","506,000,000","364,000,000"
	DepreciationAmortizationDepletionIncomeStatement,"4,765,000,000","4,856,000,000","2,455,000,000","2,015,000,000","1,902,000,000","1,704,000,000","1,328,000,000","1,152,000,000","998,000,000","991,000,000","977,000,000","1,322,000,000","1,738,000,000","1,865,000,000","1,889,000,000","1,134,000,000","1,262,000,000","819,000,000","694,000,000","625,000,000","624,000,000",,,,,
		DepreciationAndAmortizationInIncomeStatement,"4,765,000,000","4,856,000,000","2,455,000,000","2,015,000,000","1,902,000,000","1,704,000,000","1,328,000,000","1,152,000,000","998,000,000","991,000,000","977,000,000","1,322,000,000","1,738,000,000","1,865,000,000","1,889,000,000","1,134,000,000","1,262,000,000","819,000,000","694,000,000","625,000,000","624,000,000",,,,,
	OtherNonInterestExpense,"9,555,000,000","9,134,000,000","8,946,000,000","8,879,000,000","7,514,000,000","6,517,000,000","6,198,000,000","2,586,000,000","2,310,000,000","2,495,000,000","2,610,000,000","2,745,000,000","2,769,000,000","2,725,000,000","2,927,000,000","3,045,000,000","2,472,000,000","2,289,000,000","2,037,000,000","1,548,000,000","1,337,000,000","3,188,000,000","3,046,000,000","3,418,000,000","2,851,000,000","4,216,000,000"
SpecialIncomeCharges,"-529,000,000","-1,693,000,000","-890,000,000","-143,000,000","-3,590,000,000","-1,220,000,000","-684,000,000","-74,000,000","-399,000,000","-3,976,000,000","-1,114,000,000","-962,000,000","-448,000,000","-175,000,000","-855,000,000","-704,000,000","-271,000,000","-37,000,000","-45,000,000","-37,000,000","-103,000,000","-11,000,000",,,,
	GainOnSaleOfBusiness,,,,,,,,,,,,"0","0",,,,,,,,,,,,,
	RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,"275,000,000",,,,,,,,,
	ImpairmentOfCapitalAssets,"378,000,000","1,578,000,000","314,000,000","143,000,000","171,000,000",,,,,"81,000,000","360,000,000","216,000,000","400,000,000","220,000,000",,"600,000,000",,,,,,,,,,
	WriteOff,,,,,,,,,,"22,000,000",,,,"220,000,000","305,000,000","600,000,000",,,,,,,,,,
	LossonExtinguishmentofDebt,,,"0","0","-1,000,000","-20,000,000","-160,000,000","-114,000,000","3,000,000","-34,000,000","0",,,,,,,,,,,,,,,
	OtherSpecialCharges,"151,000,000","115,000,000","576,000,000","534,000,000","3,420,000,000","1,240,000,000","844,000,000","188,000,000","396,000,000","4,010,000,000","754,000,000","962,000,000","448,000,000","175,000,000","550,000,000","104,000,000","-4,000,000","37,000,000","45,000,000","37,000,000","103,000,000",,,,,
PretaxIncome,"14,163,000,000","10,739,000,000","13,486,000,000","27,044,000,000","12,479,000,000","10,583,000,000","12,481,000,000","11,132,000,000","10,304,000,000","8,778,000,000","12,357,000,000","11,737,000,000","11,207,000,000","6,169,000,000","12,892,000,000","19,829,000,000","2,336,000,000","17,604,000,000","14,560,000,000","8,273,000,000","6,676,000,000","4,445,000,000","3,253,000,000","3,696,000,000","5,020,000,000","1,992,000,000"
TaxProvision,"2,922,000,000","2,223,000,000","2,225,000,000","5,409,000,000","3,020,000,000","2,117,000,000","2,022,000,000","6,846,000,000","2,906,000,000","2,695,000,000","3,880,000,000","3,697,000,000","3,732,000,000","1,727,000,000","4,538,000,000","6,444,000,000","14,000,000","6,005,000,000","5,023,000,000","2,647,000,000","2,123,000,000","1,440,000,000","1,139,000,000","1,386,000,000","1,953,000,000","-716,000,000"
NetIncomeCommonStockholders,"10,571,000,000","7,907,000,000","10,764,000,000","21,151,000,000","8,915,000,000","7,897,000,000","9,860,000,000","3,685,000,000","7,087,000,000","5,568,000,000","8,077,000,000","7,726,000,000","7,292,000,000","2,510,000,000","7,713,000,000","12,192,000,000","2,041,000,000","11,407,000,000","9,398,000,000","5,609,000,000","4,553,000,000","3,005,000,000","2,114,000,000","2,310,000,000","3,067,000,000","2,708,000,000"
	NetIncome,"11,241,000,000","8,516,000,000","11,261,000,000","21,635,000,000","9,459,000,000","8,466,000,000","10,459,000,000","4,286,000,000","7,398,000,000","6,083,000,000","8,477,000,000","8,040,000,000","7,475,000,000","4,442,000,000","8,354,000,000","13,385,000,000","2,322,000,000","11,599,000,000","9,537,000,000","5,626,000,000","4,553,000,000","3,005,000,000","2,114,000,000","2,310,000,000","3,067,000,000","2,708,000,000"
		NetIncomeIncludingNoncontrollingInterests,"11,241,000,000","8,516,000,000","11,261,000,000","21,635,000,000","9,459,000,000","8,466,000,000","10,459,000,000","4,286,000,000","7,398,000,000","6,083,000,000","8,477,000,000","8,040,000,000","7,475,000,000","4,442,000,000","8,354,000,000","13,385,000,000","2,322,000,000","11,599,000,000","9,537,000,000","5,626,000,000","4,553,000,000","3,005,000,000","2,114,000,000","2,310,000,000","3,067,000,000","2,708,000,000"
			NetIncomeContinuousOperations,"11,241,000,000","8,516,000,000","11,261,000,000","21,635,000,000","9,459,000,000","8,466,000,000","10,459,000,000","4,286,000,000","7,398,000,000","6,083,000,000","8,477,000,000","8,040,000,000","7,475,000,000","4,442,000,000","8,354,000,000","13,385,000,000","2,322,000,000","11,599,000,000","9,537,000,000","5,626,000,000","4,553,000,000","3,005,000,000","2,114,000,000","2,310,000,000","3,067,000,000","2,708,000,000"
	PreferredStockDividends,"670,000,000","609,000,000","497,000,000","484,000,000","544,000,000","569,000,000","599,000,000","601,000,000","311,000,000","515,000,000","400,000,000","314,000,000","183,000,000","1,932,000,000","641,000,000","1,193,000,000","281,000,000","192,000,000","139,000,000","17,000,000",,,,,,
DilutedNIAvailtoComStockholders,"10,571,000,000","7,907,000,000","10,764,000,000","21,151,000,000","8,915,000,000","7,897,000,000","9,860,000,000","3,685,000,000","7,087,000,000","5,568,000,000","8,077,000,000","7,726,000,000","7,292,000,000","2,510,000,000","7,713,000,000","12,192,000,000","2,041,000,000","11,407,000,000","9,398,000,000","5,609,000,000","4,553,000,000","3,005,000,000","2,114,000,000","2,310,000,000","3,067,000,000","2,708,000,000"
BasicEPS,"31.49","23.05","30.42","60.25","24.94","21.18","25.53","9.12","16.53","12.35","17.55","16.34","14.63","4.71","14.15","23.74","4.67","26.34","20.93","11.73","9.3","6.15","4.27","4.53","6.33","5.69"
DilutedEPS,"31.17","22.87","30.06","59.45","24.74","21.03","25.27","9.01","16.29","12.14","17.07","15.46","14.13","4.51","13.18","22.13","4.47","24.73","19.69","11.21","8.92","5.87","4.03","4.26","6","5.57"
