name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
			CommonStockDividendPaid,"-703,234,000","-657,021,000","-648,047,000","-650,082,000","-787,072,000","-720,123,000","-696,913,000","-694,955,000","-979,542,000","-1,046,638,000","-1,001,559,000","-956,685,000",,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"795,586,000",,,,,"795,586,000","217,656,000","28,121,000","67,650,000","206,471,000","96,592,000","114,082,000","1,792,786,000","1,327,813,000","2,426,900,000",,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-89,964,000","-52,115,000","-33,330,000","-329,616,000","-87,823,000","-76,817,000","-757,408,000","-13,791,000","2,183,086,000","-348,194,000","811,806,000","-12,492,000","-497,755,000","375,052,000","-18,774,000","-25,498,000","-9,658,000","965,366,000","1,103,796,000","26,645,000","-14,893,000","730,000","3,177,000","1,329,000","-10,237,000","9,243,000","-4,134,000","5,140,000","111,092,000","76,093,000","22,704,000","1,000,000","-4,000,000","1,800,000","-4,200,000","-1,600,000"
OtherCashAdjustmentInsideChangeinCash,,,,,"-70,253,000","-90,874,000","-78,701,000","0",,"-6,058,000","-1,894,000",,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"159,295,000","169,023,000","126,834,000","219,448,000","181,685,000","184,657,000","61,145,000","82,203,000","136,990,000","401,058,000","181,916,000","300,556,000","247,673,000","33,506,000","1,036,701,000","112,259,000","57,562,000","96,269,000","58,405,000","21,342,000","16,962,000","17,768,000","8,495,000","8,408,000","58,623,000","7,696,000","4,504,000","4,084,000","2,811,000",,,,,,,
	ChangesInCash,"-1,230,000","42,189,000","-92,614,000","37,763,000","-2,819,000","44,566,000","-21,249,000","-55,163,000","-269,107,000","169,809,000","-120,355,000","51,923,000","214,167,000","-1,003,195,000","924,442,000","54,697,000","-38,707,000","37,864,000","37,063,000","4,380,000","133,000","9,273,000","87,000","-50,215,000","50,927,000","3,192,000","420,000","1,273,000","811,000",,,,,,,
	EffectOfExchangeRateChanges,,,"0","0","-153,000","245,000","191,000","376,000","-1,019,000","-1,537,000","1,715,000","960,000",,"0",,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"160,525,000","126,834,000","219,448,000","181,685,000","184,657,000","139,846,000","82,203,000","136,990,000","407,116,000","232,786,000","300,556,000","247,673,000","33,506,000","1,036,701,000","112,259,000","57,562,000","96,269,000","58,405,000","21,342,000","16,962,000","16,829,000","8,495,000","8,408,000","58,623,000","7,696,000","4,504,000","4,084,000","2,811,000","2,000,000","2,900,000","27,200,000","2,600,000","3,100,000","3,700,000","900,000","500,000"
IncomeTaxPaidSupplementalData,"3,862,000","1,923,000",,"4,521,000",,"1,426,000","4,480,000","10,045,000","13,727,000","6,959,000","5,071,000","114,000","1,790,000","1,710,000",,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"218,189,000","188,213,000","162,115,000","173,044,000","209,843,000","201,784,000","275,690,000","309,111,000","489,453,000","451,615,000","410,286,000","412,011,000","389,753,000","348,455,000",,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,,,,,,,,,,,,,,"-198,385,000","-304,847,000","-96,528,000","-215,522,000","-475,133,000","-480,137,000","-389,726,000","-200,462,000","-222,745,000","-272,853,000","-155,329,000","-21,558,000","-240,752,000","-411,722,000","-200,032,000","-115,308,000","-83,345,000","-52,413,000",,,,,
IssuanceOfCapitalStock,,"278,000","308,100,000","5,036,000","1,068,877,000","795,586,000","217,656,000","28,121,000","67,650,000","206,471,000","96,592,000","114,082,000","1,792,786,000","1,327,813,000","2,426,900,000","852,912,000","1,060,538,000","618,854,000","989,039,000","45,238,000","42,629,000","507,903,000","102,338,000","176,310,000","1,438,000","34,269,000","153,908,000","111,477,000","1,536,000","47,109,000","1,709,000","2,700,000","66,900,000","2,200,000","61,500,000","23,900,000"
IssuanceOfDebt,"8,226,700,000","11,088,483,000","16,382,153,000","17,909,987,000","5,337,350,000","9,904,857,000","223,587,000","5,395,000","0","2,269,031,000","1,185,445,000","806,798,000","1,764,789,000","2,400,000,000","0","1,942,000","779,557,000","4,320,621,000","1,915,900,000","450,000,000","87,000,000","197,536,000","247,753,000","0","107,865,000","62,000,000","251,469,000","19,876,000","113,300,000","98,100,000","26,100,000","113,400,000",,"22,500,000","12,500,000","19,200,000"
RepaymentOfDebt,"-7,870,133,000","-10,710,400,000","-16,057,570,000","-18,211,001,000","-5,274,353,000","-9,251,189,000","-1,604,026,000","-1,468,446,000","-2,316,774,000","-457,845,000","-934,784,000","-852,119,000","-405,565,000","-462,048,000","-1,042,518,000","-711,815,000","-2,369,673,000","-2,049,519,000","-354,002,000","-95,057,000","-161,313,000","-55,114,000","-131,679,000","-24,416,000","-113,466,000","-15,000,000","-27,500,000","-12,500,000","-113,300,000","-173,100,000","-26,100,000","-76,900,000","-1,300,000","-33,200,000","-18,100,000",
RepurchaseOfCapitalStock,"-169,981,000","-6,524,000","-67,838,000","-12,841,000","-10,529,000","-5,043,000","-3,432,000","-4,785,000","-8,685,000","-8,738,000","-12,703,000","0","-295,500,000","0","0","-9,097,000","0",,,"0","0","-293,040,000",,,"-17,819,000","-2,300,000",,,,,,,,,,
FreeCashFlow,"953,269,000","956,242,000","900,261,000","795,248,000","758,431,000","846,073,000","848,709,000","847,041,000","1,214,131,000","1,222,145,000","1,248,621,000","1,148,987,000","1,034,870,000","724,161,000","580,498,000","419,106,000","353,175,000","-22,082,000","341,196,000","-107,497,000","72,080,000","40,830,000","-40,090,000","45,519,000","183,953,000","-116,635,000","-299,411,000","-112,488,000","-24,723,000","-12,181,000","13,106,000","62,700,000","53,000,000","44,900,000","39,100,000","28,400,000"
