name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
		AssetsHeldForSaleCurrent,,,,,"841,000,000","807,000,000",,,"0","6,801,000,000","759,000,000",,,,,,"0","736,000,000","0",,,,,,,
		HedgingAssetsCurrent,"466,000,000","315,000,000","216,000,000","270,000,000","212,000,000",,,,,,,,"118,000,000","42,000,000",,,,,,,,,,,,
		OtherCurrentAssets,,"2,739,000,000","2,718,000,000",,,,,,,,,,,"2,585,000,000","2,102,000,000","1,946,000,000","4,243,000,000","2,054,000,000","1,442,000,000","1,619,000,000","1,292,000,000","1,617,000,000","1,747,000,000","1,866,000,000","2,777,000,000","2,379,360,465.116"
	TotalNonCurrentAssets,"69,464,000,000","80,543,000,000","86,077,000,000","98,105,000,000","88,866,000,000","110,000,000,000","104,871,000,000","105,193,000,000","108,711,000,000","87,826,000,000","95,712,000,000","96,187,000,000","93,412,000,000","96,633,000,000","61,814,000,000","57,418,000,000","48,022,000,000","46,604,000,000","36,289,000,000","28,568,000,000","27,044,000,000","24,210,000,000","19,665,000,000","15,649,000,000","19,369,000,000","19,093,023,255.814"
		NetPPE,"10,924,000,000","12,195,000,000","13,106,000,000","13,939,000,000","13,746,000,000","15,696,000,000","16,464,000,000","15,641,000,000","15,982,000,000","15,983,000,000","18,197,000,000","16,939,000,000","15,627,000,000","15,840,000,000","14,075,000,000","13,100,000,000","12,633,000,000","10,945,000,000","8,679,000,000","8,497,000,000","7,597,000,000","6,321,000,000","5,468,000,000","5,595,000,000","7,325,000,000","8,264,534,883.721"
			GrossPPE,"22,803,000,000","26,304,000,000","28,708,000,000","29,894,000,000","28,676,000,000","34,028,000,000","34,010,000,000","31,296,000,000","31,448,000,000","31,428,000,000","35,301,000,000","32,772,000,000","29,935,000,000","28,957,000,000","25,900,000,000","23,973,000,000","22,800,000,000","19,703,000,000","16,514,000,000","16,846,000,000","14,893,000,000","12,670,000,000","10,784,000,000","10,875,000,000","14,461,000,000","8,264,534,883.721"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,
				LandAndImprovements,"886,000,000","956,000,000","1,014,000,000","1,083,000,000","1,049,000,000","696,000,000","720,000,000","687,000,000","688,000,000","744,000,000","920,000,000","867,000,000","831,000,000","827,000,000","709,000,000","658,000,000","630,000,000","570,000,000","419,000,000","403,000,000","367,000,000","305,000,000","228,000,000",,,
				BuildingsAndImprovements,"10,896,000,000","12,141,000,000","12,685,000,000","13,340,000,000","12,453,000,000","14,135,000,000","14,064,000,000","13,113,000,000","12,857,000,000","11,312,000,000","12,933,000,000","12,029,000,000","11,429,000,000","10,674,000,000","9,380,000,000","8,560,000,000","7,987,000,000","7,154,000,000","6,067,000,000","6,029,000,000","5,247,000,000","4,564,000,000","3,900,000,000",,,
				MachineryFurnitureEquipment,"9,808,000,000","12,023,000,000","13,501,000,000","14,223,000,000","13,824,000,000","17,155,000,000","16,858,000,000","14,816,000,000","15,093,000,000","15,387,000,000","17,813,000,000","16,763,000,000","15,511,000,000","15,129,000,000","13,635,000,000","2,440,000,000","2,517,000,000","1,545,000,000","9,116,000,000","9,051,000,000","7,909,000,000","6,970,000,000","5,963,000,000",,,
				OtherProperties,,,,,"1,677,000,000",,,,,,"-145,000,000",,,,"13,635,000,000","12,315,000,000","11,666,000,000","10,434,000,000","912,000,000",,,,,,,
				ConstructionInProgress,"1,213,000,000","1,184,000,000","1,508,000,000","1,248,000,000","1,350,000,000","2,042,000,000","2,368,000,000","2,680,000,000","2,810,000,000","3,985,000,000","3,635,000,000","3,113,000,000","2,164,000,000","2,327,000,000","2,176,000,000","2,440,000,000","2,517,000,000","1,545,000,000","9,116,000,000","1,363,000,000","1,370,000,000","831,000,000","693,000,000",,,
