name,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993
CapitalLeaseObligations,"2,986,000,000","2,963,000,000","3,531,000,000","3,470,000,000","3,317,000,000","212,000,000","237,000,000","210,000,000","200,000,000","191,000,000","193,000,000","194,000,000","223,000,000","226,000,000",,,,,,,,,,,,,,,,,,
NetTangibleAssets,"2,879,000,000","2,822,000,000","2,358,000,000","1,288,000,000","2,030,000,000","1,380,000,000","1,360,000,000","-72,000,000","-161,000,000","1,139,000,000","1,979,000,000","1,747,000,000","1,592,000,000","1,150,000,000","232,000,000","184,000,000","-57,000,000","2,167,000,000","2,919,000,000","5,529,000,000","5,300,000,000","5,122,000,000","4,881,000,000","5,205,000,000","4,817,000,000","5,078,000,000","4,566,000,000","3,951,800,000","3,529,000,000","2,633,100,000","2,278,200,000","2,075,000,000"
WorkingCapital,"1,659,000,000","992,000,000","1,342,000,000","827,000,000","1,060,000,000","2,213,000,000","2,467,000,000","1,979,000,000","1,924,000,000","3,505,000,000","2,962,000,000","2,801,000,000","2,514,000,000","1,908,000,000","2,420,000,000","1,614,000,000","964,000,000","1,327,000,000","2,555,000,000","3,209,000,000","3,569,000,000","3,553,000,000","3,566,000,000","3,840,000,000","3,970,000,000","2,904,000,000","3,134,000,000","2,831,600,000","3,262,300,000","2,478,400,000","1,967,500,000","2,227,400,000"
InvestedCapital,"7,135,000,000","7,078,000,000","6,916,000,000","7,412,000,000","10,537,000,000","11,155,000,000","11,580,000,000","11,158,000,000","11,852,000,000","12,651,000,000","13,386,000,000","12,932,000,000","13,632,000,000","12,897,000,000","13,351,000,000","14,345,000,000","19,660,000,000","20,751,000,000","23,702,000,000","10,046,000,000","9,999,000,000","10,116,000,000","10,435,000,000","10,784,000,000","12,425,000,000","9,290,000,000","9,731,000,000","10,369,700,000","10,639,000,000","8,631,800,000","5,075,000,000","4,897,700,000"
TangibleBookValue,"2,879,000,000","2,822,000,000","2,358,000,000","1,288,000,000","2,030,000,000","1,380,000,000","1,360,000,000","-72,000,000","-161,000,000","1,139,000,000","1,979,000,000","1,747,000,000","1,592,000,000","1,150,000,000","232,000,000","184,000,000","-57,000,000","2,167,000,000","2,919,000,000","5,529,000,000","5,300,000,000","5,122,000,000","4,881,000,000","5,205,000,000","4,817,000,000","5,078,000,000","4,566,000,000","3,951,800,000","3,529,000,000","2,633,100,000","2,278,200,000","2,075,000,000"
TotalDebt,"5,984,000,000","5,959,000,000","6,826,000,000","8,329,000,000","7,477,000,000","4,931,000,000","6,072,000,000","7,045,000,000","7,802,000,000","7,464,000,000","7,330,000,000","7,075,000,000","7,922,000,000","7,593,000,000","8,698,000,000","9,699,000,000","9,753,000,000","8,497,000,000","10,183,000,000","3,879,000,000","4,059,000,000","4,354,000,000","4,871,000,000","4,962,000,000","5,873,000,000","3,581,000,000","4,475,000,000","5,700,500,000","6,365,300,000","4,992,200,000","2,796,800,000","2,822,700,000"
NetDebt,"1,964,000,000","2,134,000,000","1,583,000,000","3,180,000,000","3,475,000,000","3,557,000,000","4,380,000,000","5,538,000,000","6,493,000,000","5,027,000,000","4,864,000,000","5,045,000,000","4,872,000,000","5,903,000,000","7,012,000,000","8,314,000,000","9,170,000,000","7,286,000,000","9,935,000,000","3,011,000,000","3,134,000,000","3,638,000,000","4,235,000,000","4,740,000,000","5,655,000,000","3,274,000,000","4,333,000,000","5,551,700,000","6,192,800,000","4,785,700,000","2,574,400,000","2,255,700,000"
ShareIssued,"274,200,000","333,600,000","333,600,000","332,675,000","333,606,000","307,500,000","333,606,000","304,100,000","341,605,800","379,605,800","410,605,800","444,600,000","414,200,000","423,300,000","420,800,000","420,800,000","419,700,000","496,900,000","550,530,654","334,200,000","357,000,000","380,410,000","401,600,000","395,200,000","427,000,000","417,000,000","419,800,000","415,914,000","405,262,000","365,200,000","252,676,000","252,056,000"
OrdinarySharesNumber,"274,200,000","271,300,000","292,400,000","310,500,000","309,031,000","307,500,000","304,765,000","304,100,000","310,256,100","340,573,700","364,935,000","387,700,000","414,200,000","423,300,000","420,800,000","420,800,000","419,700,000","496,900,000","550,530,654","334,200,000","357,000,000","380,410,000","401,600,000","395,200,000","427,000,000","417,000,000","419,800,000","415,914,000","405,262,000","365,200,000","252,676,000","252,056,000"
TreasurySharesNumber,,"62,300,000","41,200,000","22,175,000","24,575,000",,"28,841,000",,"31,349,700","39,032,100","45,670,800","56,900,000",,,,,,,,,,,,,,,,,,,,
