name,ttm,05/31/2024,05/31/2023,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014,05/31/2013,05/31/2012,05/31/2011,05/31/2010,05/31/2009,05/31/2008,05/31/2007,05/31/2006,05/31/2005,05/31/2004,05/31/2003,05/31/2002,05/31/2001,05/31/2000,05/31/1999,05/31/1998,05/31/1997,05/31/1996,05/31/1995,05/31/1994,05/31/1993,05/31/1992,05/31/1991,05/31/1990,05/31/1989
	BeginningCashPosition,"7,441,000,000","7,441,000,000","8,574,000,000","9,889,000,000","8,348,000,000","4,466,000,000","4,249,000,000","3,808,000,000","3,138,000,000","3,852,000,000","2,220,000,000","3,337,000,000","2,254,000,000","1,877,000,000","3,079,000,000","2,291,000,000","2,133,900,000","1,856,700,000","954,200,000","1,388,100,000","828,000,000","634,000,000","575,500,000","304,000,000","254,300,000","198,100,000","108,600,000","445,400,000","262,100,000","216,100,000","518,800,000","291,300,000","260,100,000","119,800,000","90,400,000","85,700,000","75,400,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,"-198,100,000","-108,600,000","-445,300,000","-262,100,000","-216,100,000","-518,900,000","-291,300,000","-260,100,000","-119,700,000","-90,500,000","-85,700,000"
IncomeTaxPaidSupplementalData,"1,299,000,000","1,299,000,000","1,517,000,000","1,231,000,000","1,177,000,000","1,028,000,000","757,000,000","529,000,000","703,000,000","748,000,000","-1,262,000,000","-856,000,000","-702,000,000","638,000,000","-736,000,000","537,000,000","765,200,000","717,500,000",,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"381,000,000","381,000,000","347,000,000","290,000,000","293,000,000","140,000,000","153,000,000","125,000,000","98,000,000","70,000,000","-53,000,000","-53,000,000","-20,000,000","29,000,000","-32,000,000","48,000,000","46,700,000","44,100,000",,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-812,000,000","-812,000,000","-969,000,000","-758,000,000","-695,000,000","-1,086,000,000","-1,119,000,000","-1,028,000,000","-1,105,000,000","-1,143,000,000","-963,000,000","-880,000,000","-598,000,000","-563,000,000","-432,000,000","-335,000,000","-455,700,000","-449,200,000","-313,500,000","-333,700,000","-257,100,000","-214,800,000","-185,900,000","-282,800,000","-317,600,000","-419,900,000","-384,100,000","-505,900,000","-465,900,000","-216,400,000","-154,100,000","-95,300,000","-97,000,000","-106,500,000","-164,800,000","-87,200,000","-42,000,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,"343,300,000","322,900,000","225,300,000","226,800,000","253,600,000","44,200,000","59,500,000","56,000,000","23,900,000","54,400,000","32,200,000","26,300,000","21,200,000","6,200,000","4,300,000","7,100,000","4,200,000","3,200,000","1,700,000","2,500,000"
IssuanceOfDebt,,,,"0","0","6,134,000,000","0","0","1,482,000,000","981,000,000","0","0","986,000,000","0","0",,"177,100,000",,,,,"153,800,000","90,400,000","329,900,000",,,,,,,,,,,,,
RepaymentOfDebt,"0","0","-500,000,000","0","-197,000,000","-6,000,000","-6,000,000","-29,000,000","-61,000,000","-113,000,000","-26,000,000","-77,000,000","-49,000,000","-203,000,000","-8,000,000","-32,000,000","-6,800,000","-35,200,000",,,,"-206,900,000","-407,000,000","-513,400,000",,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-4,250,000,000","-4,250,000,000","-5,480,000,000","-4,014,000,000","-608,000,000","-3,067,000,000","-4,286,000,000","-4,254,000,000","-3,223,000,000","-3,238,000,000","-2,534,000,000","-2,628,000,000","-1,674,000,000","-1,814,000,000","-1,859,000,000","-741,000,000","-649,200,000","-1,248,000,000","-985,200,000","-761,100,000","-556,200,000","-419,800,000","-196,300,000","-226,900,000","-157,000,000","-646,300,000","-299,800,000","-202,300,000",,"-18,800,000","-142,900,000","-140,100,000",,,,,
FreeCashFlow,"6,617,000,000","6,617,000,000","4,872,000,000","4,430,000,000","5,962,000,000","1,399,000,000","4,784,000,000","3,927,000,000","2,741,000,000","2,256,000,000","3,717,000,000","2,133,000,000","2,434,000,000","1,261,000,000","1,380,000,000","2,829,000,000","1,280,400,000","1,487,100,000","1,565,200,000","1,334,200,000","1,313,600,000","1,303,700,000","736,100,000","799,400,000","338,900,000","279,700,000","576,900,000","11,600,000","-142,800,000","113,600,000","100,800,000","481,200,000","168,300,000","330,100,000","-150,600,000","39,900,000","127,400,000"
