name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993
NetNonOperatingInterestIncomeExpense,"-499,000","-497,000","-518,000","-688,000","-1,959,000","-930,000","-464,000","-1,058,000","-1,245,000","-982,000","-323,000","-350,000","-290,000","-1,078,000","-1,928,000","-4,424,000","-783,000",,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,"45,000","86,000","307,000","452,000","219,000","127,000","166,000","86,000","144,000","199,000","319,000","111,000","2,132,000",,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"499,000","497,000","518,000","688,000","1,959,000","930,000","771,000","1,510,000","1,464,000","1,109,000","489,000","436,000","434,000","1,277,000","2,247,000","4,535,000","2,915,000",,,,,,,,,,,,,,,,
OtherIncomeExpense,"7,481,000","5,994,000","2,069,000","530,000","-154,215,000","15,442,000",,,"-1,282,000",,,"1,526,000",,"747,000",,,"681,000",,"1,347,000","1,008,000","1,444,000",,,,,"4,752,000",,,,,,,
	SpecialIncomeCharges,,,"0","0","-154,602,000","15,356,000","0","0","-1,282,000",,"0","1,526,000","0","747,000","0","0","681,000",,"1,347,000","1,008,000","1,444,000",,,,,"4,752,000",,,,,,,
		RestructuringAndMergernAcquisition,,,,"0","0","-15,356,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0","0","155,919,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,"1,282,000",,"0",,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,"0","0","1,317,000","0","0",,,,"0","1,526,000","0","747,000","0",,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"7,481,000","5,994,000","2,069,000","530,000","387,000","86,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"47,481,000","60,202,000","121,905,000","117,333,000","-142,382,000","57,503,000","61,733,000","42,142,000","51,454,000","69,125,000","71,164,000","68,918,000","49,056,000","33,232,000","-14,025,000","-25,939,000","3,288,000","51,971,000","53,161,000","44,936,000","33,090,000","31,737,000","27,860,000","20,858,000","27,689,000","15,149,000","27,300,000","20,500,000","15,600,000","13,600,000","11,400,000","6,700,000","3,500,000"
TaxProvision,"10,480,000","12,661,000","24,882,000","24,774,000","-31,188,000","15,124,000","162,000","57,367,000","16,315,000","23,360,000","19,264,000","17,373,000","-8,812,000","604,000","8,792,000","13,553,000","736,000","-9,471,000","2,890,000","18,319,000","6,783,000","8,886,000","7,801,000","3,735,000","6,922,000","1,428,000","6,300,000","4,700,000","3,900,000","3,900,000","-2,500,000","-100,000","200,000"
NetIncomeCommonStockholders,"36,146,000","46,711,000","94,528,000","91,599,000","-111,518,000","42,699,000","61,624,000","-15,225,000","35,061,000","45,094,000","51,776,000","50,877,000","57,083,000","31,995,000","-47,157,000","-54,625,000","2,315,000","60,805,000","50,138,000","26,617,000","26,307,000","22,851,000","20,059,000","17,014,000","20,767,000","13,721,000","21,000,000","15,800,000","11,700,000","9,700,000","13,900,000","3,600,000","3,300,000"
	NetIncome,"36,146,000","46,711,000","94,528,000","91,599,000","-111,518,000","42,699,000","61,624,000","-15,225,000","35,061,000","45,094,000","51,776,000","50,877,000","57,083,000","31,995,000","-47,157,000","-54,625,000","2,315,000","60,805,000","50,138,000","26,617,000","26,307,000","22,851,000","20,059,000","17,014,000","20,767,000","13,721,000","21,000,000","15,800,000","11,700,000","9,700,000","13,900,000","3,600,000","3,300,000"
