name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
		NetCommonStockIssuance,"-40,755,000","-46,085,000","-63,132,000","169,234,000","-3,621,000","-50,982,000","-109,276,000","-122,975,000","-146,467,000","-109,371,000","-140,483,000","-183,659,000","-101,392,000","-172,126,000","-52,088,000",,"-172,459,000","-249,028,000","-49,994,000","-3,985,000","-9,259,000","-847,000","14,523,000","3,662,000","12,203,000","3,700,000","-3,466,000","58,621,000","1,000","2,000","29,257,727",,"20,100,000"
			CommonStockIssuance,,"0","0","175,000,000","0","0",,,,,,,,,,,,,,,"16,313,000","12,655,000","21,582,000","5,860,000","13,521,000","6,000,000","3,500,000","58,621,000","1,000","2,000","29,257,727",,"20,100,000"
			CommonStockPayments,"-40,755,000","-46,085,000","-63,132,000","-5,766,000","-3,621,000","-50,982,000","-109,276,000","-122,975,000","-146,467,000","-109,371,000","-140,483,000","-183,659,000","-101,392,000","-172,126,000","-52,088,000","0","-172,459,000","-249,028,000","-49,994,000","-3,985,000","-9,259,000","-847,000","-7,059,000","-2,198,000","-1,318,000","-2,300,000","-3,500,000","0","0",,,,
		NetPreferredStockIssuance,,"0","0","-443,751,000","200,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockIssuance,,,"0","0","200,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockPayments,,"0","0","-443,751,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-52,902,000","-53,207,000","-42,272,000","-18,998,000","-15,791,000","-60,722,000","-56,251,000","-49,889,000","-42,371,000","-35,969,000","-30,332,000","-27,191,000","-12,762,000","0","0",,,,"0","0","-83,000","0",,"-28,000","-30,000",,,,,,,,"-4,400,000"
			CommonStockDividendPaid,"-52,902,000","-53,207,000","-42,272,000","-337,000","-15,791,000","-60,722,000","-56,251,000","-49,889,000","-42,371,000","-35,969,000","-30,332,000","-27,191,000","-12,762,000","0","0",,,,,,,,,,,,,,,,,,
			PreferredStockDividendPaid,,"0","0","-18,661,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,"0","84,000","24,786,000","611,000","7,724,000","8,576,000","9,036,000","28,378,000","27,997,000","22,940,000","72,896,000","39,283,000","16,146,000","30,577,000","1,683,000","2,669,000","8,251,000","9,533,000","12,960,000","16,313,000","12,655,000",,,,,"3,528,000","323,000","1,152,000","2,970,000","0",,
		NetOtherFinancingCharges,,"-24,243,000","-18,316,000","-35,098,000","-27,507,000",,"16,660,000","7,737,000","13,525,000","11,148,000","20,354,000","19,294,000","3,012,000","4,124,000","6,026,000","857,000","17,541,000","30,859,000","28,780,000","22,834,000","20,230,000","6,862,000",,,,"-100,000","100,000",,,,,"-200,000","200,000"
EndCashPosition,"40,888,000","56,290,000","114,777,000","189,627,000","154,085,000","58,416,000","26,578,000","6,008,000","53,839,000","43,854,000","58,018,000","61,751,000","83,569,000","48,211,000","81,619,000","73,715,000","80,365,000","36,867,000","44,790,000","31,052,000","14,041,000","15,167,000","11,033,000","14,025,000","34,284,000","24,000,000","17,500,000","43,543,000","8,536,000","10,078,000","397,753","0","0"
	ChangesInCash,"-50,669,000","-58,631,000","-74,525,000","35,569,000","95,686,000","31,721,000","20,635,000","-47,728,000","9,985,000","-14,164,000","-3,733,000","-21,818,000","35,358,000","-33,408,000","7,904,000","-6,650,000","43,498,000","-7,923,000","13,738,000","17,011,000","-1,126,000","4,134,000","-276,000","-20,259,000","10,258,000","6,500,000","-26,100,000","35,007,000","-1,542,000","9,680,000","-656,320","-1,800,000","2,200,000"
	EffectOfExchangeRateChanges,"-234,000","144,000","-325,000","-27,000","-17,000","117,000","-65,000","-103,000","0","0",,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"91,557,000","114,777,000","189,627,000","154,085,000","58,416,000","26,578,000","6,008,000","53,839,000","43,854,000","58,018,000","61,751,000","83,569,000","48,211,000","81,619,000","73,715,000","80,365,000","36,867,000","44,790,000","31,052,000","14,041,000","15,167,000","11,033,000","11,309,000","34,284,000","24,026,000","17,500,000","43,500,000","8,536,000","10,078,000","398,000","1,054,073","2,800,000","500,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,,"-10,100,000","-500,000","-1,000,000","-2,700,000"
IncomeTaxPaidSupplementalData,"20,420,000","14,473,000","14,688,000","13,031,000","2,968,000","20,778,000","10,149,000","31,582,000","17,932,000","30,410,000","41,074,000","37,259,000","40,954,000","27,246,000","31,038,000","18,576,000","8,612,000","28,649,000",,,,,,,,,,,,,,,
InterestPaidSupplementalData,"11,804,000","9,764,000","7,233,000","9,586,000","13,045,000","1,646,000","8,156,000","7,128,000","6,038,000","6,057,000","5,430,000","4,602,000","4,434,000","4,250,000","17,492,000","24,486,000","14,864,000","8,438,000",,,,,,,,,,,,,,,
CapitalExpenditure,"-157,148,000","-153,223,000","-113,144,000","-67,549,000","-50,914,000","-75,865,000","-105,929,000","-122,433,000","-117,461,000","-155,701,000","-115,861,000","-107,943,000","-88,154,000","-77,616,000","-43,668,000","-37,243,000","-84,907,000","-211,025,000","-185,738,000","-170,162,000","-161,898,000","-113,327,000","-86,618,000","-74,324,000","-39,216,000","-38,600,000","-28,000,000","-21,703,000","-23,247,000","-29,453,000","-13,128,783","-7,500,000","-2,600,000"
IssuanceOfCapitalStock,,"0","0","175,000,000","200,000,000","0","0",,,,,,,,,,,,,,"16,313,000","12,655,000","21,582,000","5,860,000","13,521,000","6,000,000","3,500,000","58,621,000","1,000","2,000","29,257,727",,"20,100,000"
IssuanceOfDebt,,"15,000,000","130,000,000","345,000,000","90,000,000","335,000,000","70,000,000","85,000,000","35,000,000","60,000,000","25,000,000","0","0","5,070,000","4,198,000","6,354,000","100,000,000","175,000,000","0","0",,,,,,,,,"6,000,000",,"0",,
RepaymentOfDebt,,"-15,000,000","-130,000,000","-150,000,000","-100,000,000","-55,000,000","-70,000,000","-75,000,000","-35,000,000","-60,000,000","-25,000,000","0","0","-1,687,000","-100,000,000","-176,436,000",,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-40,755,000","-46,085,000","-63,132,000","-449,517,000","-3,621,000","-50,982,000","-109,276,000","-122,975,000","-146,467,000","-109,371,000","-140,483,000","-183,659,000","-101,392,000","-172,126,000","-52,088,000","0","-172,459,000","-249,028,000","-49,994,000","-3,985,000","-9,259,000","-847,000","-7,059,000","-2,198,000","-1,318,000","-2,300,000","-3,500,000","0","0",,,,
FreeCashFlow,"54,182,000","65,178,000","48,782,000","145,457,000","-48,006,000","142,896,000","185,386,000","116,363,000","198,920,000","92,031,000","123,788,000","96,842,000","107,217,000","118,448,000","123,389,000","159,892,000","84,278,000","-50,924,000","-33,083,000","-4,650,000","-11,760,000","4,234,000","6,834,000","1,529,000","17,120,000","-800,000","-1,000,000","-10,212,000","-13,684,000","-16,656,000","-5,512,611","-5,600,000","1,000,000"
