name,ttm,02/29/2024,02/28/2023,02/28/2022,02/28/2021,02/29/2020,02/28/2019,02/28/2018,02/28/2017,02/29/2016,02/28/2015,02/28/2014,02/28/2013,02/29/2012,02/28/2011,02/28/2010,02/28/2009,02/29/2008,02/28/2007,02/28/2006,02/28/2005,02/29/2004,02/28/2003,02/28/2002,02/28/2001,02/29/2000,02/28/1999,02/28/1998,02/28/1997
InterestIncome,"1,729,400,000","1,677,400,000","1,441,500,000","1,296,800,000","1,142,000,000","1,104,100,000","972,900,000","421,182,000","368,984,000","392,036,000","367,294,000","336,167,000","299,267,000","262,185,000","219,983,000","560,000","1,786,000","1,366,000",,,,,,,,,,,
InterestExpense,"804,046,000","763,450,000","430,698,000","322,895,000","400,278,000","441,107,000","365,092,000","70,745,000","56,416,000","36,358,000","24,473,000","30,834,000","32,357,000","33,714,000","34,680,000","3,460,000","6,086,000","4,955,000",,,,,,,,,,,
NetInterestIncome,"848,154,000","837,050,000","938,402,000","906,205,000","684,122,000","601,693,000","555,008,000","350,437,000","312,568,000","355,678,000","342,821,000","305,333,000","266,910,000","228,471,000","185,303,000","-2,900,000","-4,300,000","-3,589,000",,,,,,,,,,,
EBIT,"1,345,041,000","1,405,045,000","1,067,502,000","1,815,241,000","1,365,535,000","1,602,093,000","1,477,898,000","1,134,353,000","1,062,821,000","1,046,302,000","993,804,000","828,156,000","733,708,000","700,624,000","642,886,000","455,956,000","102,884,000","302,024,000","194,894,000","138,726,000","103,619,000","102,514,000","75,822,000","84,929,000","42,439,000","12,165,000","-32,102,000","-54,294,000","-9,700,000"
EBITDA,"1,611,701,000","1,665,459,000","1,332,726,000","2,088,429,000","1,607,691,000","1,817,904,000","1,660,145,000","1,314,295,000","1,231,696,000","1,183,662,000","1,108,977,000","930,067,000","828,991,000","783,436,000","719,207,000","514,284,000","157,625,000","348,639,000","229,445,000","165,418,000","123,764,000","118,817,000","90,772,000","101,369,000","60,709,000","27,406,000","-22,102,000","-49,694,000","-8,000,000"
ReconciledCostOfRevenue,"23,267,078,000","23,817,945,000","26,863,395,000","28,558,238,000","16,524,024,000","17,572,435,000","15,692,509,000","14,791,350,000","13,691,824,000","13,130,915,000","12,381,189,000","10,925,598,000","9,498,456,000","8,624,838,000","7,674,326,000","6,371,323,000","6,005,796,000","7,127,146,000","6,494,594,000","5,469,253,000","4,610,066,000","4,026,803,000","3,501,705,000","3,114,366,000","2,417,291,000","1,759,378,000","1,284,000,000","796,100,000","465,100,000"
ReconciledDepreciation,"266,660,000","260,414,000","265,224,000","273,188,000","242,156,000","215,811,000","182,247,000","179,942,000","168,875,000","137,360,000","115,173,000","101,911,000","95,283,000","82,812,000","76,321,000","58,328,000","54,741,000","46,615,000","34,551,000","26,692,000","20,145,000","16,303,000","14,950,000","16,440,000","18,270,000","15,241,000","10,000,000","4,600,000","1,700,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"403,346,000","479,204,000","484,762,000","1,151,297,000","746,919,000","888,433,000","842,413,000","664,112,000","626,970,000","623,428,000","597,358,000","492,586,000","434,284,000","413,795,000","377,495,000","281,668,000","59,213,000","182,025,000","198,597,000","148,055,000","112,928,000","116,450,000","94,802,000","90,802,000","45,564,000","1,118,000","-23,500,000","-34,200,000","-9,300,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,"262,649,000","219,983,000","175,217,000","15,286,000","86,605,000","132,625,000","104,327,000","83,289,000","87,290,000","70,899,000","58,773,000","37,538,000",,,,
TotalUnusualItems,,,,,,,,,,,,,,"262,649,000","219,983,000","175,217,000","15,286,000","86,605,000","132,625,000","104,327,000","83,289,000","87,290,000","70,899,000","58,773,000","37,538,000",,,,
NormalizedEBITDA,"1,611,701,000","1,665,459,000","1,332,726,000","2,088,429,000","1,607,691,000","1,817,904,000","1,660,145,000","1,314,295,000","1,231,696,000","1,183,662,000","1,108,977,000","930,067,000","828,991,000","783,436,000","719,207,000","339,067,000","157,625,000","262,034,000","96,820,000","61,091,000","40,475,000","31,527,000","19,873,000","42,596,000","23,171,000","27,406,000","-22,102,000","-49,694,000","-8,000,000"
TaxRateForCalcs,"0.254","0.253","0.239","0.229","0.226","0.235","0.243","0.376","0.377","0.383","0.384","0.382","0.381","0.38","0.379","0.378","0.388","0.387","0.386","0.383","0.388","0.385","0.395","0.38","0.38","0.38","0.39","0.39","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66,148,584.023","0","33,538,961.049","51,168,347.513","39,963,549.318","32,316,166.304","33,606,765.25","28,004,962.475","22,334,028.937","14,261,804.034","0","0","0","0"
