name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
			PurchaseOfInvestment,,,"-473,000,000","-20,000,000","-2,000,000","-53,000,000","-6,000,000","-11,000,000","0","0",,,,,,"0",,"-13,000,000","-41,500,000","-52,300,000",,,,,,,"-5,700,000","-100,000","-500,000",,,,
			SaleOfInvestment,"326,000,000","309,000,000","40,000,000","11,000,000","10,000,000","22,000,000","2,000,000",,"0","13,100,000","0","0",,,"0","0","14,600,000","60,400,000","28,800,000","58,200,000",,,,,,"5,500,000",,,,,,,
		NetOtherInvestingChanges,"18,000,000","30,000,000","20,000,000","13,000,000","36,000,000","9,000,000","36,000,000",,,"4,700,000","8,400,000","33,000,000","5,400,000","7,900,000","6,800,000","23,100,000","5,700,000",,,"-45,800,000","-56,500,000","-48,800,000","20,500,000",,"-43,000,000",,"13,900,000","2,700,000","8,100,000","-31,800,000","11,200,000","-5,600,000",
FinancingCashFlow,"-555,000,000","-521,000,000","-564,000,000","294,000,000","437,000,000","-420,000,000","-383,000,000","-363,000,000","-733,800,000","736,600,000","-201,700,000","-135,400,000","-188,600,000","-219,700,000","-13,200,000","44,800,000","-136,100,000","-159,300,000","-59,900,000","122,300,000","-69,400,000","-3,900,000","-130,100,000","-61,000,000","-217,000,000","446,700,000","23,200,000","4,500,000","173,500,000","15,100,000","-64,800,000","-7,400,000","8,700,000"
	CashFlowFromContinuingFinancingActivities,"-555,000,000","-521,000,000","-564,000,000","294,000,000","437,000,000","-420,000,000","-383,000,000","-363,000,000","-733,800,000","736,600,000","-201,700,000","-135,400,000","-188,600,000","-219,700,000","-13,200,000","44,800,000","-136,100,000","-159,300,000","-59,900,000","122,300,000","-69,400,000","-3,900,000","-130,100,000","-61,000,000","-217,000,000","446,700,000","23,200,000","4,500,000","173,500,000","15,100,000","-64,800,000","-7,400,000","8,700,000"
		NetIssuancePaymentsOfDebt,"-444,000,000","-433,000,000","-8,000,000","587,000,000","855,000,000","-141,000,000","-41,000,000","-105,000,000","-318,100,000","1,222,700,000","82,100,000","168,100,000","110,300,000","123,100,000","256,300,000","102,400,000","107,500,000","-101,700,000","-35,200,000","144,700,000","-55,900,000","-21,300,000","-105,800,000","-47,000,000","-180,000,000","461,500,000","49,600,000","26,900,000","185,000,000","24,000,000","-55,400,000","-91,700,000","8,700,000"
			NetLongTermDebtIssuance,"-444,000,000","-433,000,000","-8,000,000","587,000,000","855,000,000","-141,000,000","-7,000,000","-105,000,000","-318,100,000","1,222,700,000","82,100,000","168,100,000","110,300,000","123,100,000","256,300,000","217,100,000","-7,300,000",,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"16,000,000","18,000,000","5,000,000","1,286,000,000","1,186,000,000","63,000,000","59,000,000","3,000,000","4,600,000","1,569,200,000","623,700,000","289,500,000","356,700,000","432,200,000","402,200,000","381,600,000","0",,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-460,000,000","-451,000,000","-13,000,000","-699,000,000","-331,000,000","-204,000,000","-66,000,000","-108,000,000","-322,700,000","-346,500,000","-541,600,000","-121,400,000","-246,400,000","-309,100,000","-145,900,000","-164,500,000","-7,300,000",,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,,"8,000,000","0","-34,000,000",,,,,,,"67,600,000","-29,800,000","-114,700,000","114,800,000",,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-277,000,000","-177,000,000","-240,000,000","0","-216,000,000","-100,000,000","-150,000,000","-100,000,000","-288,000,000","-349,800,000","-139,900,000","-225,500,000","-295,900,000","-357,600,000","-325,700,000",,"-55,900,000","-700,000","27,100,000","17,600,000","14,400,000","36,800,000","-8,300,000","2,000,000","-21,000,000","700,000","-12,300,000","-8,100,000","2,600,000","5,000,000","3,900,000","84,300,000",
			CommonStockIssuance,,,,,,,,,,,,,,,,,"17,100,000","46,300,000","27,100,000","17,600,000","14,400,000","39,300,000","9,800,000","3,000,000","1,000,000","700,000","700,000","2,100,000","2,600,000","5,000,000","3,900,000","84,900,000",
			CommonStockPayments,"-277,000,000","-177,000,000","-240,000,000","0","-216,000,000","-100,000,000","-150,000,000","-100,000,000","-288,000,000","-349,800,000","-139,900,000","-225,500,000","-295,900,000","-357,600,000","-325,700,000","0","-55,900,000","-47,000,000",,,,"-2,500,000","-18,100,000","-1,000,000","-22,000,000",,"-13,000,000","-10,200,000",,,,"-600,000",
		CashDividendsPaid,"-101,000,000","-130,000,000","-161,000,000","-162,000,000","-146,000,000","-140,000,000","-142,000,000","-124,000,000","-113,400,000","-116,700,000","-116,100,000","-56,800,000","0","0","0","-13,800,000","-51,100,000","-39,400,000","-51,800,000","-40,000,000","-27,900,000","-19,400,000","-16,000,000","-16,000,000","-16,000,000","-15,500,000","-14,100,000","-14,300,000","-14,100,000","-13,900,000","-13,300,000",,
			CommonStockDividendPaid,,,"-161,000,000","-162,000,000","-146,000,000","-140,000,000","-142,000,000","-124,000,000","-113,400,000","-116,700,000","-116,100,000","-56,800,000","0","0",,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"-23,000,000","-25,000,000","-18,000,000","-15,000,000","-13,000,000","-15,000,000","-15,000,000","-2,000,000","6,700,000","3,700,000","-6,700,000","-7,900,000","52,000,000","53,000,000","67,100,000","39,900,000","17,100,000",,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"290,000,000","244,000,000","-137,000,000","-116,000,000","-43,000,000","-24,000,000","-35,000,000","-32,000,000","-21,000,000","-23,300,000","-21,100,000","-13,300,000","-55,000,000","-38,200,000","-10,900,000","-83,700,000","-153,700,000","-17,500,000",,,,,,,,,,,,,,,
CashFlowFromDiscontinuedOperation,"-84,000,000","-87,000,000","288,000,000","-58,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"1,191,000,000","1,534,000,000","1,338,000,000","1,844,000,000","1,650,000,000","832,000,000","739,000,000","545,000,000","443,700,000","577,700,000","797,800,000","939,500,000","715,700,000","359,600,000","449,900,000","357,400,000","103,400,000","188,500,000","123,300,000","89,700,000","229,700,000","113,100,000","36,600,000","30,000,000","21,000,000","21,700,000","44,000,000","0","0","0","0","0","0"
	ChangesInCash,"343,000,000","196,000,000","-416,000,000","197,000,000","755,000,000","99,000,000","229,000,000","65,000,000","-102,300,000","-154,600,000","-65,000,000","198,600,000","344,900,000","-76,000,000","96,200,000","241,000,000","-79,200,000","76,200,000","41,100,000","-181,300,000","100,000,000","74,800,000","1,300,000","10,000,000","24,000,000","-19,500,000","28,200,000","2,800,000","-400,000","3,000,000","5,300,000","300,000",
	EffectOfExchangeRateChanges,"12,000,000","0","-90,000,000","-3,000,000","63,000,000","-6,000,000","-35,000,000","36,000,000","-31,700,000","-65,500,000","-76,700,000","25,200,000","11,200,000","-14,300,000","-3,700,000","13,000,000","-5,900,000","-11,000,000","-7,500,000","41,300,000","16,600,000","1,700,000","2,400,000","-1,000,000","-24,000,000","-2,800,000","2,400,000","-900,000","-200,000","-5,800,000","200,000","-300,000","400,000"
	BeginningCashPosition,"848,000,000","1,338,000,000","1,844,000,000","1,650,000,000","832,000,000","739,000,000","545,000,000","444,000,000","577,700,000","797,800,000","939,500,000","715,700,000","359,600,000","449,900,000","357,400,000","103,400,000","188,500,000","123,300,000","89,700,000","229,700,000","113,100,000","36,600,000","32,900,000","21,000,000","21,000,000","44,000,000","13,400,000","11,500,000","12,100,000","14,900,000","9,400,000","9,400,000","9,000,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,"-44,000,000","-13,400,000","-11,500,000","-12,100,000","-14,900,000","-9,400,000","-9,400,000"
IncomeTaxPaidSupplementalData,"359,000,000","362,000,000","268,000,000","290,000,000","205,000,000","243,000,000","316,000,000","280,000,000","300,500,000","183,800,000","229,700,000","252,900,000","158,900,000","175,500,000","83,100,000","60,300,000","122,000,000",,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"139,000,000","126,000,000","131,000,000","127,000,000","97,000,000","72,000,000","84,000,000","92,000,000","100,300,000","70,200,000","49,500,000","50,400,000","57,000,000","68,500,000","53,400,000","68,800,000","44,400,000",,,,,,,,,,,,,,,,
CapitalExpenditure,"-748,000,000","-832,000,000","-622,000,000","-516,000,000","-461,000,000","-481,000,000","-546,000,000","-560,000,000","-500,600,000","-577,300,000","-563,000,000","-417,800,000","-407,400,000","-393,700,000","-276,600,000","-172,000,000","-369,700,000","-293,900,000","-268,300,000","-246,700,000","-204,900,000","-172,000,000","-166,100,000","-141,000,000","-167,000,000","-998,900,000","-187,600,000","-177,500,000","-379,700,000","-92,500,000","-98,800,000","-65,500,000","-47,700,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,"17,100,000","46,300,000","27,100,000","17,600,000","14,400,000","39,300,000","9,800,000","3,000,000","1,000,000","700,000","700,000","2,100,000","2,600,000","5,000,000","3,900,000","84,900,000",
IssuanceOfDebt,"16,000,000","18,000,000","5,000,000","1,286,000,000","1,186,000,000","63,000,000","59,000,000","3,000,000","4,600,000","1,569,200,000","623,700,000","289,500,000","356,700,000","432,200,000","402,200,000","381,600,000","0",,,,,,,,,,,,,,,,
RepaymentOfDebt,"-460,000,000","-451,000,000","-13,000,000","-699,000,000","-331,000,000","-204,000,000","-66,000,000","-108,000,000","-322,700,000","-346,500,000","-541,600,000","-121,400,000","-246,400,000","-309,100,000","-145,900,000","-164,500,000","-7,300,000",,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-277,000,000","-177,000,000","-240,000,000","0","-216,000,000","-100,000,000","-150,000,000","-100,000,000","-288,000,000","-349,800,000","-139,900,000","-225,500,000","-295,900,000","-357,600,000","-325,700,000","0","-55,900,000","-47,000,000",,,,"-2,500,000","-18,100,000","-1,000,000","-22,000,000",,"-13,000,000","-10,200,000",,,,"-600,000",
FreeCashFlow,"704,000,000","565,000,000","558,000,000","694,000,000","723,000,000","527,000,000","580,000,000","620,000,000","535,100,000","290,600,000","238,800,000","301,000,000","471,300,000","314,500,000","262,300,000","179,000,000","31,100,000","309,600,000","173,800,000","149,800,000","221,700,000","134,900,000","95,300,000","53,000,000","136,000,000","-654,400,000","-55,000,000","-10,100,000","-201,800,000","19,700,000","58,900,000","8,600,000","-10,600,000"
