name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
			ChangeInInventory,,,,,,,,,,"-1,334,000","-30,000","1,113,000","-8,355,000","-2,841,000","-4,941,000","1,759,000","-8,879,000","-7,611,000","-2,324,000","-1,957,000","-1,759,000","-1,025,000","-341,000",,
			ChangeInPrepaidAssets,,,,,,,,,,"12,116,000","-26,667,000","-1,134,000","-32,995,000","13,354,000","-17,024,000","41,994,000","-95,744,000","-115,303,000","-13,124,000","-2,457,000","-17,746,000","1,667,000","-1,331,000",,
			ChangeInPayablesAndAccruedExpense,"14,000,000","76,000,000","11,000,000","-11,000,000","-42,000,000","-13,000,000","8,000,000","40,000,000","19,000,000","-1,000,000","-5,000,000","352,374,000","489,446,000","389,582,000","400,622,000","241,812,000","-7,458,000","47,985,000","16,235,000","1,420,000","13,479,000","17,267,000","-15,054,000",,
				ChangeInPayable,"14,000,000","76,000,000","11,000,000","-11,000,000","-42,000,000","-13,000,000","8,000,000","40,000,000","19,000,000","-1,000,000","-5,000,000","32,688,000","48,097,000","102,355,000","29,270,000","11,388,000","-28,228,000",,,,,"1,608,000","-23,204,000",,
					ChangeInTaxPayable,,,,,,,,,,"-4,001,000","60,706,000","18,911,000","47,309,000","111,920,000","0","0","0",,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,"-4,001,000","60,706,000","18,911,000","47,309,000","111,920,000","0","0","0",,,,,,,,
					ChangeInAccountPayable,"14,000,000","76,000,000","11,000,000","-11,000,000","-42,000,000","-13,000,000","8,000,000","40,000,000","19,000,000","-1,000,000","-5,000,000","13,777,000","788,000","-9,565,000","29,270,000","11,388,000","-28,228,000",,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,"-290,351,000","-176,545,000","319,686,000","441,349,000","287,227,000","371,352,000","230,424,000","20,770,000",,,,,"15,659,000","8,150,000",,
					ChangeInInterestPayable,,,,,,,,,,"-5,886,000","1,683,000","-8,608,000","-17,005,000","-10,917,000","23,091,000","3,257,000","3,260,000",,,,,"473,000","-5,672,000",,
			ChangeInOtherCurrentAssets,"-20,000,000","-50,000,000","2,000,000","-5,000,000","14,000,000","-15,000,000","-25,000,000","26,000,000","-36,000,000","6,000,000","-30,000,000",,,,,,,,,,"-9,746,000",,,,
			ChangeInOtherCurrentLiabilities,"118,000,000","581,000,000","229,000,000","-116,000,000","-848,000,000","-51,000,000","390,000,000","178,000,000","237,000,000","-295,000,000","-115,000,000",,,,,,"18,917,000","296,653,000","96,255,000","96,426,000","44,933,000",,,,
			ChangeInOtherWorkingCapital,,,,,"-881,000,000","-969,000,000","-15,000,000","-4,000,000","237,000,000","-4,398,000","-3,428,000","-47,906,000","-45,542,000","-43,327,000","-50,810,000","-117,314,000","-50,156,000","-235,235,000","-786,700,000",,,"-9,338,000","3,075,000",,
	CashFromDiscontinuedOperatingActivities,,"0","149,000,000","258,000,000","-121,000,000","235,000,000",,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,141,000,000","-1,254,000,000","4,162,000,000","-895,000,000","-1,329,000,000","-103,000,000","-930,000,000","-822,000,000","-1,440,000,000","-1,528,000,000","-1,177,000,000","-912,209,000","-1,445,632,000","-698,106,000","-2,707,815,000","-2,010,063,000","-3,570,964,000","-3,287,427,000","-2,235,856,000","-1,126,007,000","-51,650,000","-298,326,000","-240,237,000",,
	CashFlowFromContinuingInvestingActivities,"-1,141,000,000","-1,254,000,000","-721,000,000","-832,000,000","-1,226,000,000","95,000,000","-930,000,000","-822,000,000","-1,440,000,000","-1,528,000,000","-1,177,000,000","-912,209,000","-1,445,632,000","-698,106,000","-2,707,815,000","-2,010,063,000","-3,570,964,000","-3,287,427,000","-2,235,856,000","-1,126,007,000","-51,650,000","-298,326,000","-240,237,000",,
