name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
DilutedNIAvailtoComStockholders,"1,609,000,000","1,221,000,000","1,832,000,000","-961,000,000","-1,685,000,000","2,698,000,000","2,413,000,000","2,808,000,000","1,679,000,000","1,966,000,000","2,841,000,000","2,305,997,000","1,524,093,000","1,269,508,000","407,463,000","-540,050,000","-188,764,000","116,688,000","442,003,000","283,686,000","495,183,000","66,634,000","-11,844,000","7,874,000","16,862,000"
BasicEPS,"2.14","1.6","2.4","-1.26","-2.21","3.5","3.07","3.55","2.11","2.47","3.52","2.8","1.89","1.74","0.61","-0.82","-0.48","0.33","1.25","0.8","1.52","0.21","-9.71","0.02","0.05"
DilutedEPS,"2.13","1.6","2.4","-1.26","-2.21","3.5","3.07","3.55","2.11","2.47","3.52","2.79","1.85","1.56","0.51","-0.82","-0.48","0.33","1.24","0.8","1.52","0.2","-9.71","0.02","0.05"
BasicAverageShares,"753,500,000","763,000,000","764,000,000","764,000,000","764,000,000","771,000,000","786,000,000","792,000,000","795,000,000","797,000,000","806,000,000","822,282,515","806,395,660","728,343,428","667,463,535","656,836,950","392,131,375","354,807,700","354,277,941","354,161,165","326,486,740","324,658,394","1,220,370","393,700,000","337,240,000"
DilutedAverageShares,"755,000,000","765,000,000","764,000,000","764,000,000","764,000,000","771,000,000","786,000,000","792,000,000","795,000,000","798,000,000","808,000,000","826,316,108","824,556,036","811,816,687","791,760,624","656,836,950","392,131,375","355,789,619","355,264,444","354,526,604","326,848,911","325,190,459","1,220,370","393,700,000","337,240,000"
TotalOperatingIncomeAsReported,"2,706,000,000","2,313,000,000","-792,000,000","-689,000,000","-1,393,000,000","3,365,000,000","3,751,000,000","3,464,000,000","2,502,000,000","2,841,000,000","4,099,000,000","3,408,243,000","2,311,382,000","2,389,887,000","1,180,586,000","-28,740,000","163,663,000","330,010,000","574,097,000","489,451,000","618,468,000","186,126,000","159,935,000","130,202,000","150,960,000"
RentExpenseSupplemental,,,,,,,,,,,,,,"43,366,000","41,302,000","29,899,000","33,540,000",,,,,,,,
TotalExpenses,"8,674,000,000","8,017,000,000","4,880,000,000","4,877,000,000","4,241,000,000","8,647,000,000","9,822,000,000","9,236,000,000","8,560,000,000","8,764,000,000","10,452,000,000","10,337,147,000","8,530,041,000","6,944,830,000","5,503,151,000","4,422,377,000","4,188,715,000","2,620,557,000","1,662,762,000","1,251,461,000","578,588,000","505,628,000","463,401,000","456,771,000","490,239,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,609,000,000","1,221,000,000","1,832,000,000","-961,000,000","-1,685,000,000","2,698,000,000","2,413,000,000","2,808,000,000","1,679,000,000","1,966,000,000","2,841,000,000","2,305,997,000","1,524,093,000","1,560,123,000","599,394,000","-354,479,000","-163,558,000","116,688,000","442,003,000","283,686,000","495,183,000","66,634,000","-11,844,000","7,874,000","16,862,000"
NormalizedIncome,"1,651,607,348.384","1,254,852,000","-1,046,442,000","-971,620,759.837","-1,374,840,000","2,175,680,000","2,608,140,000","2,827,800,000","1,870,316,000","2,041,530,000","2,890,608,000","2,342,349,620","1,805,849,016","1,648,748,218","771,038,000","-153,983,831.907","-143,466,775.244","133,994,707.396","444,468,769.563","421,397,889.621","267,637,200","65,809,000","-12,471,000","9,812,000","16,862,000"
InterestIncome,"293,000,000","288,000,000","116,000,000","4,000,000","21,000,000","74,000,000","59,000,000","16,000,000","10,000,000","15,000,000","26,000,000","16,337,000","23,252,000","14,394,000","8,947,000","11,122,000","19,786,000",,,,,,,,
InterestExpense,"758,000,000","818,000,000","702,000,000","621,000,000","523,000,000","449,000,000","446,000,000","327,000,000","274,000,000","265,000,000","274,000,000","271,211,000","258,564,000","282,949,000","306,813,000","321,870,000","421,825,000",,,,,,,,
NetInterestIncome,"-465,000,000","-530,000,000","-586,000,000","-617,000,000","-502,000,000","-375,000,000","-387,000,000","-311,000,000","-264,000,000","-250,000,000","-248,000,000","-254,874,000","-235,312,000","-268,555,000","-297,866,000","-310,748,000","-402,039,000",,,,,,,,
EBIT,"3,017,000,000","2,593,000,000","-685,000,000","-853,000,000","-1,353,000,000","4,049,000,000","3,772,000,000","3,381,000,000","2,538,000,000","2,887,000,000","4,107,000,000","3,414,723,000","2,321,140,000","2,377,772,000","1,162,718,000","-50,757,000","193,800,000","330,010,000","574,097,000","489,451,000","618,468,000","186,126,000","159,935,000","130,202,000","150,960,000"
EBITDA,"4,359,000,000","3,859,000,000","406,000,000","244,000,000","-301,000,000","5,120,000,000","4,918,000,000","4,589,000,000","3,687,000,000","3,925,000,000","5,179,000,000","4,462,543,000","3,253,351,000","3,215,542,000","1,898,991,000","535,284,000","726,951,000","582,792,000","694,074,000","589,247,000","694,792,000","239,985,000","206,597,000","130,202,000","150,960,000"
ReconciledCostOfRevenue,"5,698,000,000","5,205,000,000","2,460,000,000","2,626,000,000","2,119,000,000","6,099,000,000","6,974,000,000","6,329,000,000","5,686,000,000","6,117,000,000","7,746,000,000","7,516,457,000","6,069,575,000","4,922,677,000","3,875,187,000","2,876,873,000","2,742,587,000","1,695,618,000","1,154,906,000","868,952,000","534,829,000",,,,
ReconciledDepreciation,"1,342,000,000","1,266,000,000","1,091,000,000","1,097,000,000","1,052,000,000","1,071,000,000","1,146,000,000","1,208,000,000","1,149,000,000","1,038,000,000","1,072,000,000","1,047,820,000","932,211,000","837,770,000","736,273,000","586,041,000","533,151,000","252,782,000","119,977,000","99,796,000","76,324,000","53,859,000","46,662,000",,
NetIncomeFromContinuingOperationNetMinorityInterest,"1,609,000,000","1,221,000,000","-1,066,000,000","-1,154,000,000","-1,442,000,000","2,562,000,000","2,413,000,000","2,808,000,000","1,679,000,000","1,966,000,000","2,841,000,000","2,305,997,000","1,524,093,000","1,560,123,000","599,394,000","-354,479,000","-163,558,000","116,688,000","442,003,000","283,686,000","495,183,000","66,634,000","-11,844,000","7,874,000","16,862,000"
TotalUnusualItemsExcludingGoodwill,"-50,000,000","-42,000,000","-22,000,000","-183,000,000","-92,000,000","439,000,000","-220,000,000","-33,000,000","-214,000,000","-83,000,000","-53,000,000","-38,673,000","-308,943,000","-98,582,000","-188,000,000","-202,607,000","-27,217,000","-20,509,000","-2,813,000","-139,775,000","379,243,000","825,000","1,045,000","-1,938,000","0"
TotalUnusualItems,"-50,000,000","-42,000,000","-22,000,000","-183,000,000","-92,000,000","439,000,000","-220,000,000","-33,000,000","-214,000,000","-83,000,000","-53,000,000","-38,673,000","-308,943,000","-98,582,000","-188,000,000","-202,607,000","-27,217,000","-20,509,000","-2,813,000","-139,775,000","379,243,000","825,000","1,045,000","-1,938,000","0"
NormalizedEBITDA,"4,409,000,000","3,901,000,000","428,000,000","427,000,000","-209,000,000","4,681,000,000","5,138,000,000","4,622,000,000","3,901,000,000","4,008,000,000","5,232,000,000","4,501,216,000","3,562,294,000","3,314,124,000","2,086,991,000","737,891,000","754,168,000","603,301,000","696,887,000","729,022,000","315,549,000","239,160,000","205,552,000","132,140,000","150,960,000"
TaxRateForCalcs,"0.148","0.194","0.111","0.003","0.27","0.12","0.113","0.4","0.106","0.09","0.064","0.06","0.088","0.101","0.087","0.01","0.262","0.156","0.123","0.015","0.4","0","0.4","0","0"
TaxEffectOfUnusualItems,"-7,392,651.616","-8,148,000","-2,442,000","-620,759.837","-24,840,000","52,680,000","-24,860,000","-13,200,000","-22,684,000","-7,470,000","-3,392,000","-2,320,380","-27,186,984","-9,956,782","-16,356,000","-2,111,831.907","-7,125,775.244","-3,202,292.604","-347,230.437","-2,063,110.379","151,697,200","0","418,000","0","0"
