name,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993,01/31/1992,01/31/1991,01/31/1990,01/31/1989,01/31/1988,01/31/1987
CommonStockEquity,"7,302,000,000","6,364,000,000","6,003,000,000","5,832,684,000","5,948,212,000","5,048,606,000","5,148,309,000","4,510,599,000","4,307,075,000","4,264,230,000","4,229,893,000","3,665,937,000","3,209,290,000","3,099,899,000","2,889,276,000","2,134,557,000","2,131,245,000","2,290,121,000","1,892,654,000","1,653,482,000","1,552,388,000","1,409,147,000","1,340,698,000","1,218,712,000","1,119,228,000","1,220,700,000","1,091,400,000","977,200,000","482,200,000","499,500,000","483,400,000","397,700,000","260,500,000","270,500,000","228,400,000","543,400,000","256,200,000","201,400,000"
CapitalLeaseObligations,"9,680,000,000","9,385,000,000","9,153,000,000","9,420,821,000","9,227,849,000","243,258,000","221,917,000","176,232,000","85,214,000","60,733,000","0","0","13,117,000","15,844,000","18,199,000","20,374,000","20,374,000","22,382,000","24,236,000","25,947,000","27,528,000","28,988,000","30,336,000",,,,,,,,,,,,,,,
NetTangibleAssets,"7,207,000,000","6,267,000,000","5,906,000,000","5,733,686,000","5,852,666,000","4,951,054,000","5,048,240,000","4,314,728,000","4,113,164,000","3,954,360,000","3,917,206,000","3,349,668,000","3,029,355,000","2,919,963,000","2,709,482,000","1,955,029,000","1,949,721,000","2,107,223,000","1,709,229,000","1,469,719,000","1,368,561,000","1,229,964,000","1,161,597,000","1,033,726,000","928,384,000","1,022,400,000","959,900,000","911,100,000","528,700,000","517,100,000","498,300,000","409,900,000","162,300,000","169,700,000","127,700,000","543,400,000","256,200,000","201,400,000"
WorkingCapital,"2,213,000,000","2,151,000,000","2,791,000,000","4,935,669,000","1,740,375,000","2,937,848,000","3,360,190,000","2,993,118,000","2,370,330,000","2,647,810,000","2,550,155,000","1,950,947,000","2,069,209,000","1,966,406,000","1,908,870,000","858,238,000","1,231,301,000","1,365,833,000","888,276,000","701,008,000","761,228,000","674,195,000","800,916,000","493,188,000","334,197,000","436,300,000","464,900,000","480,000,000","409,100,000","287,900,000","290,200,000","245,400,000","171,600,000","230,400,000","194,100,000","482,400,000","141,900,000","159,200,000"
InvestedCapital,"10,164,000,000","9,723,000,000","9,358,000,000","11,915,289,000","8,184,837,000","7,282,222,000","7,378,916,000","6,738,198,000","5,922,078,000","5,888,094,000","5,504,109,000","4,440,489,000","3,983,766,000","3,874,299,000","3,663,601,000","2,892,992,000","2,966,339,000","3,077,620,000","2,677,280,000","2,327,651,000","2,223,641,000","2,090,271,000","2,013,985,000","1,577,157,000","1,538,954,000","1,441,700,000","1,335,800,000","1,248,700,000","1,251,600,000","790,300,000","700,200,000","581,700,000","574,600,000","585,700,000","531,700,000","888,900,000","286,500,000","232,200,000"
TangibleBookValue,"7,207,000,000","6,267,000,000","5,906,000,000","5,733,686,000","5,852,666,000","4,951,054,000","5,048,240,000","4,314,728,000","4,113,164,000","3,954,360,000","3,917,206,000","3,349,668,000","3,029,355,000","2,919,963,000","2,709,482,000","1,955,029,000","1,949,721,000","2,107,223,000","1,709,229,000","1,469,719,000","1,368,561,000","1,229,964,000","1,161,597,000","1,033,726,000","928,384,000","1,022,400,000","887,200,000","761,100,000","246,200,000","409,600,000","390,800,000","302,400,000","162,300,000","169,700,000","127,700,000","543,400,000","256,200,000","201,400,000"
TotalDebt,"12,542,000,000","12,744,000,000","12,508,000,000","15,503,426,000","11,464,474,000","2,476,874,000","2,452,524,000","2,403,831,000","1,700,217,000","1,684,597,000","1,274,216,000","774,552,000","787,593,000","790,244,000","792,524,000","778,809,000","855,468,000","809,881,000","808,862,000","700,116,000","698,781,000","710,112,000","703,623,000","358,445,000","419,726,000","221,000,000","244,400,000","271,500,000","769,400,000","290,800,000","216,800,000","184,000,000","314,100,000","315,200,000","303,300,000","345,500,000","30,300,000","30,800,000"
NetDebt,,,,,,,,,,,,,,,,"304,908,000","102,482,000",,"318,977,000","366,982,000","424,850,000","188,794,000","180,511,000","225,910,000","47,967,000",,,,"560,200,000","249,200,000","158,700,000","77,300,000","246,800,000","231,900,000","249,000,000","222,800,000",,"14,400,000"
ShareIssued,"1,133,586,545","1,155,437,908","1,181,188,731","1,204,698,124","1,199,099,768","1,217,182,508","1,256,018,044","1,292,638,092","1,326,991,430","1,369,466,400","1,410,033,676","1,447,804,002","1,493,404,056","1,558,629,360","1,637,544,504","1,651,286,368","1,711,798,132","1,814,599,252","1,843,868,240","1,922,796,616","1,996,726,556","2,082,060,164","2,172,301,224","2,243,029,400","2,399,834,904","2,577,128,000","2,558,416,000","2,546,432,000","2,319,552,000","2,316,832,000","2,349,792,000","2,343,104,000","2,233,696,000","2,231,136,000","2,233,088,000","1,799,040,000","1,697,984,000","1,408,000,000"
OrdinarySharesNumber,"1,133,586,545","1,155,437,908","1,181,188,731","1,204,698,124","1,199,099,768","1,217,182,508","1,256,018,044","1,292,638,092","1,326,991,430","1,369,466,400","1,410,033,676","1,447,804,002","1,493,404,056","1,558,629,360","1,637,544,504","1,651,286,368","1,711,798,132","1,814,599,252","1,843,868,240","1,922,796,616","1,996,726,556","2,082,060,164","2,172,301,224","2,243,029,400","2,399,834,904","2,577,128,000","2,558,416,000","2,546,432,000","2,319,552,000","2,316,832,000","2,349,792,000","2,343,104,000","2,233,696,000","2,231,136,000","2,233,088,000","1,799,040,000","1,697,984,000","1,408,000,000"
