name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
	StockholdersEquity,"5,828,000,000","7,224,000,000","6,948,000,000","6,428,000,000","4,706,000,000","4,226,000,000","3,716,800,000","3,218,300,000","3,553,700,000","3,616,200,000","3,560,600,000","3,082,600,000","2,387,900,000","2,258,600,000","2,185,300,000","2,006,000,000","2,321,100,000","1,875,400,000","1,644,200,000","1,534,200,000","1,260,400,000","981,400,000","1,104,000,000","1,087,100,000","1,057,500,000","777,300,000","693,700,000","628,800,000","600,000,000","534,900,000","459,100,000","728,200,000"
		CapitalStock,"3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","600,000","600,000","600,000","300,000","300,000","0","300,000","300,000","200,000",,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,
			CommonStock,"3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","600,000","600,000","600,000","300,000","300,000","0","300,000","300,000","200,000",,,,,,
		AdditionalPaidInCapital,"2,689,000,000","2,675,000,000","2,637,000,000","2,614,000,000","1,145,000,000","1,146,000,000","1,118,700,000","1,104,300,000","1,109,700,000","1,112,400,000","1,121,900,000","1,160,700,000","1,134,300,000","1,100,400,000","1,034,100,000","977,600,000","943,400,000","871,100,000","828,700,000","797,100,000","756,300,000","737,700,000","716,000,000","715,700,000","715,700,000","566,000,000",,,,,,
		RetainedEarnings,"6,152,000,000","7,454,000,000","6,671,000,000","6,296,000,000","5,942,000,000","5,336,000,000","4,531,000,000","4,215,200,000","4,210,100,000","3,717,100,000","3,177,400,000","2,611,200,000","2,110,300,000","1,560,200,000","1,193,400,000","1,200,500,000","1,295,900,000","1,064,100,000","889,200,000","681,400,000","491,300,000","335,800,000","471,000,000","422,900,000","346,400,000","230,200,000","150,700,000","61,800,000","34,100,000","-33,600,000","-98,000,000",
		TreasuryStock,"2,188,000,000","2,032,000,000","1,812,000,000","1,834,000,000","1,657,000,000","1,585,000,000","1,445,400,000","1,381,600,000","1,158,400,000","832,200,000","727,200,000","569,200,000","707,100,000","349,500,000","57,900,000","87,400,000","46,500,000","100,000","100,000","100,000","1,500,000","35,900,000","28,000,000","33,300,000","15,200,000","17,600,000",,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-828,000,000","-876,000,000","-551,000,000","-651,000,000","-727,000,000","-674,000,000","-490,000,000","-722,100,000","-610,200,000","-383,600,000","-14,000,000","-121,300,000","-150,800,000","-53,700,000","14,500,000","-85,900,000","127,100,000","-60,300,000","-74,200,000","55,200,000","14,000,000","-56,500,000","-55,000,000","-18,500,000","10,300,000","-1,500,000",,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,"155,300,000","252,400,000","96,500,000",,,,,,,,,,,,,,
			OtherEquityAdjustments,"-828,000,000","-876,000,000","-551,000,000","-651,000,000","-727,000,000","-674,000,000","-490,000,000","-722,100,000","-610,200,000","-383,600,000","-14,000,000","-121,300,000","-150,800,000",,,"-241,200,000","-125,300,000","-156,800,000",,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,"547,100,000","543,000,000","567,000,000","565,900,000","568,500,000","557,100,000",
	MinorityInterest,"238,000,000","284,000,000","314,000,000","296,000,000","138,000,000","119,000,000","109,100,000","83,600,000","77,800,000","74,700,000","71,800,000","63,500,000","65,100,000","51,200,000","37,400,000","31,500,000","117,900,000","162,100,000","136,100,000","22,200,000","17,200,000","14,500,000","11,000,000","10,300,000","8,800,000","8,500,000","20,700,000","7,000,000","3,200,000","3,200,000","1,700,000","2,000,000"
TotalCapitalization,"9,535,000,000","11,364,000,000","11,209,000,000","10,166,000,000","6,380,000,000","6,167,000,000","5,820,500,000","5,261,900,000","5,662,600,000","4,332,500,000","4,581,600,000","3,906,400,000","3,139,200,000","3,310,500,000","2,958,500,000","2,465,600,000","2,893,700,000","2,444,800,000","2,084,800,000","2,102,200,000","1,905,900,000","1,613,700,000","1,805,000,000","1,827,500,000","1,903,800,000","1,025,800,000","964,100,000","908,100,000","703,100,000","621,700,000","599,000,000","835,700,000"
CommonStockEquity,"5,828,000,000","7,224,000,000","6,948,000,000","6,428,000,000","4,706,000,000","4,226,000,000","3,716,800,000","3,218,300,000","3,553,700,000","3,616,200,000","3,560,600,000","3,082,600,000","2,387,900,000","2,258,600,000","2,185,300,000","2,006,000,000","2,321,100,000","1,875,400,000","1,644,200,000","1,534,200,000","1,260,400,000","981,400,000","1,104,000,000","1,087,100,000","1,057,500,000","777,300,000","693,700,000","628,800,000","600,000,000","534,900,000","459,100,000","728,200,000"
CapitalLeaseObligations,"149,000,000","107,000,000","195,000,000","219,000,000","85,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"2,251,000,000","3,627,000,000","2,578,000,000","2,705,000,000","2,462,000,000","1,934,000,000","1,342,300,000","1,052,600,000","1,252,200,000","2,259,400,000","2,194,100,000","1,694,900,000","958,400,000","976,300,000","975,300,000","953,600,000","1,013,500,000","788,900,000","614,400,000","673,400,000","408,400,000","154,400,000","-57,000,000","-116,000,000","-227,200,000","216,900,000","148,100,000","73,100,000","287,000,000","222,300,000","136,800,000","396,300,000"
WorkingCapital,"2,450,000,000","2,381,000,000","2,799,000,000","2,357,000,000","1,507,000,000","1,406,000,000","1,118,000,000","819,800,000","778,000,000","802,600,000","1,174,600,000","869,700,000","232,400,000","667,600,000","505,600,000","58,200,000","496,400,000","402,700,000","46,600,000","410,500,000","354,300,000","115,300,000","-14,000,000","-119,300,000","-101,500,000","-78,000,000","-88,300,000","-84,800,000","-45,000,000","-32,000,000","6,100,000","6,300,000"
InvestedCapital,"9,608,000,000","11,424,000,000","11,275,000,000","10,215,000,000","6,666,000,000","6,340,000,000","5,905,100,000","5,437,800,000","6,104,000,000","4,956,200,000","4,783,200,000","4,149,800,000","3,717,000,000","3,439,000,000","3,027,600,000","2,786,300,000","2,957,400,000","2,596,500,000","2,384,700,000","2,118,700,000","1,915,900,000","1,628,100,000","1,841,000,000","1,881,900,000","2,037,800,000","1,170,800,000","1,031,800,000","946,100,000","734,700,000","642,200,000","618,700,000","835,700,000"
TangibleBookValue,"2,251,000,000","3,627,000,000","2,578,000,000","2,705,000,000","2,462,000,000","1,934,000,000","1,342,300,000","1,052,600,000","1,252,200,000","2,259,400,000","2,194,100,000","1,694,900,000","958,400,000","976,300,000","975,300,000","953,600,000","1,013,500,000","788,900,000","614,400,000","673,400,000","408,400,000","154,400,000","-57,000,000","-116,000,000","-227,200,000","216,900,000","148,100,000","73,100,000","287,000,000","222,300,000","136,800,000","396,300,000"
TotalDebt,"3,929,000,000","4,307,000,000","4,522,000,000","4,006,000,000","2,045,000,000","2,114,000,000","2,188,300,000","2,219,500,000","2,550,300,000","1,340,000,000","1,222,600,000","1,067,200,000","1,329,100,000","1,180,400,000","842,300,000","780,300,000","636,300,000","721,100,000","740,500,000","584,500,000","655,500,000","646,700,000","737,000,000","794,800,000","980,300,000","393,500,000","338,100,000","317,300,000","134,700,000","107,300,000","159,600,000","107,500,000"
NetDebt,"2,246,000,000","3,117,000,000","2,483,000,000","2,137,000,000","1,128,000,000","1,375,000,000","1,643,000,000","1,775,800,000","1,972,600,000","542,200,000","283,100,000","351,500,000","969,500,000","730,500,000","484,900,000","676,900,000","447,800,000","597,800,000","650,800,000","354,800,000","542,400,000","610,100,000","704,000,000","773,400,000","958,600,000","349,500,000","324,700,000","305,800,000","122,600,000","92,400,000","150,200,000","98,100,000"
ShareIssued,"283,575,876","283,575,876","283,575,876","283,575,876","246,387,057","246,387,057","246,387,057","246,387,057","246,387,057","246,390,620","246,421,893","246,046,318","242,631,410","240,172,412","236,672,820","233,054,090","232,257,144","230,773,200","228,537,964","225,428,732","220,628,760","212,640,032","210,921,352","209,802,264","213,792,000","187,096,000","188,352,000","189,152,000","187,736,000","184,976,000","181,952,000","180,304,000"
OrdinarySharesNumber,"229,783,795","234,122,211","239,776,892","238,930,703","206,407,543","208,214,934","210,812,793","212,262,965","219,324,821","226,430,083","227,932,856","231,145,398","217,028,924","224,632,888","233,675,110","233,054,090","232,257,144","230,773,200","228,537,964","225,428,732","220,628,760","212,640,032","210,921,352","209,802,264","213,792,000","187,096,000","188,352,000","189,152,000","187,736,000","184,976,000","181,952,000","180,304,000"
TreasurySharesNumber,"53,792,081","49,453,665","43,798,984","44,645,173","39,979,514","38,172,123","35,574,264","34,124,092","27,062,236","19,960,537","18,489,037","14,900,920","25,602,486","15,539,524","2,997,710",,,,,,,,,,,,,,,,,
