name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
TotalExpenses,"3,306,907,000","3,264,408,000","3,202,637,000","2,793,862,000","2,102,046,000","2,341,395,000","2,184,585,000","2,084,036,000","2,061,043,000","1,912,454,000","1,816,841,000","1,704,611,000","1,648,493,000","1,612,489,000","1,526,040,000","1,498,480,000","1,516,283,000","1,400,774,000","1,208,484,000","1,052,312,000","872,277,000","691,938,000","581,713,000","483,691,000","392,144,000","316,700,000","247,500,000","194,355,000","151,549,000","106,839,000","76,689,992","60,300,000","47,700,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"116,261,000","101,351,000","43,123,000","72,373,000","-253,365,000","127,293,000","99,035,000","157,392,000","139,494,000","116,523,000","101,276,000","114,356,000","98,423,000","95,720,000","81,713,000","42,833,000","52,293,000","73,964,000","81,282,000","87,948,000","65,336,000","57,230,000","49,075,000","39,309,000","32,101,000","21,700,000","14,000,000","9,939,000","5,912,000","8,609,000","7,247,191","4,700,000","4,200,000"
NormalizedIncome,"186,518,419.685","153,908,910","91,774,360","109,865,800","-90,590,408","161,485,993","125,586,756","171,564,600","149,441,541","133,269,479","112,279,012","123,380,195","114,464,375","104,378,585","85,503,358.082","67,186,875.222","55,097,712.265","73,257,700.955","79,810,598.512","87,583,013.441","64,705,831.002","55,319,629.571","47,674,510.613","38,250,451.849","32,380,843.103","21,319,298.246","11,744,075.829","9,663,899.17","6,151,271.501","8,463,422.918","7,185,889.124","4,198,666.667","4,200,000"
InterestIncome,,,,,,,,,,,,,,"842,000","192,000","372,000","1,849,000","4,703,000","6,123,000","4,860,000",,,,,,,,,"511,809",,"1,736,269",,
InterestExpense,"8,619,000","8,552,000","6,043,000","10,698,000","8,599,000","2,497,000","6,783,000",,,,,,,"4,918,000","16,808,000","23,433,000","14,788,000","10,852,000","1,878,000","942,000",,,,,,,,,"13,468",,"7,012",,
NetInterestIncome,"-8,619,000","-8,552,000","-6,043,000","-10,698,000","-8,599,000","-2,497,000","-6,783,000","-5,900,000","-9,225,000","-5,894,000","-6,187,000","-4,504,000","-4,725,000","-4,307,000","-17,122,000","-23,061,000","-12,939,000","-6,149,000","4,245,000","3,918,000","2,234,000","3,354,000",,,,,"2,955,000","520,000","499,000","1,127,000","1,729,257",,
EBIT,"125,154,000","108,566,000","38,935,000","82,318,000","-347,437,000","142,831,000","114,194,000","176,466,000","214,676,000","188,155,000","159,783,000","173,299,000","160,524,000","145,135,000","133,364,000","74,740,000","88,043,000","116,515,000","115,012,000","135,158,000","96,955,000","81,897,000","70,257,000","55,439,000","46,137,000","30,800,000","17,700,000","14,234,000","8,756,000","10,326,000","10,729,098","6,700,000","4,300,000"
EBITDA,"221,719,000","201,702,000","131,315,000","171,972,000","-256,022,000","230,964,000","210,170,000","269,195,000","302,686,000","273,718,000","242,618,000","251,857,000","234,957,000","217,093,000","205,504,000","149,924,000","161,333,000","180,717,000","168,076,000","180,335,000","132,936,000","110,125,000","93,112,000","72,896,000","59,819,000","41,700,000","26,200,000","20,930,000","14,106,000","13,311,000","14,378,558","9,000,000","5,700,000"
ReconciledCostOfRevenue,"2,049,559,000","2,031,395,000","2,022,877,000","1,725,761,000","1,236,918,000","1,461,450,000","1,367,014,000","1,296,983,000","1,286,626,000","1,188,849,000","1,136,408,000","1,058,754,000","1,030,345,000","1,015,826,000","949,809,000","1,325,864,000","1,347,379,000","1,226,157,000","1,057,725,000","935,315,000","779,545,000","615,719,000","516,525,000","431,236,000","346,688,000","278,300,000","140,200,000","170,917,000","133,567,000","89,923,000","65,103,444","20,700,000","15,900,000"
ReconciledDepreciation,"96,565,000","93,136,000","92,380,000","89,654,000","91,415,000","88,133,000","95,976,000","92,729,000","88,010,000","85,563,000","82,835,000","78,558,000","74,433,000","71,958,000","72,140,000","75,184,000","73,290,000","64,202,000","53,064,000","45,177,000","35,981,000","28,228,000","22,855,000","17,457,000","13,682,000","10,900,000","8,500,000","6,696,000","5,350,000","2,985,000","3,649,460","2,300,000","1,400,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"116,261,000","101,351,000","43,123,000","72,373,000","-253,365,000","127,293,000","99,035,000","157,392,000","139,494,000","116,523,000","101,276,000","114,356,000","98,423,000","95,720,000","81,713,000","42,833,000","52,293,000","73,964,000","81,282,000","87,948,000","65,336,000","57,230,000","49,075,000","39,309,000","32,101,000","21,700,000","14,000,000","9,939,000","5,912,000","8,609,000","7,247,191","4,700,000","4,200,000"
TotalUnusualItemsExcludingGoodwill,"-70,423,000","-66,529,000","-61,584,000","-51,360,000","-228,616,000","-37,699,000","-28,798,000","-23,621,000","-13,683,000","-22,909,000","-15,052,000","-12,345,000","-21,825,000","-11,685,000","-5,153,000","-29,172,000","-3,929,000","1,009,000","2,048,000","557,000","966,000","2,944,000","2,178,000","1,654,000","-439,000","600,000","3,400,000","420,000","-360,000","197,000","90,695","800,000",
TotalUnusualItems,"-70,423,000","-66,529,000","-61,584,000","-51,360,000","-228,616,000","-37,699,000","-28,798,000","-23,621,000","-13,683,000","-22,909,000","-15,052,000","-12,345,000","-21,825,000","-11,685,000","-5,153,000","-29,172,000","-3,929,000","1,009,000","2,048,000","557,000","966,000","2,944,000","2,178,000","1,654,000","-439,000","600,000","3,400,000","420,000","-360,000","197,000","90,695","800,000",
NormalizedEBITDA,"292,142,000","268,231,000","192,899,000","223,332,000","-27,406,000","268,663,000","238,968,000","292,816,000","316,369,000","296,627,000","257,670,000","264,202,000","256,782,000","228,778,000","210,657,000","179,096,000","165,262,000","179,708,000","166,028,000","179,778,000","131,970,000","107,181,000","90,934,000","71,242,000","60,258,000","41,100,000","22,800,000","20,510,000","14,466,000","13,114,000","14,287,863","8,200,000","5,700,000"
TaxRateForCalcs,"0.002","0.21","0.21","0.27","0.288","0.093","0.078","0.4","0.273","0.269","0.269","0.269","0.265","0.259","0.264","0.165","0.286","0.3","0.282","0.345","0.348","0.351","0.357","0.36","0.363","0.365","0.336","0.345","0.335","0.261","0.324","0.373","0.4"
TaxEffectOfUnusualItems,"-165,580.315","-13,971,090","-12,932,640","-13,867,200","-65,841,408","-3,506,007","-2,246,244","-9,448,400","-3,735,459","-6,162,521","-4,048,988","-3,320,805","-5,783,625","-3,026,415","-1,362,641.918","-4,818,124.778","-1,124,287.735","302,700.955","576,598.512","192,013.441","335,831.002","1,033,629.571","777,510.613","595,451.849","-159,156.897","219,298.246","1,144,075.829","144,899.17","-120,728.499","51,422.918","29,393.124","298,666.667","0"
