name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988
		DeferredTax,"-1,446,000,000","-1,649,000,000","-1,910,000,000","-563,000,000","-269,000,000","-1,370,000,000","-197,000,000","-350,000,000","1,473,000,000","2,120,000,000","-94,000,000","1,585,000,000","1,754,000,000","-11,071,000,000","34,000,000",,,,,"787,000,000","4,283,000,000","2,057,000,000","-783,000,000","-1,703,000,000","2,155,000,000",,,,,,,,"-114,100,000","-1,014,600,000","-483,200,000","-41,600,000",
			DeferredIncomeTax,"-1,446,000,000","-1,649,000,000","-1,910,000,000","-563,000,000","-269,000,000","-1,370,000,000","-197,000,000","-350,000,000","1,473,000,000","2,120,000,000","-94,000,000","1,585,000,000","1,754,000,000","-11,071,000,000","34,000,000",,,,,"787,000,000","4,283,000,000","2,057,000,000","-783,000,000","-1,703,000,000","2,155,000,000",,,,,,,,"-114,100,000","-1,014,600,000","-483,200,000","-41,600,000",
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,"-592,000,000","578,000,000",,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"32,000,000","0","23,000,000","804,000,000","0","0",,,,,,,"0","961,000,000","7,913,000,000","2,400,000,000",,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"543,000,000","438,000,000","46,000,000","-298,000,000","929,000,000","413,000,000","504,000,000","598,000,000","672,000,000","418,000,000","305,000,000","210,000,000","83,000,000","-34,000,000","-165,000,000","1,030,000,000","1,874,000,000","668,000,000",,,,,,,"4,118,000,000","3,288,000,000","3,450,000,000","4,036,000,000","3,168,000,000","2,631,000,000","2,373,000,000","1,322,000,000","1,681,000,000",,,,
		StockBasedCompensation,"497,000,000","460,000,000","336,000,000","305,000,000","199,000,000","228,000,000","191,000,000","246,000,000","210,000,000","199,000,000","180,000,000","159,000,000","140,000,000","171,000,000","34,000,000",,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"216,000,000","673,000,000","386,000,000","-186,000,000","1,231,000,000","125,000,000","17,000,000","65,000,000","57,000,000","-645,000,000","-467,000,000","-706,000,000","-226,000,000","574,000,000","130,000,000","7,708,000,000","3,717,000,000","2,921,000,000","6,796,000,000","6,854,000,000","8,088,000,000","1,807,000,000","-12,412,000,000","1,263,000,000","456,000,000","3,021,000,000","-4,107,000,000","-1,779,000,000","-4,474,000,000","1,117,000,000","-3,867,000,000","-720,000,000","7,364,000,000","2,731,200,000","286,300,000","-271,200,000",
		ChangeInWorkingCapital,"1,605,000,000","1,163,000,000","-7,051,000,000","4,701,000,000","18,998,000,000","6,204,000,000","1,306,000,000","1,986,000,000","1,488,000,000","-2,050,000,000","-311,000,000","-4,162,000,000","-4,488,000,000","-3,908,000,000","-1,044,000,000","1,309,000,000","-9,956,000,000","-3,713,000,000","-1,192,000,000","-1,637,000,000","1,306,000,000","-2,525,000,000","5,428,000,000","3,976,000,000","1,380,000,000","-257,000,000","3,171,000,000","4,843,000,000","3,792,000,000","1,431,000,000","4,036,000,000","4,088,000,000","3,395,000,000","2,883,500,000","-213,900,000","2,120,200,000",
			ChangeInReceivables,"-7,649,000,000","-7,447,000,000","-11,743,000,000","6,515,000,000","12,041,000,000","738,000,000","-4,647,000,000","-3,133,000,000","-4,304,000,000","-8,653,000,000","-5,104,000,000","-4,957,000,000","-3,686,000,000","-1,942,000,000","695,000,000","2,612,000,000","1,095,000,000","45,000,000","2,221,000,000","-1,058,000,000","-499,000,000","-560,000,000","-153,000,000","388,000,000","-1,204,000,000","-1,153,000,000","-25,000,000","77,000,000","-3,511,000,000","-714,000,000","-1,096,000,000","34,000,000","103,000,000","672,900,000","828,600,000","-1,075,500,000",
				ChangesInAccountReceivables,"-7,649,000,000","-7,447,000,000","-11,743,000,000","6,515,000,000","12,041,000,000","738,000,000","-4,647,000,000","-3,133,000,000","-4,304,000,000","-8,653,000,000","-5,104,000,000","-4,957,000,000","-3,686,000,000","-1,942,000,000","695,000,000","2,612,000,000","1,095,000,000","45,000,000",,,,,,,"-1,204,000,000","-1,153,000,000","-25,000,000","77,000,000","-3,511,000,000","-714,000,000","-1,096,000,000","34,000,000",,,,,
			ChangeInInventory,"290,000,000","-1,219,000,000","-2,576,000,000","-1,778,000,000","148,000,000","206,000,000","-828,000,000","-970,000,000","-803,000,000","-1,155,000,000","-936,000,000","-437,000,000","-1,401,000,000","-367,000,000","-903,000,000","2,201,000,000","-358,000,000","371,000,000","-695,000,000","-76,000,000","-130,000,000","-505,000,000","-644,000,000","1,125,000,000","-1,369,000,000","955,000,000","-173,000,000","1,234,000,000","553,000,000","-46,000,000","-894,000,000","-275,000,000","380,000,000","78,200,000","320,300,000","-219,100,000",
			ChangeInPayablesAndAccruedExpense,"8,964,000,000","9,829,000,000","7,268,000,000","-36,000,000","6,809,000,000","5,260,000,000","6,781,000,000","6,089,000,000","6,595,000,000","7,758,000,000","5,729,000,000","1,232,000,000","599,000,000","-1,599,000,000","-836,000,000","-2,832,000,000","-12,647,000,000","1,348,000,000","6,553,000,000","-347,000,000","-7,722,000,000","-939,000,000","6,471,000,000","3,733,000,000","3,953,000,000","-59,000,000","3,369,000,000","3,532,000,000","6,750,000,000","2,191,000,000","6,026,000,000","4,329,000,000","2,912,000,000","3,147,700,000","155,000,000","1,960,300,000",
				ChangeInPayable,,,,"-36,000,000","6,809,000,000","5,260,000,000","6,781,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,,"-36,000,000","6,809,000,000","5,260,000,000","6,781,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,"34,000,000","-746,000,000",,,,"-629,000,000",,,,,,,,,,,,,"-442,800,000","-1,015,300,000","-1,517,800,000","1,454,500,000",
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,"-11,071,000,000",,"74,000,000","1,954,000,000","-5,477,000,000","-9,271,000,000","473,000,000","9,657,000,000","-521,000,000","-246,000,000","-1,270,000,000",,,,,,,,,,,,,
		DividendPaidCFO,,"-33,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendReceivedCFO,,"-33,000,000","3,324,000,000","116,000,000","130,000,000","203,000,000","206,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,"0","0","26,000,000","-11,000,000","49,000,000","461,000,000",,,,,,,,,,,,,,,,
InvestingCashFlow,"-23,392,000,000","-17,628,000,000","-4,347,000,000","2,745,000,000","-18,615,000,000","-13,721,000,000","-16,261,000,000","-19,360,000,000","-25,302,000,000","-26,162,000,000","-21,124,000,000","-19,731,000,000","-14,290,000,000","-3,041,000,000","6,908,000,000","6,619,000,000","-3,143,000,000","-6,457,000,000","-24,864,000,000","5,756,000,000","-7,410,000,000","-3,002,000,000","3,152,000,000","-16,517,000,000","-36,151,000,000","-38,829,000,000","-31,356,000,000","-36,076,000,000","-31,807,000,000","-35,507,000,000","-36,766,000,000","-23,457,000,000","-12,811,000,000","-8,183,100,000","-13,795,900,000","-9,270,200,000","-18,416,400,000"
	CashFlowFromContinuingInvestingActivities,"-23,392,000,000","-17,628,000,000","-4,347,000,000","2,745,000,000","-18,615,000,000","-13,721,000,000","-16,261,000,000","-19,360,000,000","-25,302,000,000","-26,162,000,000","-21,124,000,000","-19,731,000,000","-14,290,000,000","-3,041,000,000","6,908,000,000","6,619,000,000","-3,143,000,000","-6,457,000,000","-24,864,000,000","5,805,000,000","-7,090,000,000","-3,002,000,000","3,152,000,000","-16,517,000,000","-36,151,000,000","-38,829,000,000","-31,356,000,000","-36,076,000,000","-31,807,000,000","-35,507,000,000","-36,766,000,000","-23,457,000,000","-12,811,000,000","-8,183,100,000","-13,795,900,000","-9,270,200,000","-18,416,400,000"
		CapitalExpenditureReported,"-8,701,000,000","-8,236,000,000","-6,866,000,000","-6,227,000,000","-5,742,000,000","-7,632,000,000","-7,785,000,000","-7,049,000,000","-6,992,000,000","-7,196,000,000","-7,463,000,000","-6,597,000,000","-5,488,000,000","-4,293,000,000","-4,092,000,000","-4,059,000,000","-6,696,000,000","-6,022,000,000","-6,848,000,000","-7,516,000,000",,,,,"-8,348,000,000","-7,659,000,000","-7,756,000,000","-8,717,000,000","-8,651,000,000","-8,997,000,000","-8,546,000,000","-6,814,000,000","-5,790,000,000",,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,"-1,728,000,000","420,000,000","-2,449,000,000","-7,539,000,000","-8,852,000,000","-6,952,000,000","-8,348,000,000","-1,739,000,000","-1,790,000,000","-958,000,000","-1,759,000,000","-1,459,000,000","-924,000,000","884,000,000","263,000,000","-5,573,900,000","-30,554,200,000","-133,562,000,000","-90,221,600,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,"-6,848,000,000","-7,517,000,000","-8,930,000,000","-9,241,000,000","-9,109,000,000","-6,952,000,000","-8,348,000,000",,,,,"-1,459,000,000","-924,000,000","-6,814,000,000","0","-5,847,300,000","-31,227,300,000","-133,562,000,000","-90,221,600,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,"5,120,000,000","7,937,000,000","6,481,000,000","1,702,000,000","257,000,000",,,,,,,"0","0","884,000,000","263,000,000","273,400,000","673,100,000",,
		NetBusinessPurchaseAndSale,"-2,985,000,000","-2,733,000,000","-289,000,000","88,000,000","1,336,000,000","0","0",,"0","0","-477,000,000","0","0","264,000,000","956,000,000","-25,442,000,000","-37,721,000,000","-54,445,000,000","-59,737,000,000","-48,118,000,000","-62,777,000,000",,"-289,000,000","-2,735,000,000","-2,774,000,000","-5,907,000,000","-344,000,000","-998,000,000","-166,000,000","0","-485,000,000","-163,000,000","-409,000,000",,,,
			PurchaseOfBusiness,"-2,985,000,000","-2,733,000,000","-738,000,000","-57,000,000","-4,000,000",,,,"0","0","-477,000,000","0","0","-69,000,000","-456,000,000","-26,735,000,000","-44,575,000,000","-55,681,000,000","-59,793,000,000","-56,055,000,000",,,,,"-2,774,000,000","-5,907,000,000","-344,000,000","-998,000,000","-166,000,000","0","-485,000,000","-336,000,000","-461,000,000",,,,
			SaleOfBusiness,,"0","449,000,000","145,000,000","1,340,000,000","0","0",,,,,"9,000,000","257,000,000","333,000,000","1,412,000,000","1,293,000,000","6,854,000,000","1,236,000,000","56,000,000","7,937,000,000",,,,,,,,,,"0","715,000,000","173,000,000","52,000,000",,,,
		NetInvestmentPurchaseAndSale,"1,786,000,000","3,972,000,000","1,753,000,000","5,466,000,000","-7,552,000,000","-657,000,000","3,745,000,000","2,431,000,000","-1,249,000,000","-379,000,000","1,851,000,000","-1,963,000,000","-2,123,000,000","2,425,000,000","890,000,000","-3,856,000,000","-175,000,000","8,806,000,000","-5,222,000,000","-3,148,000,000","4,881,000,000","-692,000,000","-131,000,000","1,402,000,000","-464,000,000","-1,057,000,000","1,000,000","423,000,000","1,844,000,000","-948,000,000","-940,000,000","119,000,000","-1,516,000,000","13,201,800,000","13,202,000,000","29,302,600,000","154,300,000"
			PurchaseOfInvestment,"-10,142,000,000","-8,728,000,000","-17,458,000,000","-27,763,000,000","-39,947,000,000","-17,586,000,000","-17,140,000,000","-27,567,000,000","-31,428,000,000","-41,279,000,000","-48,694,000,000","-120,210,000,000","-95,872,000,000","-68,723,000,000","-100,150,000,000","-78,200,000,000","-64,754,000,000","-11,423,000,000","-23,678,000,000","-11,883,000,000","-11,767,000,000","-10,074,000,000","-4,055,000,000","-13,223,000,000","-5,959,000,000","-4,509,000,000","-2,860,000,000","-3,110,000,000","-8,026,000,000","-6,325,000,000","-11,100,000,000","-114,234,000,000","-63,314,000,000","-6,168,700,000","-116,929,600,000","-7,373,100,000","-75,128,400,000"
			SaleOfInvestment,"11,928,000,000","12,700,000,000","19,211,000,000","33,229,000,000","32,395,000,000","16,929,000,000","20,885,000,000","29,998,000,000","30,179,000,000","40,900,000,000","50,545,000,000","118,247,000,000","93,749,000,000","71,148,000,000","101,040,000,000","74,344,000,000","64,579,000,000","20,229,000,000","18,456,000,000","8,735,000,000","16,648,000,000","9,382,000,000","3,924,000,000","14,625,000,000","5,495,000,000","3,452,000,000","2,861,000,000","3,533,000,000","9,870,000,000","5,377,000,000","10,160,000,000","114,353,000,000","61,798,000,000","19,370,500,000","130,131,600,000","36,675,700,000","75,282,700,000"
		NetOtherInvestingChanges,"-13,492,000,000","-10,631,000,000","1,055,000,000","3,418,000,000","-6,657,000,000","-5,432,000,000","-12,221,000,000","-14,742,000,000","-17,061,000,000","-18,587,000,000","-15,035,000,000","-11,171,000,000","-6,679,000,000","-1,437,000,000","9,154,000,000","39,976,000,000","41,449,000,000","45,204,000,000","46,943,000,000","64,587,000,000","53,255,000,000","5,229,000,000","12,424,000,000","-8,232,000,000","-24,565,000,000","-22,467,000,000","-21,467,000,000","-26,784,000,000","-23,075,000,000","-24,103,000,000","-25,871,000,000","-17,483,000,000","-5,359,000,000","-15,811,000,000","3,556,300,000","94,989,200,000","71,650,900,000"
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,,,,,,"0","0","0","0","-49,000,000","-320,000,000",,,,,,,,,,,,,,,,
FinancingCashFlow,"3,429,000,000","2,584,000,000","2,511,000,000","-23,498,000,000","2,315,000,000","-3,129,000,000","-122,000,000","3,394,000,000","7,400,000,000","14,266,000,000","3,423,000,000","8,133,000,000","3,705,000,000","-4,241,000,000","-24,421,000,000","-22,830,000,000","-9,104,000,000","-5,268,000,000","15,273,000,000","-20,800,000,000","-9,912,000,000","-5,195,000,000","-10,387,000,000","-2,603,000,000","3,771,000,000","11,861,000,000","6,237,000,000","9,200,000,000","11,578,000,000","16,477,000,000","17,572,000,000","10,944,000,000","116,000,000","1,470,100,000","7,774,900,000","-1,960,000,000","8,305,300,000"
	CashFlowFromContinuingFinancingActivities,"3,429,000,000","2,584,000,000","2,511,000,000","-23,498,000,000","2,315,000,000","-3,129,000,000","-122,000,000","3,394,000,000","7,400,000,000","14,266,000,000","3,423,000,000","8,133,000,000","3,705,000,000","-4,241,000,000","-24,421,000,000","-22,830,000,000","-9,104,000,000","-5,268,000,000","15,273,000,000","-20,800,000,000","-9,912,000,000","-5,195,000,000","-10,387,000,000","-2,603,000,000","3,771,000,000","11,861,000,000","6,237,000,000","9,200,000,000","11,578,000,000","16,477,000,000","17,572,000,000","10,944,000,000","116,000,000","1,470,100,000","7,774,900,000","-1,960,000,000","8,305,300,000"
		NetIssuancePaymentsOfDebt,"7,432,000,000","8,155,000,000","5,275,000,000","-22,990,000,000","3,095,000,000","-277,000,000","3,139,000,000","6,260,000,000","11,028,000,000","17,148,000,000","7,314,000,000","9,663,000,000","4,434,000,000","-4,333,000,000","-18,558,000,000","-21,710,000,000","-9,256,000,000","-5,399,000,000","15,832,000,000","-20,234,000,000","-8,892,000,000","-4,389,000,000","4,929,000,000","634,000,000","14,482,000,000","15,952,000,000","13,939,000,000","10,920,000,000","12,196,000,000","18,785,000,000","17,399,000,000","14,384,000,000","2,840,000,000","6,354,800,000","9,279,500,000","3,029,100,000","12,118,200,000"
			NetLongTermDebtIssuance,"9,321,000,000","9,694,000,000","-185,000,000","-26,263,000,000","5,386,000,000","1,107,000,000","5,958,000,000","5,031,000,000","7,164,000,000","15,502,000,000","11,184,000,000","12,590,000,000","3,226,000,000","-7,174,000,000","-16,804,000,000","-15,829,000,000","-4,136,000,000","-6,318,000,000","21,657,000,000","-11,521,000,000",,,,,"21,014,000,000","10,834,000,000","6,001,000,000","5,140,000,000","8,571,000,000","12,488,000,000","7,880,000,000","8,385,000,000","527,000,000",,,,
				LongTermDebtIssuance,"54,218,000,000","51,659,000,000","45,470,000,000","27,901,000,000","65,900,000,000","47,604,000,000","50,130,000,000","45,801,000,000","45,961,000,000","48,860,000,000","40,043,000,000","40,543,000,000","32,436,000,000","35,921,000,000","30,821,000,000","45,993,000,000","42,163,000,000","33,113,000,000","58,258,000,000","24,559,000,000",,,,,"39,449,000,000","40,327,000,000","24,083,000,000","24,023,000,000","24,030,000,000","24,154,000,000","22,043,000,000","22,552,000,000","15,247,000,000",,,,
				LongTermDebtPayments,"-44,897,000,000","-41,965,000,000","-45,655,000,000","-54,164,000,000","-60,514,000,000","-46,497,000,000","-44,172,000,000","-40,770,000,000","-38,797,000,000","-33,358,000,000","-28,859,000,000","-27,953,000,000","-29,210,000,000","-43,095,000,000","-47,625,000,000","-61,822,000,000","-46,299,000,000","-39,431,000,000","-36,601,000,000","-36,080,000,000",,,,,"-18,435,000,000","-29,493,000,000","-18,082,000,000","-18,883,000,000","-15,459,000,000","-11,666,000,000","-14,163,000,000","-14,167,000,000","-14,720,000,000",,,,
			NetShortTermDebtIssuance,"-1,889,000,000","-1,539,000,000","5,460,000,000","3,273,000,000","-2,291,000,000","-1,384,000,000","-2,819,000,000","1,229,000,000","3,864,000,000","1,646,000,000","-3,870,000,000","-2,927,000,000","1,208,000,000","2,841,000,000","-1,754,000,000","-5,881,000,000","-5,120,000,000","919,000,000","-5,825,000,000","-8,713,000,000",,,,,"-7,182,000,000","5,118,000,000","7,938,000,000","5,780,000,000","3,625,000,000","6,297,000,000","9,519,000,000","5,999,000,000","2,313,000,000",,,,
				ShortTermDebtIssuance,,,,,,,,"1,229,000,000","3,864,000,000","1,646,000,000","0","0","1,208,000,000","2,841,000,000","0",,,,,,,,,,,,,"5,780,000,000","3,625,000,000","6,297,000,000","9,519,000,000","5,999,000,000","2,313,000,000",,,,
				ShortTermDebtPayments,,,,,,,,,"0",,"-3,870,000,000","-2,927,000,000","0","0","-1,754,000,000","-5,881,000,000",,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-579,000,000","-335,000,000","-484,000,000","0","0","-237,000,000","-164,000,000","-131,000,000","-145,000,000","-129,000,000","-1,964,000,000","-213,000,000","-125,000,000","0","1,339,000,000","2,450,000,000","756,000,000","219,000,000","248,000,000","325,000,000","-151,000,000","9,000,000","5,010,000,000","-1,385,000,000","-1,229,000,000","-433,000,000","-515,000,000","748,000,000","2,089,000,000","601,000,000","715,000,000","394,000,000","221,000,000","2,684,800,000","250,000,000","540,500,000","-816,000,000"
			CommonStockIssuance,,,,,,,,,,,,,"0","0","1,339,000,000","2,450,000,000","756,000,000","250,000,000","431,000,000","895,000,000","21,000,000","9,000,000","5,187,000,000","453,000,000","592,000,000","274,000,000","154,000,000","763,000,000","2,089,000,000","601,000,000","715,000,000","394,000,000","221,000,000","2,684,800,000","250,000,000","1,435,000,000",
			CommonStockPayments,"-579,000,000","-335,000,000","-484,000,000","0","0","-237,000,000","-164,000,000","-131,000,000","-145,000,000","-129,000,000","-1,964,000,000","-213,000,000","-125,000,000","0","0","0","0","-31,000,000","-183,000,000","-570,000,000","-172,000,000",,"-177,000,000","-1,385,000,000","-1,821,000,000","-707,000,000","-669,000,000","-15,000,000","0",,"-145,000,000",,"0",,,"-894,500,000","-816,000,000"
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-420,000,000","0","0","-1,875,000,000","417,000,000","375,000,000","1,387,000,000",,,,
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"417,000,000",,"1,387,000,000",,,,
			PreferredStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-420,000,000","0","0",,,,,,,,
		CashDividendsPaid,"-3,126,000,000","-4,995,000,000","-2,009,000,000","-403,000,000","-596,000,000","-2,389,000,000","-2,905,000,000","-2,584,000,000","-3,376,000,000","-2,380,000,000","-1,952,000,000","-1,574,000,000","-763,000,000","0","0",,"0","0","-468,000,000","-738,000,000","-733,000,000","-733,000,000","-743,000,000","-1,929,000,000","-2,751,000,000","-2,290,000,000","-5,348,000,000","-2,020,000,000","-1,800,000,000","-1,559,000,000","-1,205,000,000","-1,086,000,000","-977,000,000","-926,700,000","-1,488,600,000","-1,853,500,000","-1,193,500,000"
