name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
			SaleOfBusiness,,,,,,,,,,,,,"83,000,000","1,124,000,000","276,000,000","343,000,000","93,000,000",,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"51,000,000","19,000,000","46,000,000","16,000,000","11,000,000","16,000,000","95,000,000","183,000,000","670,000,000","230,000,000","3,403,000,000","2,194,000,000","1,017,000,000","2,638,000,000","711,000,000","-721,000,000","1,354,000,000","7,308,000,000","-1,417,000,000","-3,149,000,000","-1,535,000,000","-5,605,000,000","23,000,000","233,000,000","345,000,000","-496,000,000","164,000,000","-37,000,000","52,000,000","-32,000,000","40,000,000","-105,000,000","-22,000,000","81,000,000","-110,000,000","-57,000,000"
			PurchaseOfInvestment,,,,,,,,,,,,,"-58,000,000",,"-6,000,000","-721,000,000","-282,000,000",,"-1,417,000,000","-3,157,000,000","-1,535,000,000","-6,270,000,000",,,,"-496,000,000",,"-37,000,000",,"-32,000,000",,"-105,000,000","-22,000,000",,"-110,000,000","-57,000,000"
			SaleOfInvestment,"51,000,000","19,000,000","46,000,000","16,000,000","11,000,000","16,000,000","95,000,000","183,000,000","670,000,000","230,000,000","3,403,000,000","2,194,000,000","1,075,000,000","2,638,000,000","717,000,000","0","1,354,000,000","7,308,000,000",,"8,000,000","682,000,000","665,000,000","23,000,000","233,000,000","345,000,000",,"164,000,000",,"52,000,000",,"40,000,000",,,"81,000,000",,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,"113,000,000",,,,,"816,000,000","96,000,000","4,063,000,000","1,433,000,000","2,556,000,000","383,000,000","-38,000,000","-225,000,000","-322,000,000","-871,000,000","-408,000,000","-117,000,000","-52,000,000","-117,000,000","-92,000,000"
	CashFromDiscontinuedInvestingActivities,,,,,,,,,"0","0","-93,000,000","-365,000,000","-173,000,000","-8,000,000","-343,000,000","-71,000,000",,,,,"-2,937,000,000","-87,000,000",,,,,,,,,,,,,,
FinancingCashFlow,"-1,409,000,000","-1,295,000,000","-906,000,000","-429,000,000","-966,000,000","-1,144,000,000","220,000,000","-722,000,000","-1,042,000,000","-2,398,000,000","-1,759,000,000","-866,000,000","-2,294,000,000","-5,592,000,000","-837,000,000","-210,000,000","-645,000,000","-3,301,000,000","-3,161,000,000","-907,000,000","1,261,000,000","-1,481,000,000","-484,000,000","-1,820,000,000","5,119,000,000","788,000,000","1,872,000,000","-39,000,000","-496,000,000","1,276,000,000","1,271,000,000","402,000,000","-73,000,000","-89,000,000","170,000,000","68,000,000"
	CashFlowFromContinuingFinancingActivities,"-1,409,000,000","-1,295,000,000","-906,000,000","-429,000,000","-966,000,000","-1,144,000,000","220,000,000","-722,000,000","-1,042,000,000","-2,398,000,000","-1,763,000,000","-842,000,000","-2,077,000,000","-5,528,000,000","-40,000,000","493,000,000","-645,000,000","-3,301,000,000","-3,138,000,000","-1,190,000,000","-1,519,000,000","-757,000,000","-484,000,000","-1,820,000,000","5,119,000,000","788,000,000","1,872,000,000","-39,000,000","-496,000,000","1,276,000,000","1,271,000,000","402,000,000","-73,000,000","-89,000,000","170,000,000","68,000,000"
		NetIssuancePaymentsOfDebt,"-305,000,000","-1,000,000","310,000,000","491,000,000","-22,000,000","-561,000,000","598,000,000","-11,000,000","-13,000,000","967,000,000","910,000,000","589,000,000","334,000,000","-1,219,000,000","-1,016,000,000","-218,000,000","-268,000,000","-213,000,000","48,000,000","-1,121,000,000","-2,769,000,000","-1,139,000,000","-521,000,000","-1,826,000,000","5,069,000,000","51,000,000","2,107,000,000","110,000,000","-242,000,000","1,463,000,000","359,000,000","409,000,000","-140,000,000","-8,000,000","215,000,000","138,000,000"
			NetLongTermDebtIssuance,"-305,000,000","-1,000,000","310,000,000","491,000,000","-22,000,000","-561,000,000","598,000,000","-11,000,000","-13,000,000","967,000,000","910,000,000","589,000,000","334,000,000","-1,219,000,000","-1,011,000,000","-132,000,000","-218,000,000",,,,,,,,,,,,,,,,,,,
