name,ttm,07/31/2024,07/31/2023,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015,07/31/2014,07/31/2013,07/31/2012,07/31/2011,07/31/2010,07/31/2009,07/31/2008,07/31/2007,07/31/2006,07/31/2005,07/31/2004,07/31/2003,07/31/2002,07/31/2001,07/31/2000,07/31/1999,07/31/1998,07/31/1997,07/31/1996,07/31/1995,07/31/1994,07/31/1993,07/31/1992,07/31/1991,07/31/1990,07/31/1989
	ChangesInCash,"-2,754,000,000","-2,754,000,000","3,153,000,000","-1,183,000,000","-1,928,000,000","70,000,000","2,779,000,000","-2,780,000,000","4,034,000,000","754,000,000","151,000,000","-1,199,000,000","-1,874,000,000","2,137,000,000","3,081,000,000","-1,137,000,000","527,000,000","1,463,000,000","431,000,000","-1,445,000,000","1,020,000,000","-203,000,000","-5,559,000,000","4,611,000,000","639,000,000","3,321,000,000","294,000,000","310,000,000","21,000,000","-4,693,000","223,223,000","26,200,000","-12,708,000","-400,000","4,500,000","31,600,000","1,900,000"
	EffectOfExchangeRateChanges,"-31,000,000","-31,000,000","-105,000,000","-180,000,000","58,000,000","-30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"11,627,000,000","11,627,000,000","8,579,000,000","9,942,000,000","11,812,000,000","11,772,000,000","8,993,000,000","11,773,000,000","7,739,000,000","6,877,000,000","6,726,000,000","7,925,000,000","9,799,000,000","7,662,000,000","4,581,000,000","5,718,000,000","5,191,000,000","3,728,000,000","3,297,000,000","4,742,000,000","3,722,000,000","3,925,000,000","9,484,000,000","4,873,000,000","4,234,000,000","913,000,000","619,000,000","309,000,000","285,000,000","284,388,000","61,165,000","27,200,000","39,955,000","40,300,000","35,800,000","4,200,000","2,300,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","-27,300,000","-39,900,000","-40,300,000","-35,800,000","-4,200,000"
IncomeTaxPaidSupplementalData,"7,426,000,000","7,426,000,000","3,571,000,000","3,663,000,000","3,604,000,000","3,116,000,000","2,986,000,000","3,911,000,000","2,742,000,000","2,675,000,000","2,190,000,000","2,349,000,000","1,519,000,000","2,014,000,000","1,649,000,000","2,068,000,000","1,364,000,000","2,787,000,000",,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"583,000,000","583,000,000","376,000,000","355,000,000","438,000,000","603,000,000","892,000,000","911,000,000","897,000,000","859,000,000","760,000,000","682,000,000","682,000,000","681,000,000","777,000,000","692,000,000","333,000,000","366,000,000",,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-670,000,000","-670,000,000","-849,000,000","-477,000,000","-692,000,000","-770,000,000","-909,000,000","-834,000,000","-964,000,000","-1,146,000,000","-1,227,000,000","-1,275,000,000","-1,160,000,000","-1,126,000,000","-1,174,000,000","-1,008,000,000","-1,005,000,000","-1,268,000,000","-1,251,000,000","-772,000,000","-692,000,000","-613,000,000","-717,000,000","-2,641,000,000","-2,271,000,000","-1,530,000,000","-697,000,000","-429,000,000","-332,000,000","-282,840,000","-151,828,000","-59,600,000","-33,942,000","-21,600,000","-11,300,000","-4,100,000","-300,000"
IssuanceOfCapitalStock,"714,000,000","714,000,000","700,000,000","660,000,000","643,000,000","655,000,000","640,000,000","623,000,000","708,000,000","1,127,000,000","2,016,000,000","1,907,000,000","3,338,000,000","1,372,000,000","1,831,000,000","3,278,000,000","863,000,000","3,117,000,000","5,306,000,000","1,682,000,000","1,087,000,000","1,257,000,000","578,000,000","655,000,000","1,262,000,000","1,564,000,000","947,000,000","555,000,000","308,000,000","116,554,000","175,896,000","23,400,000","18,621,000","9,200,000","2,100,000","47,600,000","200,000"
IssuanceOfDebt,"31,818,000,000","31,818,000,000","0","1,049,000,000","0","0","2,250,000,000","6,877,000,000","6,980,000,000","6,978,000,000","4,981,000,000","7,981,000,000","24,000,000","0","4,109,000,000","4,944,000,000","3,991,000,000","0","0","6,481,000,000",,"0",,,,,,,,,,,,,,,
RepaymentOfDebt,"-12,966,000,000","-12,966,000,000","-500,000,000","-3,550,000,000","-3,000,000,000","-6,720,000,000","-6,780,000,000","-12,375,000,000","-4,151,000,000","-3,863,000,000","-508,000,000","-3,276,000,000","-16,000,000","0","-3,113,000,000","0","-500,000,000","0","0",,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-6,779,000,000","-6,779,000,000","-4,890,000,000","-8,381,000,000","-3,513,000,000","-3,386,000,000","-21,579,000,000","-18,250,000,000","-4,304,000,000","-4,466,000,000","-4,826,000,000","-9,843,000,000","-3,103,000,000","-4,760,000,000","-6,896,000,000","-7,864,000,000","-3,611,000,000","-10,441,000,000","-7,681,000,000","-8,295,000,000","-10,235,000,000","-9,080,000,000","-5,984,000,000","-1,854,000,000","0","0",,"0","-323,000,000","-115,621,000","-69,881,000","0","0",,,,
FreeCashFlow,"10,210,000,000","10,210,000,000","19,037,000,000","12,749,000,000","14,762,000,000","14,656,000,000","14,922,000,000","12,832,000,000","12,912,000,000","12,424,000,000","11,325,000,000","11,057,000,000","11,734,000,000","10,365,000,000","8,905,000,000","9,165,000,000","8,892,000,000","10,821,000,000","8,853,000,000","7,127,000,000","6,876,000,000","6,349,000,000","4,602,000,000","3,946,000,000","4,121,000,000","4,611,000,000","3,628,000,000","2,436,000,000","1,116,000,000","779,886,000","291,005,000","257,900,000","142,068,000","103,900,000","32,700,000","5,400,000","1,900,000"
