name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
		StockBasedCompensation,"2,333,000,000","2,220,000,000","1,431,000,000","1,335,000,000","1,084,000,000","1,835,000,000","830,000,000","1,120,000,000",,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-3,439,000,000","-2,976,000,000","1,395,000,000","-1,772,000,000","-2,284,000,000","-1,509,000,000","-921,000,000","-1,046,000,000","68,000,000","3,000,000","-460,000,000","127,000,000","110,000,000","4,000,000","-6,000,000","55,000,000","128,000,000","21,261,970","40,157,570","38,838,260","-737.68","-794.03",,,,,,,"-248,630,000"
		ChangeInWorkingCapital,"2,885,000,000","-27,000,000","-143,000,000","213,000,000","659,000,000","-726,000,000","-729,000,000","115,000,000","9,000,000","-137,000,000","21,000,000","-255,000,000","228,000,000","-766,000,000","888,000,000","722,000,000","-276,000,000","-296,981,710","-199,272,470","-119,892,020","286,485,404.8","83,486,696.29","276,981,683.47","-39,336,850","422,173,668.96","-155,031,240","-21,828,096","-145,175,309.37",
			ChangeInReceivables,"-417,000,000","-393,000,000","196,000,000","497,000,000","821,000,000","-1,469,000,000","136,000,000","-309,000,000","-675,000,000","-844,000,000","-286,000,000","-110,000,000","-298,000,000","-426,000,000","-123,000,000","593,000,000","-48,000,000","-521,947,070","-230,337,760","-294,664,190","-164,675,994.8","55,328,010.4","143,236,155.85","-19,106,470","-172,765,777.14","-487,950,890","-281,463,066","-57,601,760.58",
				ChangesInAccountReceivables,,,,,,,,,,,,,,"-426,000,000",,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,"-2,661,850","-366,708.51","-15,006,816",,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,"-63,053,902.8",,,,
			ChangeInPayablesAndAccruedExpense,"2,405,000,000","633,000,000","154,000,000","429,000,000","293,000,000","328,000,000","240,000,000","63,000,000","513,000,000","757,000,000","573,000,000","-176,000,000","420,000,000","-404,000,000","1,116,000,000","-124,000,000","-277,000,000",,,,,,,,,,,,
				ChangeInPayable,"2,405,000,000","633,000,000","154,000,000","429,000,000","293,000,000","328,000,000","240,000,000","63,000,000","513,000,000","757,000,000","573,000,000","-176,000,000","420,000,000","-404,000,000","1,116,000,000","-124,000,000","-277,000,000",,,,,,,,,,,,
					ChangeInAccountPayable,"2,405,000,000","633,000,000","154,000,000","429,000,000","293,000,000","328,000,000","240,000,000","63,000,000","513,000,000","757,000,000","573,000,000","-176,000,000","420,000,000","-404,000,000","1,116,000,000",,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-117,000,000","-700,000,000","-1,213,000,000","-645,000,000","-651,000,000","-583,000,000","-477,000,000","-325,000,000","-248,000,000","-313,000,000","-329,000,000","-136,000,000","-23,000,000","-39,000,000","-122,000,000",,,,,"-22,727,980.89","185,895.36","121,083,222.76","84,303,538.08","-32,593,390","-10,738,967.64","-30,807,490",,"-483,132,244.14",
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,"242,124,467.32","450,975,504.24","-92,924,536.87","49,441,989.54","12,363,010","671,394,166.54","363,727,140","274,641,786","395,558,695.35",
			ChangeInOtherWorkingCapital,"1,014,000,000","433,000,000","720,000,000","-68,000,000","196,000,000","998,000,000","-628,000,000","686,000,000","419,000,000","263,000,000","63,000,000","167,000,000","129,000,000","103,000,000","17,000,000","253,000,000","49,000,000","224,965,360","31,065,290","174,772,170",,,,,,,,,
		InterestPaidCFO,"-527,000,000","-393,000,000","-244,000,000","-198,000,000","-244,000,000","-341,000,000","-251,000,000","-200,000,000","-190,000,000","-172,000,000","-130,000,000","-159,000,000","-165,000,000","-139,000,000","-66,000,000",,,,,,,,,,,,,,
		InterestReceivedCFO,"559,000,000","469,000,000","156,000,000","56,000,000","122,000,000","97,000,000","99,000,000","88,000,000","79,000,000","82,000,000","59,000,000","67,000,000","92,000,000","92,000,000","52,000,000",,,,,,,,,,,,,,
		TaxesRefundPaid,"-2,091,000,000","-2,161,000,000","-1,642,000,000","-2,047,000,000","-1,194,000,000","-2,329,000,000","-1,687,000,000","-1,332,000,000","-1,477,000,000","-1,420,000,000","-1,356,000,000","-1,295,000,000","-1,102,000,000","-908,000,000","-818,000,000",,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,"42,000,000","122,000,000","-29,000,000","41,000,000",,,,,,,,,,,,,"33,761,980","2,743,480","2,273,070","1,688,620",,,,,,,,,
