name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
		CurrentDeferredAssets,,,,,,,,,,"329,694,000","256,230,000","201,894,000","109,042,000","96,164,000","73,791,000","48,315,000","75,470,000","61,257,000","42,752,000","16,815,000","18,777,000",,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,"329,694,000","256,230,000","201,894,000","109,042,000","96,164,000","73,791,000","48,315,000","75,470,000","61,257,000","42,752,000","16,815,000","18,777,000",,,,,
		OtherCurrentAssets,"1,022,000,000","969,000,000","1,066,000,000","1,040,000,000","931,000,000","909,000,000","833,000,000","526,000,000","338,000,000","352,600,000","268,907,000","219,896,000","225,530,000","181,414,000","125,205,000","77,586,000","59,828,000","32,500,000","19,974,000","11,904,000","8,414,000","8,618,000","4,392,000","3,758,000","3,000,000","1,800,000"
	TotalNonCurrentAssets,"10,979,000,000","10,586,000,000","10,510,000,000","10,072,000,000","8,593,000,000","7,236,000,000","6,110,000,000","5,662,000,000","5,152,000,000","5,058,400,000","1,986,836,000","1,707,277,000","1,422,427,000","1,064,840,000","1,030,672,000","906,441,000","596,127,000","285,590,000","206,470,000","118,748,000","82,092,000","55,639,000","27,648,000","21,317,000","12,300,000","9,300,000"
		NetPPE,"1,659,000,000","1,977,000,000","2,104,000,000","2,264,000,000","2,235,000,000","1,394,000,000","1,324,000,000","1,311,000,000","1,271,000,000","1,247,200,000","1,081,164,000","971,486,000","758,034,000","570,448,000","481,516,000","455,254,000","356,047,000","220,154,000","146,982,000","90,705,000","58,438,000","39,090,000","24,339,000","15,937,000","9,500,000","6,300,000"
			GrossPPE,"4,431,000,000","4,693,000,000","4,600,000,000","4,586,000,000","4,277,000,000","3,184,000,000","2,840,000,000","2,624,000,000","2,350,000,000","2,099,300,000","1,800,500,000","1,545,278,000","1,213,540,000","922,920,000","756,086,000","654,442,000","499,028,000","315,693,000","211,718,000","138,141,000","92,606,000","63,649,000","41,144,000","26,934,000","16,300,000","10,400,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,
				LandAndImprovements,"7,000,000","7,000,000","7,000,000","7,000,000","11,000,000","79,000,000","82,000,000","86,000,000","86,000,000","82,700,000","82,950,000","80,702,000","55,228,000","49,695,000","32,972,000","29,796,000","29,796,000","10,884,000","10,792,000","10,272,000","1,743,000","1,705,000","1,678,000",,,
				BuildingsAndImprovements,"769,000,000","771,000,000","777,000,000","783,000,000","790,000,000","839,000,000","836,000,000","823,000,000","805,000,000","605,000,000","444,955,000","423,340,000","321,280,000","289,260,000","230,418,000","159,069,000","148,026,000","121,399,000","52,465,000","40,013,000","37,933,000","26,116,000","3,930,000",,,
				MachineryFurnitureEquipment,"2,534,000,000","2,530,000,000","2,336,000,000","2,237,000,000","2,038,000,000","1,772,000,000","1,469,000,000","1,280,000,000","1,081,000,000","859,900,000","700,342,000","593,135,000","478,866,000","379,478,000","327,014,000","258,821,000","199,305,000","147,028,000","94,634,000","73,119,000","52,930,000","35,828,000","29,118,000",,,
				OtherProperties,"611,000,000","876,000,000","933,000,000","1,013,000,000","926,000,000",,,,,,,,,,,,,,,,,,"6,418,000",,,
				ConstructionInProgress,"88,000,000","111,000,000","116,000,000","122,000,000","133,000,000","156,000,000","145,000,000","169,000,000","115,000,000","304,700,000","360,578,000","256,272,000","211,140,000","95,496,000","70,639,000","128,566,000","121,901,000","36,382,000","53,827,000","14,737,000",,,,,,
