name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
		NonCurrentDeferredLiabilities,"53,800,000","1,031,400,000","1,873,900,000","1,729,900,000","344,400,000","233,300,000","302,200,000","141,200,000","31,300,000","199,700,000","0","203,900,000","444,000,000","126,500,000","185,700,000","316,500,000",,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"53,800,000","1,031,400,000","1,873,900,000","1,729,900,000","344,400,000","233,300,000","302,200,000","141,200,000","31,300,000","199,700,000","0",,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,"265,600,000","176,900,000","3,353,300,000","7,586,800,000","14,670,400,000","21,564,800,000","25,538,500,000","151,700,000","203,900,000","444,000,000","789,100,000","1,006,000,000",,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,"36,000,000","54,000,000","0","6,554,200,000","5,602,400,000",,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,"3,797,000,000","3,701,600,000",,,,,,,,,,,
		EmployeeBenefits,"9,257,200,000","9,321,100,000","11,036,900,000","11,914,100,000","9,182,500,000","9,651,400,000","8,850,700,000","8,551,400,000","7,448,000,000","6,567,800,000","6,801,700,000","6,780,800,000","6,093,500,000","3,812,300,000","3,797,000,000",,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"9,257,200,000","9,321,100,000","11,036,900,000","11,914,100,000","9,182,500,000","9,651,400,000","8,850,700,000","8,551,400,000","7,448,000,000","6,567,800,000","6,801,700,000","6,780,800,000","6,093,500,000","3,812,300,000","3,797,000,000",,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,"0","5,481,600,000","0","0",,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"179,249,400,000","180,850,100,000","168,212,200,000","2,661,000,000","2,305,200,000","5,304,300,000","9,442,400,000","16,356,900,000","23,178,300,000","26,423,700,000","846,600,000","699,000,000","844,800,000","1,170,300,000","1,143,200,000","1,528,200,000","16,605,045,760","17,702,729,916.63","17,439,934,935","15,087,162,720","8,115,450,540","8,208,695,960","36,392,627,618.16","9,042,846,922.52","6,203,398,797.37","6,939,543,954","9,031,521,882.88"
TotalEquityGrossMinorityInterest,"3,453,866,500,000","2,917,832,400,000","2,151,682,500,000","1,835,763,800,000","1,614,387,300,000","1,661,105,100,000","1,494,446,500,000","1,359,845,800,000","1,194,970,100,000","1,022,360,700,000","834,113,000,000","713,594,300,000","627,258,600,000","578,704,400,000","499,048,500,000","480,372,500,000","490,724,506,630","447,659,682,063.22","447,574,057,800","399,683,029,200","328,760,636,520","296,452,185,030","287,317,418,996.08","262,075,408,449.24","160,115,239,969.8","93,619,409,359","80,486,849,839.2"
	StockholdersEquity,"3,429,522,400,000","2,903,019,700,000","2,149,259,800,000","1,834,811,300,000","1,613,705,600,000","1,660,428,800,000","1,493,746,800,000","1,359,050,700,000","1,194,007,700,000","1,022,233,500,000","833,846,300,000","711,051,100,000","624,822,000,000","574,144,900,000","495,082,700,000","476,377,100,000","487,124,584,600","446,992,569,972.41","446,963,843,740","399,619,637,760","328,658,768,940","296,347,837,200","277,190,109,845.44","261,753,686,621.96","152,590,103,978.01","83,934,976,153","69,614,180,914.88"
		CapitalStock,"259,320,700,000","259,303,800,000","259,303,800,000","259,303,800,000","259,303,800,000","259,303,800,000","259,303,800,000","259,303,800,000","259,303,800,000","259,296,600,000","259,286,200,000","259,244,400,000","259,162,200,000","259,100,800,000","259,027,100,000","256,254,400,000","264,286,167,770","258,326,180,201.87","248,040,242,560","232,900,150,560","202,309,013,880","199,547,833,570","181,325,550,586.4","129,893,631,473.04","85,219,756,490.39","60,371,455,039","40,930,461,771.36"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,"13,008,696,140","13,000,001,872","12,999,998,908",,,
			CommonStock,"259,320,700,000","259,303,800,000","259,303,800,000","259,303,800,000","259,303,800,000","259,303,800,000","259,303,800,000","259,303,800,000","259,303,800,000","259,296,600,000","259,286,200,000","259,244,400,000","259,162,200,000","259,100,800,000","259,027,100,000","256,254,400,000","264,286,167,770","258,326,180,201.87","248,040,242,560","232,900,150,560","202,309,013,880","186,539,137,430","168,325,548,714.4","116,893,632,565.04","85,219,756,490.39","60,371,455,039","40,930,461,771.36"
		AdditionalPaidInCapital,"69,876,400,000","69,330,300,000","64,761,500,000","56,347,200,000","56,339,700,000","56,316,000,000","56,309,600,000","56,272,300,000","56,300,200,000","55,963,400,000","55,858,600,000","55,675,300,000","55,471,700,000","55,698,400,000","55,486,000,000","49,875,200,000","53,739,376,610","53,841,775,179.5","57,288,826,960","56,640,251,640","56,774,197,920","57,113,045,620","57,128,434,799.92","55,285,823,170.56","23,954,487,959.5","164,306,751","62,263,378.24"
		RetainedEarnings,"3,128,639,600,000","2,594,891,200,000","1,887,802,900,000","1,573,840,100,000","1,325,630,400,000","1,360,258,900,000","1,205,051,300,000","1,041,810,700,000","866,629,600,000","681,224,200,000","504,531,200,000","398,911,900,000","317,794,400,000","265,779,600,000","181,882,700,000","170,053,700,000","218,881,745,770","136,772,446,342.73","143,198,258,660","113,914,417,680","70,967,747,400","40,869,566,750","37,507,417,988.48","76,924,165,723.8","31,386,414,485.02","24,124,097,088","23,781,017,113.28"
		TreasuryStock,"0","0",,,,,,,,,,,,,,,"49,393,524,790","918,407,379.45","920,845,770","1,584,786,000","1,629,881,280","1,913,043,550",,,,,
		GainsLossesNotAffectingRetainedEarnings,,,"370,451,000,000",,"321,822,000,000",,,,,,,"-2,785,800,000","-7,606,300,000","-6,433,900,000","-1,313,100,000","193,800,000","-389,180,760","-1,029,424,372.24","-642,605,785","-2,218,700,400","237,691,020","730,434,810","1,228,706,470.64","-349,933,745.44","12,029,476,395.09","-724,882,725","4,840,438,652"
			UnrealizedGainLoss,,,,,,,,,,,,"7,973,300,000","-1,172,900,000","109,300,000","453,600,000","-287,300,000",,,,,,,,,,,
			MinimumPensionLiabilities,,,,,,,,,,,,"-5,300,000",,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,"-10,753,800,000","-6,433,400,000","-6,543,200,000","-1,766,700,000","481,100,000","-1,070,247,090","-1,146,013,394.9","-642,605,785","-2,218,700,400","237,691,020","939,130,470","1,228,706,470.64","-278,377,460.06","-1,090,234,100.26","-724,882,725","-102,280,502.24"
			OtherEquityAdjustments,,,"370,451,000,000",,"321,822,000,000",,,,,,,,,,,"-289,074,280","681,066,330","116,589,022.66",,,,"-208,695,660",,"-71,556,285.38","13,119,710,495.35",,"4,942,719,154.24"
		OtherEquityInterest,"-28,314,300,000","-20,505,600,000","-62,608,400,000","-54,679,800,000","-27,568,300,000","-15,449,900,000","-26,917,900,000","1,663,900,000","11,774,100,000","25,749,300,000","14,170,300,000","-2,780,500,000","-7,606,300,000","109,300,000","453,600,000",,,,"-32,885","-31,695,720",,"34,782.61",,,"-31,351.99",,
	MinorityInterest,"24,344,100,000","14,812,700,000","2,422,700,000","952,500,000","681,700,000","676,300,000","699,700,000","795,100,000","962,400,000","127,200,000","266,700,000","2,543,200,000","2,436,600,000","4,559,500,000","3,965,800,000","3,995,400,000","3,599,922,030","667,112,090.81","610,214,060","63,391,440","101,867,580","104,347,830","10,127,309,150.64","321,721,827.28","7,525,135,991.79","9,684,433,206","10,872,668,924.32"
TotalCapitalization,"4,347,805,200,000","3,742,116,100,000","2,762,639,500,000","2,090,884,000,000","1,638,805,600,000","1,717,328,800,000","1,585,546,800,000","1,512,166,100,000","1,386,005,300,000","1,235,947,300,000","1,044,653,900,000","792,410,500,000","644,409,500,000","578,946,500,000","500,161,300,000","491,845,800,000","501,362,114,070","464,650,495,555.29","467,187,296,615","421,077,640,200","367,402,405,200","342,469,578,060","305,131,477,505.36","314,093,053,086.38","195,339,043,974.85","115,137,150,338","89,681,118,915.36"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,"13,008,696,140","13,000,001,872","12,999,998,908",,,
CommonStockEquity,"3,429,522,400,000","2,903,019,700,000","2,149,259,800,000","1,834,811,300,000","1,613,705,600,000","1,660,428,800,000","1,493,746,800,000","1,359,050,700,000","1,194,007,700,000","1,022,233,500,000","833,846,300,000","711,051,100,000","624,822,000,000","574,144,900,000","495,082,700,000","476,377,100,000","487,124,584,600","446,992,569,972.41","446,963,843,740","399,619,637,760","328,658,768,940","283,339,141,060","264,190,107,973.44","248,753,687,713.96","152,590,103,978.01","83,934,976,153","69,614,180,914.88"
CapitalLeaseObligations,"28,681,800,000","29,764,100,000","20,764,200,000","20,560,600,000","15,041,800,000","0",,,"0","802,100,000","776,200,000","748,100,000","871,000,000","695,000,000","707,500,000","722,300,000","648,634,600","595,392,571.84","599,493,550",,,,,"3,311,258","4,357,926.61",,
NetTangibleAssets,"3,406,755,700,000","2,877,020,500,000","2,122,438,100,000","1,809,043,200,000","1,593,052,600,000","1,643,426,700,000","1,479,571,600,000","1,344,435,900,000","1,179,941,800,000","1,008,702,000,000","822,355,900,000","700,091,500,000","613,960,400,000","562,412,900,000","482,692,800,000","463,206,900,000","473,211,372,430","434,522,269,368.44","440,935,266,885","392,488,100,760","319,966,068,780","286,156,532,470","277,190,109,845.44","261,753,686,621.96","152,590,103,978.01","83,934,976,153","69,614,180,914.88"
WorkingCapital,"1,251,227,800,000","1,066,333,100,000","848,720,100,000","460,286,900,000","224,250,100,000","594,842,600,000","470,312,900,000","469,443,100,000","506,971,900,000","401,780,400,000","154,512,700,000","92,222,200,000","99,508,900,000","138,328,200,000","180,670,400,000","195,811,600,000","201,141,589,460","169,450,413,847.11","177,663,086,945","120,728,997,480","135,144,322,800","62,295,654,510","37,615,075,346.64","45,769,300,791.14","33,271,484,235.76","19,723,253,522","19,044,002,309.92"
InvestedCapital,"4,357,098,500,000","3,761,430,000,000","2,882,127,500,000","2,182,043,000,000","1,789,127,900,000","1,840,983,500,000","1,707,714,700,000","1,608,224,300,000","1,448,989,400,000","1,272,105,800,000","1,060,298,900,000","827,253,500,000","674,898,500,000","610,401,800,000","501,110,600,000","500,153,400,000","501,653,999,640","467,156,898,862.72","467,516,771,430","431,980,967,880","372,801,386,940","330,191,316,730","308,536,827,646.08","304,977,954,514.3","200,366,335,571.35","115,436,768,531","89,931,838,447.36"
TangibleBookValue,"3,406,755,700,000","2,877,020,500,000","2,122,438,100,000","1,809,043,200,000","1,593,052,600,000","1,643,426,700,000","1,479,571,600,000","1,344,435,900,000","1,179,941,800,000","1,008,702,000,000","822,355,900,000","700,091,500,000","613,960,400,000","562,412,900,000","482,692,800,000","463,206,900,000","473,211,372,430","434,522,269,368.44","440,935,266,885","392,488,100,760","319,966,068,780","273,147,836,330","264,190,107,973.44","248,753,687,713.96","152,590,103,978.01","83,934,976,153","69,614,180,914.88"
TotalDebt,"956,257,900,000","888,174,400,000","753,631,900,000","367,792,300,000","190,464,100,000","180,554,700,000","213,967,900,000","249,173,600,000","254,981,700,000","250,674,400,000","227,228,800,000","116,950,500,000","50,947,500,000","36,951,900,000","6,735,400,000","24,498,600,000","15,178,049,640","20,759,721,462.15","21,152,421,240","32,361,330,120","44,142,618,000","46,852,175,670","44,346,719,672.64","56,227,578,058.34","47,780,589,519.95","31,501,792,378","20,317,657,532.48"
NetDebt,,,,,,,,,,,,,,,,,,,,,,,"3,824,056,494.72","17,384,038,274.84","15,093,349,617.84","21,839,911,079","7,464,777,977.44"
ShareIssued,"25,932,070,992","25,930,380,458","25,930,380,458","25,930,380,458","25,930,380,458","25,930,380,458","25,930,380,458","25,930,380,458","25,930,380,458","25,929,662,436","25,928,617,140","25,924,435,668","25,916,222,575","25,910,078,664","25,902,706,622","25,754,402,708","25,884,015,429","26,219,073,618","25,853,407,562","25,523,614,621","25,381,157,575","25,188,417,329","25,043,589,683","24,348,123,910","20,451,720,772","19,842,263,666","19,408,325,403"
OrdinarySharesNumber,"25,932,070,992","25,930,380,458","25,930,380,458","25,930,380,458","25,930,380,458","25,930,380,458","25,930,380,458","25,930,380,458","25,930,380,458","25,929,662,436","25,928,617,140","25,924,435,668","25,916,222,575","25,910,078,664","25,902,706,622","25,753,564,442","25,884,015,429","26,219,073,618","25,853,407,562","25,523,614,621","25,381,157,575","25,188,417,329","25,043,589,683","24,348,123,910","20,451,720,772","19,842,263,666","19,408,325,403"
TreasurySharesNumber,"0",,,,,,,,,,,,,,,"838,266",,,,,,,,,,,
