name,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001
		NetPPE,"6,055,000,000","6,592,000,000","5,695,000,000","5,663,000,000","5,415,000,000","2,051,000,000","1,947,000,000","1,787,534,000","1,715,828,000","1,125,866,000","1,240,746,000","604,669,000","527,946,000","387,174,000","89,711,000","77,027,000","41,380,000","30,155,000","24,216,000","7,637,000","5,069,000","4,988,000",,
			GrossPPE,"9,207,000,000","9,294,000,000","8,096,000,000","7,618,000,000","7,216,000,000","3,834,000,000","3,403,000,000","2,985,884,000","2,635,665,000","1,745,693,000","1,624,523,000","857,609,000","687,428,000","494,956,000","176,815,000","132,992,000","78,830,000","54,063,000","39,215,000","17,166,000","12,087,000","9,839,000",,
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
				LandAndImprovements,"293,000,000","293,000,000","293,000,000","293,000,000","184,000,000","184,000,000","184,000,000","183,888,000","183,888,000","0","297,835,000","248,263,000","248,263,000","248,263,000","0",,,,,,,,,
				BuildingsAndImprovements,"490,000,000","489,000,000","487,000,000","485,000,000","777,000,000","629,000,000","626,000,000","621,377,000","614,081,000","125,289,000","49,572,000","49,572,000","43,868,000","10,115,000","0",,"36,279,000","20,757,000","12,355,000","2,708,000","1,610,000","1,113,000",,
				MachineryFurnitureEquipment,"4,454,000,000","3,815,000,000","2,780,000,000","2,129,000,000","1,834,000,000","1,923,000,000","1,768,000,000","1,553,550,000","1,364,008,000","1,243,643,000","990,127,000","366,593,000","257,710,000","136,198,000","104,933,000","78,960,000","42,551,000","33,306,000","26,860,000","14,458,000","10,477,000","8,363,000",,
				OtherProperties,"2,366,000,000","2,890,000,000","2,880,000,000","3,204,000,000","3,040,000,000",,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,"125,289,000","40,171,000","0",,,,,,,,,,"363,000",,
				Leases,"1,604,000,000","1,807,000,000","1,656,000,000","1,507,000,000","1,381,000,000","1,098,000,000","825,000,000","627,069,000","473,688,000","376,761,000","296,390,000","193,181,000","137,587,000","100,380,000","71,882,000","54,032,000",,,,,,,,
			AccumulatedDepreciation,"-3,152,000,000","-2,702,000,000","-2,401,000,000","-1,955,000,000","-1,801,000,000","-1,783,000,000","-1,456,000,000","-1,198,350,000","-919,837,000","-619,827,000","-383,777,000","-252,940,000","-159,482,000","-107,782,000","-87,104,000","-55,965,000","-37,450,000","-23,908,000","-14,999,000","-9,529,000","-7,018,000","-4,851,000",,
		GoodwillAndOtherIntangibleAssets,"53,898,000,000","55,693,000,000","56,915,000,000","30,432,000,000","29,858,000,000","15,469,000,000","8,287,000,000","8,558,104,000","4,503,340,000","4,561,908,000","4,410,816,000","1,799,927,000","1,034,923,000","561,602,000","90,510,000","74,861,000","33,126,000","18,194,000",,,,,,
			Goodwill,"48,620,000,000","48,568,000,000","47,937,000,000","26,318,000,000","25,134,000,000","12,851,000,000","7,314,000,000","7,263,846,000","3,849,937,000","3,782,660,000","3,500,823,000","1,529,378,000","785,381,000","396,081,000","48,955,000","44,872,000","8,556,000","6,705,000",,,,,,
			OtherIntangibleAssets,"5,278,000,000","7,125,000,000","8,978,000,000","4,114,000,000","4,724,000,000","2,618,000,000","973,000,000","1,294,258,000","653,403,000","779,248,000","909,993,000","270,549,000","249,542,000","165,521,000","41,555,000","29,989,000","24,570,000","11,489,000",,,,,,
		InvestmentsAndAdvances,"4,848,000,000","4,672,000,000","4,784,000,000","3,909,000,000","1,963,000,000","1,302,000,000","677,000,000","566,953,000","520,721,000","1,070,629,000","574,732,000","942,349,000","723,257,000","937,652,000","491,371,000","184,962,000",,,,,,,,
			InvestmentinFinancialAssets,"4,848,000,000","4,672,000,000","4,784,000,000","3,909,000,000","1,963,000,000","1,302,000,000","677,000,000","566,953,000","520,721,000","894,855,000","574,732,000","942,349,000","723,257,000","937,652,000",,,,,,,,,,
				AvailableForSaleSecurities,"4,767,000,000","4,603,000,000","4,696,000,000","3,858,000,000","1,912,000,000","1,271,000,000","677,000,000","566,953,000","520,721,000","894,855,000","574,732,000","942,349,000","723,257,000","937,652,000",,,,,,,,,,
				HeldToMaturitySecurities,"81,000,000","69,000,000","88,000,000","51,000,000","51,000,000","31,000,000","652,800,000","526,000,000",,,,,,,,,,,,,,,,
			OtherInvestments,,,"4,784,000,000","3,909,000,000","1,963,000,000","1,302,000,000","677,000,000","566,953,000","520,721,000","175,774,000",,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"5,948,000,000","5,497,000,000","4,965,000,000","4,408,000,000","1,927,000,000","1,232,000,000","1,105,000,000","256,788,000","205,929,000","179,744,000","163,150,000","131,294,000","169,671,000","100,242,000","61,358,000","44,288,000","26,512,000","20,625,000","10,416,000",,,,,
			NonCurrentDeferredTaxesAssets,"3,433,000,000","2,800,000,000","2,623,000,000","2,693,000,000","579,000,000",,"36,523,000","28,939,000","15,986,000","16,948,000","9,691,000","19,212,000","87,587,000","41,199,000","27,579,000","26,589,000","26,512,000","20,625,000","10,416,000",,,,,
		NonCurrentPrepaidAssets,,,,,,,"23,518,000","23,597,000","19,469,000","19,715,000","17,970,000","13,422,000","13,941,000","12,114,000",,,,,,,,,,
		OtherNonCurrentAssets,,,,,,"1,775,000,000","384,000,000","395,120,000","66,310,000","192,721,000","65,264,000","21,415,000","22,194,000","17,457,000","21,092,000","30,127,000","247,764,000","176,762,000","96,900,000","94,147,000","8,296,000","4,718,000",,
TotalLiabilitiesNetMinorityInterest,"40,177,000,000","40,490,000,000","37,078,000,000","24,808,000,000","21,241,000,000","15,132,000,000","11,608,000,000","10,084,796,000","7,760,051,000","6,689,944,000","6,087,715,000","3,157,711,000","2,498,053,000","1,814,674,000","1,403,535,000","797,335,000","628,591,000","378,407,000","235,964,000","133,988,000","132,973,000","95,138,000","19,924,000","66,376,000"
	CurrentLiabilities,"26,631,000,000","25,891,000,000","21,788,000,000","17,728,000,000","14,845,000,000","11,255,000,000","10,067,000,000","7,295,466,000","5,617,005,000","4,390,103,000","3,980,188,000","2,917,624,000","2,300,031,000","1,276,466,000","908,130,000","766,966,000","605,917,000","373,191,000","234,625,000","131,671,000","70,006,000","28,795,000",,
		PayablesAndAccruedExpenses,"6,111,000,000","6,743,000,000","5,470,000,000","4,355,000,000","3,433,000,000","2,691,000,000","1,046,000,000","354,956,000","779,434,000","633,149,000","483,365,000","286,111,000","283,794,000","214,952,000","217,953,000","183,203,000","133,474,000","86,197,000","58,994,000","34,992,000","19,717,000","9,093,000",,
			Payables,,,,"4,355,000,000","3,433,000,000","2,691,000,000","76,000,000","354,956,000","277,262,000","280,381,000","218,014,000","134,876,000","133,729,000","67,241,000","50,972,000","19,998,000","7,478,000","8,870,000","10,212,000","2,525,000","2,035,000","606,000",,
				AccountsPayable,,,,"4,355,000,000","3,433,000,000","2,691,000,000","76,000,000","115,257,000","71,481,000","95,537,000","64,988,000","14,535,000","33,258,000","18,106,000","14,791,000","16,379,000","7,478,000","8,870,000","10,212,000","2,525,000","2,035,000","606,000",,
				TotalTaxPayable,,,,,,,"305,861,000","239,699,000","205,781,000","184,844,000","153,026,000","120,341,000","100,471,000","49,135,000","36,181,000","3,619,000",,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,"7,780,000","8,424,000","3,619,000",,,,,,,,
			CurrentAccruedExpenses,,,,,,"1,356,000,000","970,000,000","579,369,000","502,172,000","352,768,000","265,351,000","151,235,000","150,065,000","147,711,000","166,981,000","163,205,000","125,996,000","77,327,000","48,782,000","32,467,000","17,682,000","8,487,000",,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,"1,167,000,000","1,001,000,000","730,390,000","554,502,000","457,102,000","397,002,000","311,595,000","228,466,000","148,275,000",,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,517,000,000","1,772,000,000","690,000,000","766,000,000","750,000,000","3,000,000","1,025,000,000","102,106,000","15,402,000",,"572,159,000","521,278,000","496,149,000",,,,,"176,000","615,000","563,000","78,000","531,000",,
			CurrentDebt,"999,000,000","1,182,000,000","4,000,000",,,"3,000,000","1,025,000,000",,,,"572,159,000","521,278,000","496,149,000",,,,,"176,000","615,000","563,000","78,000","531,000",,
				OtherCurrentBorrowings,"999,000,000","1,182,000,000","4,000,000",,,,"1,024,717,000",,,,"572,159,000","521,278,000","496,149,000",,,,,,,,,,,
			CurrentCapitalLeaseObligation,"518,000,000","590,000,000","686,000,000","766,000,000","750,000,000","0","102,539,000","102,106,000","15,402,000","0",,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"19,003,000,000","17,376,000,000","15,628,000,000","12,607,000,000","10,662,000,000","8,564,000,000","6,995,000,000","5,542,802,000","4,267,667,000","3,286,768,000","2,473,705,000","1,798,640,000","1,291,622,000","913,239,000","690,177,000","583,763,000","468,821,000","280,255,000","172,366,000","95,900,000","49,677,000","19,171,000",,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,"3,191,000",,,,,
			CurrentDeferredRevenue,"19,003,000,000","17,376,000,000","15,628,000,000","12,607,000,000","10,662,000,000","8,564,000,000","6,995,000,000","5,542,802,000","4,267,667,000","3,286,768,000","2,473,705,000","1,798,640,000","1,291,622,000","913,239,000","690,177,000","583,763,000","468,821,000","280,255,000","169,175,000","95,900,000","49,677,000","19,171,000",,
		OtherCurrentLiabilities,,,,,,,"564,778,000","565,212,000","6,558,000","13,084,000","53,957,000",,,,,,"3,622,000","6,739,000","2,650,000","216,000","534,000",,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"13,546,000,000","14,599,000,000","15,290,000,000","7,080,000,000","6,396,000,000","3,877,000,000","1,541,000,000","2,789,330,000","2,143,046,000","2,299,841,000","2,107,527,000","240,087,000","198,022,000","538,208,000","495,405,000","30,369,000","22,674,000","5,216,000","1,339,000","2,317,000","62,967,000","66,343,000",,
		LongTermDebtAndCapitalLeaseObligation,"11,071,000,000","12,316,000,000","13,295,000,000","5,515,000,000","5,118,000,000","3,173,000,000","695,000,000","2,689,952,000","2,033,164,000","2,197,593,000","1,936,404,000","126,658,000","72,091,000","498,025,000","463,683,000","7,616,000",,"6,000","184,000","2,317,000",,"78,000",,
			LongTermDebt,"8,427,000,000","9,419,000,000","10,592,000,000","2,673,000,000","2,673,000,000","3,173,000,000","695,000,000","2,008,391,000","1,286,095,000","1,370,692,000","1,301,930,000",,,"472,538,000","450,198,000","12,490,000",,,,"1,596,000",,,,
			LongTermCapitalLeaseObligation,"2,644,000,000","2,897,000,000","2,703,000,000","2,842,000,000","2,445,000,000","0","677,423,000","681,561,000","747,069,000","826,901,000","634,474,000","126,658,000","72,091,000","25,487,000","13,485,000","7,616,000",,"6,000","184,000","721,000",,"78,000",,
		NonCurrentDeferredLiabilities,,,,,,,"115,717,000","99,378,000","109,882,000","101,222,000","157,170,000","113,429,000","88,673,000","21,702,000","14,171,000","10,263,000",,,,,,,,
			NonCurrentDeferredTaxesLiabilities,,,,,,,"115,717,000","99,378,000","85,996,000","66,541,000","108,760,000","49,074,000",,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,,"37,113,000","23,886,000","34,681,000","48,410,000","64,355,000","88,673,000","21,702,000","14,171,000","10,263,000",,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,"49,074,000","37,258,000","18,481,000","17,551,000",,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,"61,137,000","61,137,000",,
		OtherNonCurrentLiabilities,"2,475,000,000","2,283,000,000","1,995,000,000","1,565,000,000","1,278,000,000","704,000,000","846,000,000",,"66,000","1,026,000","13,953,000",,,,"17,551,000","12,490,000","22,674,000","5,216,000","1,155,000","1,596,000","1,830,000","5,128,000",,
TotalEquityGrossMinorityInterest,"59,646,000,000","58,359,000,000","58,131,000,000","41,493,000,000","33,885,000,000","15,605,000,000","10,376,000,000","7,500,127,000","5,002,869,000","3,975,183,000","3,065,215,000","2,371,245,000","1,666,101,000","1,276,491,000","1,056,666,000","682,487,000","461,002,000","286,425,000","198,785,000","146,511,000","-45,462,000","-55,465,000","9,789,000","-29,329,000"
	StockholdersEquity,"59,646,000,000","58,359,000,000","58,131,000,000","41,493,000,000","33,885,000,000","15,605,000,000","10,376,000,000","7,500,127,000","5,002,869,000","3,975,183,000","3,065,215,000","2,371,245,000","1,666,101,000","1,276,491,000","1,043,802,000","671,784,000","452,059,000","281,791,000","196,371,000","145,131,000","-46,237,000","-55,875,000","9,789,000","-29,329,000"
		CapitalStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","708,000","671,000","651,000","610,000","586,000","137,000","133,000","127,000","123,000","119,000","115,000","111,000","105,000","32,000","29,000","61,137,000","59,852,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,"61,137,000","59,852,000"
			CommonStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","708,000","671,000","651,000","610,000","586,000","137,000","133,000","127,000","123,000","119,000","115,000","111,000","105,000","32,000","29,000","0","0"
		AdditionalPaidInCapital,"59,841,000,000","55,047,000,000","50,919,000,000","35,601,000,000","32,116,000,000","13,927,000,000","9,752,000,000","8,040,170,000","5,705,386,000","4,604,485,000","3,363,377,000","2,410,892,000","1,415,077,000","1,098,604,000","938,544,000","648,724,000","471,802,000","319,496,000","237,010,000","217,248,000","35,580,000","30,700,000",,
		RetainedEarnings,"11,721,000,000","7,585,000,000","7,377,000,000","5,933,000,000","1,861,000,000","1,735,000,000","635,000,000","-464,910,000","-653,271,000","-605,845,000","-343,157,000","-110,982,000","159,463,000","171,035,000","106,561,000","25,842,000","-17,586,000","-35,633,000","-36,114,000","-64,588,000","-71,934,000","-75,448,000","-65,732,000","-37,123,000"
		TreasuryStock,"11,692,000,000","4,000,000,000","0",,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-225,000,000","-274,000,000","-166,000,000","-42,000,000","-93,000,000","-58,000,000","-12,000,000","-75,841,000","-49,917,000","-24,108,000","17,680,000","17,137,000","12,683,000","6,719,000","-1,430,000","-2,905,000","-2,276,000","-2,187,000","-4,636,000","-7,634,000","-9,915,000","-11,156,000",,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,"-4,132,000","-1,379,000","-537,000",,,,,
			OtherEquityAdjustments,"-225,000,000","-274,000,000","-166,000,000","-42,000,000","-93,000,000","-58,000,000","-12,000,000","-75,841,000","-49,917,000","-24,108,000","17,680,000","17,137,000","12,683,000","6,719,000",,,"1,856,000","-808,000","-4,099,000",,,,,
		OtherEquityInterest,,,,,,,"3,867,000",,,,"26,705,000","53,612,000","78,741,000",,,,,,,,,,"14,384,000","-52,058,000"
	MinorityInterest,,,,,,,,,,,,,,"0","12,864,000","10,703,000","8,943,000","4,634,000","2,414,000","1,380,000","775,000","410,000",,
TotalCapitalization,"68,073,000,000","67,778,000,000","68,723,000,000","44,166,000,000","36,558,000,000","18,778,000,000","11,071,000,000","9,508,518,000","6,288,964,000","5,345,875,000","4,367,145,000","2,371,245,000","1,666,101,000","1,749,029,000","1,494,000,000","671,784,000","452,059,000","281,791,000","196,371,000","146,727,000","-46,237,000","-55,875,000","9,789,000","-29,329,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,"61,137,000","59,852,000"
CommonStockEquity,"59,646,000,000","58,359,000,000","58,131,000,000","41,493,000,000","33,885,000,000","15,605,000,000","10,376,000,000","7,500,127,000","5,002,869,000","3,975,183,000","3,065,215,000","2,371,245,000","1,666,101,000","1,276,491,000","1,043,802,000","671,784,000","452,059,000","281,791,000","196,371,000","145,131,000","-46,237,000","-55,875,000","-51,348,000","-89,181,000"
CapitalLeaseObligations,"3,162,000,000","3,487,000,000","3,389,000,000","3,608,000,000","3,195,000,000","0","779,962,000","783,667,000","762,471,000","826,901,000","634,474,000","126,658,000","72,091,000","25,487,000","13,485,000","7,616,000",,"6,000","184,000","721,000",,"78,000",,
NetTangibleAssets,"5,748,000,000","2,666,000,000","1,216,000,000","11,061,000,000","4,027,000,000","136,000,000","2,089,000,000","-1,057,977,000","499,529,000","-586,725,000","-1,345,601,000","571,318,000","631,178,000","714,889,000","953,292,000","596,923,000","418,933,000","263,597,000","196,371,000","145,131,000","-46,237,000","-55,875,000","9,789,000","-29,329,000"
WorkingCapital,"2,443,000,000","504,000,000","1,062,000,000","4,161,000,000","1,118,000,000","-572,000,000","-483,000,000","-1,298,639,000","114,318,000","-875,559,000","-1,299,936,000","-901,744,000","-627,809,000","-201,542,000","798,029,000","301,591,000","134,894,000","45,905,000","68,592,000","47,044,000","4,140,000","1,172,000",,
InvestedCapital,"69,072,000,000","68,960,000,000","68,727,000,000","44,166,000,000","36,558,000,000","18,778,000,000","12,096,000,000","9,508,518,000","6,288,964,000","5,345,875,000","4,939,304,000","2,892,523,000","2,162,250,000","1,749,029,000","1,494,000,000","671,784,000","452,059,000","281,791,000","196,986,000","147,290,000","-46,159,000","-55,344,000","-51,348,000","-89,181,000"
TangibleBookValue,"5,748,000,000","2,666,000,000","1,216,000,000","11,061,000,000","4,027,000,000","136,000,000","2,089,000,000","-1,057,977,000","499,529,000","-586,725,000","-1,345,601,000","571,318,000","631,178,000","714,889,000","953,292,000","596,923,000","418,933,000","263,597,000","196,371,000","145,131,000","-46,237,000","-55,875,000","-51,348,000","-89,181,000"
TotalDebt,"12,588,000,000","14,088,000,000","13,985,000,000","6,281,000,000","5,868,000,000","3,173,000,000","1,720,000,000","2,792,058,000","2,048,566,000","2,197,593,000","2,508,563,000","647,936,000","568,240,000","498,025,000","463,683,000","7,616,000",,"182,000","799,000","2,880,000","78,000","609,000",,
NetDebt,"954,000,000","3,585,000,000","5,132,000,000",,,"504,000,000",,"401,842,000","127,732,000","462,575,000","1,092,454,000",,,"48,246,000",,,,,,,,,,
ShareIssued,"1,035,000,000","1,009,000,000","989,000,000","919,000,000","893,000,000","770,000,000","729,853,000","707,500,000","670,900,000","650,600,000","610,100,000","585,600,000","548,000,000","531,600,000","508,800,000","491,600,000","477,200,000","458,150,240","442,054,304","419,963,264","405,027,520","405,027,520","405,027,520","405,027,520"
OrdinarySharesNumber,"971,000,000","981,000,000","989,000,000","919,000,000","893,000,000","770,000,000","729,853,000","707,500,000","670,900,000","650,600,000","610,100,000","585,600,000","548,000,000","531,600,000","508,800,000","491,600,000","477,200,000","458,150,240","442,054,304","419,963,264","405,027,520","405,027,520","405,027,520","405,027,520"
TreasurySharesNumber,"64,000,000","28,000,000",,,,,,,,,,,,,,,,,,,,,,
