name,07/31/2024,07/31/2023,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015,07/31/2014,07/31/2013,07/31/2012,07/31/2011,07/31/2010,07/31/2009,07/31/2008,07/31/2007,07/31/2006,07/31/2005,07/31/2004,07/31/2003,07/31/2002,07/31/2001,07/31/2000,07/31/1999,07/31/1998,07/31/1997,07/31/1996,07/31/1995,07/31/1994,09/30/1993
			TaxesReceivable,"78,000,000","29,000,000","93,000,000","123,000,000","12,000,000","65,000,000","39,000,000","63,000,000","20,000,000","84,000,000","35,000,000","62,000,000","53,000,000","72,000,000","27,000,000","67,000,000","60,564,000",,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,"60,564,000","54,178,000","64,178,000","38,665,000",,,"2,187,000",,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,"4,900,000","3,700,000","3,300,000","4,400,000","6,000,000","2,300,000","2,900,000"
		PrepaidAssets,,"354,000,000","287,000,000","184,000,000","314,000,000","266,000,000","202,000,000","100,000,000","102,000,000","94,000,000","115,000,000","98,000,000","65,000,000","82,000,000","57,000,000","43,000,000","45,457,000","54,854,000","53,357,000","60,610,000","62,792,000","32,217,000","49,581,000","31,640,000",,,,,,,,
		RestrictedCash,"3,921,000,000","420,000,000","431,000,000","457,000,000","455,000,000","436,000,000","367,000,000","372,000,000","304,000,000","337,000,000","289,000,000","235,000,000","290,000,000","414,000,000","337,000,000","272,000,000","610,748,000",,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,"0","231,000,000","124,000,000","166,000,000","183,000,000","94,000,000","117,000,000","92,000,000","101,730,000","84,682,000","47,199,000","54,854,000","31,094,000","34,824,000","67,799,000","73,742,000",,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,"0","231,000,000","124,000,000","166,000,000","183,000,000","94,000,000","117,000,000","92,000,000","101,730,000","84,682,000","47,199,000","54,854,000","31,094,000","34,824,000","67,799,000","73,742,000",,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,"0","26,000,000","29,000,000","44,000,000","46,000,000",,"0","12,000,000",,,,,,,,,,,,,,,,
		OtherCurrentAssets,"366,000,000","354,000,000","287,000,000","184,000,000","314,000,000","266,000,000","202,000,000","100,000,000","102,000,000","94,000,000","115,000,000","98,000,000","65,000,000","82,000,000",,,"610,748,000","322,856,000","357,299,000","379,827,000","335,320,000","306,007,000","542,025,000","617,684,000","368,323,000","217,900,000","778,900,000","362,500,000","181,900,000","148,100,000","87,800,000","39,700,000"
	TotalNonCurrentAssets,"22,454,000,000","22,223,000,000","22,687,000,000","10,359,000,000","2,951,000,000","2,689,000,000","2,712,000,000","2,653,000,000","2,636,000,000","2,408,000,000","2,580,000,000","3,090,000,000","3,161,000,000","2,856,000,000","2,903,000,000","2,858,000,000","2,893,022,000","2,300,094,000","952,997,000","1,102,112,000","1,201,957,000","1,121,397,000","967,533,000","813,516,000","750,108,000","766,200,000","518,500,000","208,900,000","137,600,000","124,800,000","124,700,000","7,800,000"
		NetPPE,"1,420,000,000","1,438,000,000","1,437,000,000","1,160,000,000","960,000,000","780,000,000","812,000,000","1,030,000,000","1,031,000,000","682,000,000","589,000,000","555,000,000","543,000,000","561,000,000","510,000,000","527,000,000","507,499,000","298,396,000","194,434,000","208,548,000","232,194,000","188,253,000","179,122,000","174,659,000","167,707,000","119,200,000","69,400,000","83,400,000","95,600,000","48,800,000","24,200,000","7,400,000"
			GrossPPE,"2,783,000,000","2,910,000,000","2,875,000,000","2,500,000,000","2,254,000,000","2,161,000,000","2,194,000,000","2,419,000,000","2,240,000,000","1,743,000,000","1,571,000,000","1,500,000,000","1,395,000,000","1,524,000,000","1,392,000,000","1,334,000,000","1,192,069,000","908,741,000","718,371,000","639,897,000","566,884,000","463,513,000","386,571,000","321,453,000","310,208,000","214,700,000","135,500,000","154,000,000","101,100,000","54,300,000","29,700,000","12,900,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,
				LandAndImprovements,"96,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","79,000,000","81,000,000","60,000,000","7,000,000","6,000,000","6,000,000","17,000,000","2,000,000","4,000,000","3,000,000","3,463,000","3,760,000","2,175,000","2,418,000","2,348,000","2,287,000","26,509,000","21,285,000",,,,,,,,
				BuildingsAndImprovements,"636,000,000","382,000,000","378,000,000","375,000,000","372,000,000","368,000,000","363,000,000","547,000,000","403,000,000","192,000,000","192,000,000","191,000,000","191,000,000","187,000,000","202,000,000","202,000,000","27,760,000","166,668,000","125,965,000","120,864,000","98,103,000","25,875,000","71,044,000","65,701,000",,,,,,,,
				MachineryFurnitureEquipment,"951,000,000","1,002,000,000","1,012,000,000","995,000,000","963,000,000","950,000,000","900,000,000","831,000,000","692,000,000","623,000,000","575,000,000","561,000,000","525,000,000","539,000,000","898,000,000","873,000,000","766,490,000","399,621,000","330,654,000","298,103,000","279,604,000","244,535,000","273,638,000","225,927,000",,,,,,,,
				OtherProperties,"588,000,000","683,000,000","757,000,000","579,000,000","452,000,000","421,000,000","479,000,000","579,000,000","533,000,000","447,000,000","398,000,000","388,000,000","370,000,000","531,000,000",,,"310,789,000","275,949,000","243,727,000","204,649,000","130,906,000","168,549,000",,,,,,,,,,
				ConstructionInProgress,"17,000,000","360,000,000","283,000,000","122,000,000","90,000,000","65,000,000","48,000,000","71,000,000","256,000,000","188,000,000","127,000,000","92,000,000","79,000,000","36,000,000","59,000,000","40,000,000","213,735,000","62,743,000","15,850,000","13,863,000","55,923,000","22,267,000","18,016,000","8,540,000",,,,,,,,
				Leases,"495,000,000","404,000,000","366,000,000","350,000,000","298,000,000","278,000,000","325,000,000","310,000,000","296,000,000","286,000,000","273,000,000","262,000,000","213,000,000","229,000,000","229,000,000","216,000,000","180,621,000",,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-1,363,000,000","-1,472,000,000","-1,438,000,000","-1,340,000,000","-1,294,000,000","-1,381,000,000","-1,382,000,000","-1,389,000,000","-1,209,000,000","-1,061,000,000","-982,000,000","-945,000,000","-852,000,000","-963,000,000","-882,000,000","-807,000,000","-684,570,000","-610,345,000","-523,937,000","-431,349,000","-334,690,000","-275,260,000","-207,449,000","-146,794,000","-142,501,000","-95,500,000","-66,100,000","-70,600,000","-5,500,000","-5,500,000","-5,500,000","-5,500,000"
		GoodwillAndOtherIntangibleAssets,"19,664,000,000","20,199,000,000","20,797,000,000","8,865,000,000","1,682,000,000","1,709,000,000","1,672,000,000","1,317,000,000","1,326,000,000","1,353,000,000","1,456,000,000","1,395,000,000","1,493,000,000","2,066,000,000","2,170,000,000","2,045,000,000","1,971,174,000","1,809,920,000","564,512,000","579,177,000","602,759,000","716,536,000","554,422,000","415,135,000","438,878,000","481,100,000","371,600,000","46,800,000","31,600,000","74,400,000","98,600,000",
			Goodwill,"13,844,000,000","13,780,000,000","13,736,000,000","5,613,000,000","1,654,000,000","1,655,000,000","1,611,000,000","1,295,000,000","1,282,000,000","1,266,000,000","1,323,000,000","1,246,000,000","1,286,000,000","1,886,000,000","1,914,000,000","1,754,000,000","1,698,087,000","1,517,036,000","504,991,000","509,499,000",,,"428,948,000","326,815,000",,,,,,,,
			OtherIntangibleAssets,"5,820,000,000","6,419,000,000","7,061,000,000","3,252,000,000","28,000,000","54,000,000","61,000,000","22,000,000","44,000,000","87,000,000","133,000,000","149,000,000","207,000,000","180,000,000","256,000,000","291,000,000","273,087,000","292,884,000","59,521,000","69,678,000","602,759,000","716,536,000","554,422,000","88,320,000","438,878,000","481,100,000","371,600,000","46,800,000","31,600,000","74,400,000","98,600,000",
